cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,2.9088032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.9088032,0.0,0.4055307,0.4055307,0.4055307,0.0,0.4055307,0.4055307,0.4055307,-0.0,8.9,22.184544,22.222221,22.222221,2.0
0.0,3.516534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030485582,0.030485582,0.0,0.007817288,3.49999940845809,0.02736050312849291,0.0,-0.0,0.0,-0.0,-0.0,3.516534,0.030485582,0.38078335,0.41126892,0.41126892,0.0,0.38078335,0.38078335,0.38078335,-0.0,8.3,22.219963,22.222221,22.222221,2.0
0.0,3.2864773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007789453,3.49999940845809,0.02726308098288755,0.0,-0.0,0.0,-0.0,-0.0,3.2864773,0.0,0.37278557,0.37278557,0.37278557,0.0,0.37278557,0.37278557,0.37278557,-0.0,8.3,22.222174,22.222221,22.222221,2.0
0.0,3.401904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007761717,3.49999940845809,0.02716600435789898,0.0,-0.0,0.0,-0.0,-0.0,3.401904,0.0,0.36473078,0.36473078,0.36473078,0.0,0.1960651,0.1960651,0.36473078,-0.0,7.2,22.22222,22.222221,22.222221,2.0
0.0,3.2635999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011493999,0.011493999,0.0,0.010676978,3.4999991854286225,0.0373694148487362,0.0,-0.0,0.0,-0.0,-0.0,3.1287417,0.011493999,0.37643978,0.3879338,0.3879338,0.0,0.53097814,0.53097814,0.37643978,-0.0,6.95,22.222221,22.222221,22.222221,2.0
0.0,3.2853887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638961,3.4999991854286225,0.037236353563839864,0.0,-0.0,0.0,-0.0,-0.0,3.2853887,0.0,0.40367937,0.40367937,0.40367937,0.0,0.40367937,0.40367937,0.40367937,-0.0,6.7,22.222221,22.222221,22.222221,2.0
0.0,3.1620772,0.0,0.0,0.16988651,0.17321412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010601078,3.4999991854286225,0.03710376492504014,0.0,-0.0,0.0,-0.0,-0.0,3.1620772,0.0,0.37995398,0.37995398,0.37995398,0.0,0.37995398,0.37995398,0.37995398,-0.0,8.33,22.222221,22.222221,22.222221,2.0
0.0,3.4423933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023433963,0.023433963,0.0,0.016569028,3.499998730716144,0.057991575839325,0.0,-0.0,0.0,-0.0,-0.0,3.4423933,0.023433963,1.2459841,1.269418,1.269418,0.0,1.2459841,1.2459841,1.2459841,-0.0,4.4,22.222221,22.222221,22.222221,2.0
0.0,2.9060247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04332992,0.04332992,0.0,0.027632289,3.4999978899425077,0.09671295191600209,0.0,-0.0,0.0,-0.0,-0.0,2.9060247,0.04332992,0.39855838,0.41640076,0.41640076,0.0,0.37307084,0.39855838,0.39855838,-0.025487553,8.89,22.222221,22.222221,22.222221,2.0
0.0,2.324396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027533898,3.4999978899425077,0.0963685853570993,0.0,-0.0,0.0,-0.0,-0.0,2.324396,0.0,0.50026906,0.42045885,0.42045885,0.0,0.42045885,0.50026906,0.50026906,-0.07981019,10.0,22.222221,22.222221,22.222221,2.0
