cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,1.7008508,0.0,0.0,0.18090864,0.18630865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.7008508,0.0,0.16918555,0.16918555,0.16918555,0.0,0.16918555,0.16918555,0.16918555,-0.0,8.9,17.777779,17.777779,17.777779,2.0
0.0,1.987079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.987079,0.0,0.16802044,0.16802044,0.16802044,0.0,0.16802044,0.16802044,0.16802044,-0.0,8.3,17.777779,17.777779,17.777779,2.0
0.0,2.192019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.192019,0.0,0.16702628,0.16702628,0.16702628,0.0,0.16702628,0.16702628,0.16702628,-0.0,8.3,17.777779,17.777779,17.777779,2.0
0.0,2.5147922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.5147922,0.0,0.16597515,0.16597515,0.16597515,0.0,0.16597515,0.16597515,0.16597515,-0.0,7.2,17.777779,17.777779,17.777779,2.0
0.0,2.7117429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.7117429,0.0,0.16481003,0.16481003,0.16481003,0.0,0.16481003,0.16481003,0.16481003,-0.0,6.95,17.777779,17.777779,17.777779,2.0
0.0,2.9029527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.9029527,0.0,0.164981,0.164981,0.164981,0.0,0.164981,0.164981,0.164981,-0.0,6.7,17.777779,17.777779,17.777779,2.0
0.0,3.0264354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008232496,0.008232496,0.0,0.002072819,3.4999999246189217,0.007254866494076705,0.0,-0.0,0.0,-0.0,-0.0,3.0264354,0.008232496,0.1673682,0.1756007,0.1756007,0.0,-0.9636732,-0.9636732,0.1673682,-0.0,8.33,17.777779,17.777779,17.777779,2.0
0.0,3.629613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020692146,3.4999999246189217,0.007242250915167994,0.0,-0.0,0.0,-0.0,-0.0,2.7337365,0.0,0.1995878,0.1995878,0.1995878,0.0,1.228944,1.228944,0.1995878,-0.0,4.4,17.777779,17.777779,17.777779,2.0
0.0,2.8340285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020656164,3.4999999246189217,0.007229657338754633,0.0,-0.0,0.0,-0.0,-0.0,2.8340285,0.0,0.16983777,0.1508715,0.1508715,0.0,0.1508715,0.16983777,0.16983777,-0.018966272,8.89,17.777779,17.777779,17.777779,2.0
0.0,2.286687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020620245,3.4999999246189217,0.0072170857648366235,0.0,-0.0,0.0,-0.0,-0.0,2.286687,0.0,0.4012881,0.339573,0.339573,0.0,0.339573,0.4012881,0.4012881,-0.0617151,10.0,17.777779,17.777779,17.777779,2.0
0.0,1.6271231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020584387,3.4999999246189217,0.007204535378506731,0.0,-0.0,0.0,-0.0,-0.0,1.6271231,0.0,0.16827376,0.0692264,0.0692264,0.0,0.0692264,0.16827376,0.16827376,-0.09904736,10.6,17.777779,17.777779,17.777779,2.0
0.0,0.84524256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020548592,3.4999999246189217,0.007192006994672189,0.0,-0.0,0.0,-0.0,-0.0,0.84524256,0.0,0.16833074,0.042705357,0.042705357,0.0,0.042705357,0.16833074,0.16833074,-0.12562539,11.1,17.777779,17.777779,17.777779,2.0
0.12544627,0.0,0.009738045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001624517,0.001624517,0.0,0.002460077,3.499999909743986,0.008610269065564374,0.12544627,-0.0,0.0,-0.0,-0.0,0.0,0.001624517,0.3954133,0.27919635,0.27919635,0.0,0.27757183,0.40515137,0.3954133,-0.12757954,12.2,17.777779,17.777779,17.777779,2.0
0.6372854,0.0,0.05577048,0.0,0.18090895,0.18630897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002455799,3.499999909743986,0.008595295960087755,0.6372854,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3949717,0.32862857,0.32862857,0.0,0.32862857,0.4507422,0.3949717,-0.12211361,12.8,17.777779,17.777779,17.777779,2.0
0.99389225,0.0,0.086978056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024515283,3.499999909743986,0.008580348931642553,0.99389225,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.3928163,0.37571272,0.37571272,0.0,0.37571272,0.47979435,0.3928163,-0.10408164,12.8,17.562622,17.777779,17.777779,2.0
0.0,1.6055517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024472652,3.499999909743986,0.008565427980228768,0.0,-0.0,0.0,-0.0,-0.0,1.6055517,0.0,0.41078252,0.3415119,0.3415119,0.0,0.3415119,0.41078252,0.41078252,-0.069270626,13.3,19.97562,17.777779,17.777779,2.0
0.0,1.1672124,0.0,0.0,0.18090893,0.18630895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024430095,3.499999909743986,0.0085505331058464,0.0,-0.0,0.0,-0.0,-0.0,1.1672124,0.0,0.4547389,0.43134788,0.43134788,0.0,0.43134788,0.4547389,0.4547389,-0.023391016,11.7,19.541073,17.777779,17.777779,2.0
0.0,2.4535608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024387613,3.499999909743986,0.008535664308495448,0.0,-0.0,0.0,-0.0,-0.0,2.4535608,0.0,0.5411227,0.5411227,0.5411227,0.0,0.5411227,0.5411227,0.5411227,-0.0,11.7,21.085873,17.777779,17.777779,2.0
0.0,1.3582416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024345205,3.499999909743986,0.008520821588175914,0.0,-0.0,0.0,-0.0,-0.0,1.3582416,0.0,0.6196001,0.6196001,0.6196001,0.0,0.6196001,0.6196001,0.6196001,-0.0,10.6,19.9923,17.777779,17.777779,2.0
0.0,1.8796724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036156267,0.036156267,0.0,0.0115562435,3.499999578678105,0.040446847464945285,0.0,-0.0,0.0,-0.0,-0.0,1.8796724,0.036156267,0.62881935,0.66497564,0.66497564,0.0,-0.9111819,-0.9111819,0.62881935,-0.0,10.6,20.573643,17.777779,17.777779,2.0
0.0,0.22641835,0.0,0.0,1.9848945,2.0441425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011536148,3.499999578678105,0.04037651445823814,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.57024664,0.57024664,0.57024664,0.0,0.8303999,0.8303999,0.57024664,-0.0,10.6,19.367632,17.777779,17.777779,2.0
0.17243743,0.0,0.0086218715,0.0,0.18090896,0.18630898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011516088,3.499999578678105,0.040306302057789886,0.17243743,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.517588,0.5262099,0.5262099,0.0,0.5262099,0.5262099,0.517588,-0.0,8.3,18.443396,17.777779,17.777779,2.0
0.621684,0.0,0.0310842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011496061,3.499999578678105,0.040236210263600525,0.621684,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.42893094,0.46001515,0.46001515,0.0,0.46001515,0.46001515,0.42893094,-0.0,6.7,17.49191,17.777779,17.777779,2.0
0.3508303,0.0,0.017541515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011476071,3.499999578678105,0.040166242335298676,0.3508303,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.17074957,0.18829109,0.18829109,0.0,0.18829109,0.18829109,0.17074957,-0.0,8.9,16.981068,17.777779,17.777779,2.0
0.66534585,0.0,0.033267293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011456114,3.499999578678105,0.04009639501325573,0.66534585,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.16918555,0.20245284,0.20245284,0.0,0.20245284,0.20245284,0.16918555,-0.0,8.9,16.321678,17.777779,17.777779,2.0
0.43872643,0.0,0.021936322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011436192,3.499999578678105,0.04002666829747167,0.43872643,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.16802044,0.18995677,0.18995677,0.0,0.18995677,0.18995677,0.16802044,-0.0,8.3,15.87027,17.777779,17.777779,2.0
0.5705392,0.0,0.028526958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011416306,3.499999578678105,0.03995706544757512,0.5705392,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.16702628,0.19555324,0.19555324,0.0,0.19555324,0.19555324,0.16702628,-0.0,7.2,15.233248,17.777779,17.777779,2.0
0.4867719,0.0,0.024338596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011396454,3.499999578678105,0.039887583203937475,0.4867719,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.16597515,0.19031376,0.19031376,0.0,0.19031376,0.19031376,0.16597515,-0.0,7.2,14.780216,17.777779,17.777779,2.0
