cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,3.7960384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.7960384,0.0,0.37782818,0.37782818,0.37782818,0.0,0.37782818,0.37782818,0.37782818,-0.0,8.9,23.305214,23.333334,23.333334,2.0
0.0,2.6108701,0.0,0.0,1.7675968,1.8818352,0.0,0.0,0.0,0.0,0.0,0.0,0.26774028,0.26774028,0.0,0.018441072,13.499989561716363,0.24895427591359953,0.0,-0.0,0.0,-0.0,-0.0,2.6108701,0.26774028,0.36772022,0.6354605,0.6354605,0.0,0.36772022,0.36772022,0.36772022,-0.0,8.3,23.333334,23.333334,23.333334,2.0
0.0,2.341982,0.0,0.0,2.0563266,2.1892254,0.0,0.0,0.0,0.0,0.0,0.0,0.10604584,0.10604584,0.0,0.025584703,13.499985427346155,0.3453931218658505,0.0,-0.0,0.0,-0.0,-0.0,2.341982,0.10604584,0.3619026,0.46794844,0.46794844,0.0,-0.2019332,-0.2019332,0.3619026,-0.0,8.3,23.333334,23.333334,23.333334,2.0
0.0,3.163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068825,0.07068825,0.0,0.030248443,13.499982671448622,0.4083534518123305,0.0,-0.0,0.0,-0.0,-0.0,3.0723555,0.07068825,0.35738903,0.42807728,0.42807728,0.0,0.46422362,0.46422362,0.35738903,-0.0,7.2,23.333334,23.333334,23.333334,2.0
0.0,2.8003166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16194423,0.16194423,0.0,0.04115907,13.499976357785501,0.5556464857895539,0.0,-0.0,0.0,-0.0,-0.0,2.4550807,0.16194423,1.6839375,1.8458818,1.8458818,0.0,2.0896502,2.0896502,1.6839375,-0.0,6.95,23.333334,23.333334,23.333334,2.0
0.0,2.3743348,0.0,0.0,1.6905248,1.799782,0.0,0.0,0.0,0.0,0.0,0.0,0.08192516,0.08192516,0.0,0.04648479,13.499973163796279,0.6275434275470494,0.0,-0.0,0.0,-0.0,-0.0,2.3743348,0.08192516,0.3664817,0.44840685,0.44840685,0.0,0.3664817,0.3664817,0.3664817,-0.0,6.7,23.333334,23.333334,23.333334,2.0
0.0,2.78042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15177828,0.15177828,0.0,0.056580044,13.499967246465136,0.763828745247292,0.0,-0.0,0.0,-0.0,-0.0,2.78042,0.15177828,0.44252667,0.5943049,0.5943049,0.0,0.44252664,0.44252664,0.44252667,-0.0,8.33,23.333334,23.333334,23.333334,2.0
0.0,2.9079826,0.0,0.0,0.7586842,0.8077174,0.0,0.0,0.0,0.0,0.0,0.0,0.15765122,0.15765122,0.0,0.06700916,13.499961100165065,0.9046210321933273,0.0,-0.0,0.0,-0.0,-0.0,2.9079826,0.15765122,2.2911623,2.4488134,2.4488134,0.0,2.2911623,2.2911623,2.2911623,-0.0,4.4,23.333334,23.333334,23.333334,2.0
0.0,2.3847225,0.0,0.0,1.2838514,1.3668257,0.0,0.0,0.0,0.0,0.0,0.0,0.16351901,0.16351901,0.0,0.07776954,13.499954725096183,1.0498852723706136,0.0,-0.0,0.0,-0.0,-0.0,2.3847225,0.16351901,0.49155286,0.6288465,0.6288465,0.0,0.22559074,0.25181603,0.49155286,-0.026225306,8.89,23.333334,23.333334,23.333334,2.0
0.0,1.8396351,0.0,0.0,0.6439998,0.68562096,0.0,0.0,0.0,0.0,0.0,0.0,0.19256511,0.19256511,0.0,0.09045933,13.499947217611629,1.2211962055864805,0.0,-0.0,0.0,-0.0,-0.0,1.8396351,0.19256511,0.9463793,1.0568444,1.0568444,0.0,0.57727355,0.6593736,0.9463793,-0.08210001,10.0,23.333334,23.333334,23.333334,2.0
0.0,1.7825407,0.0,0.0,0.655679,0.69805497,0.0,0.0,0.0,0.0,0.0,0.0,0.1697954,0.1697954,0.0,0.101487614,13.49994059784035,1.3700767633112123,0.0,-0.0,0.0,-0.0,-0.0,1.7825407,0.1697954,0.63099164,0.67134345,0.67134345,0.0,0.20860773,0.33805135,0.63099164,-0.12944362,10.6,23.333334,23.333334,23.333334,2.0
0.0,1.1658105,0.0,0.0,3.966024,4.222345,0.0,0.0,0.0,0.0,0.0,0.0,0.18913649,0.18913649,0.0,0.11377353,13.499933224018891,1.5359350875197997,0.0,-0.0,0.0,-0.0,-0.0,1.1658105,0.18913649,0.63735294,0.6629532,0.6629532,0.0,-0.06327236,0.10026388,0.63735294,-0.16353624,11.1,23.333334,23.333334,23.333334,2.0
0.0,0.7464309,0.0,0.0,2.2981238,2.4466498,0.0,0.0,0.0,0.0,0.0,0.0,0.1853163,0.1853163,0.0,0.12570909,13.499925999130593,1.697063367281996,0.0,-0.0,0.0,-0.0,-0.0,0.7464309,0.1853163,0.5733528,0.5929941,0.5929941,0.0,-0.24892974,-0.083254725,0.5733528,-0.16567501,12.2,23.333334,23.333334,23.333334,2.0
0.0,1.0649378,0.0,0.0,0.73746604,0.7851279,0.0,0.0,0.0,0.0,0.0,0.0,0.1500453,0.1500453,0.0,0.13512698,13.499920149341962,1.8242034151677113,0.0,-0.0,0.0,-0.0,-0.0,1.0649378,0.1500453,0.57344794,0.5647207,0.5647207,0.0,-0.29636353,-0.13759099,0.57344794,-0.15877254,12.8,23.333334,23.333334,23.333334,2.0
0.0,1.3858618,0.0,0.0,0.639273,0.68058866,0.0,0.0,0.0,0.0,0.0,0.0,0.11490542,0.11490542,0.0,0.14205839,13.49991566954374,1.917776250034092,0.0,-0.0,0.0,-0.0,-0.0,1.0915827,0.11490542,0.5669902,0.5459832,0.5459832,0.0,0.7769074,0.9128198,0.5669902,-0.13591242,12.8,23.644777,23.333334,23.333334,2.0
0.29016748,0.0,0.020345591,0.0,0.24456476,0.26037076,0.0,0.0,0.0,0.0,0.0,0.0,-0.021944242,0.0,-0.021944242,0.13929863,13.499914814006988,1.8805196757107996,0.29016748,-0.0,0.0,-0.0,0.021944242,0.0,0.0,0.45714274,0.36367637,0.36367637,0.0,0.38562062,0.47748834,0.45714274,-0.09186771,13.3,22.862604,23.333334,23.333334,2.0
