heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.4538873,-0.22542235,0.060485333,0.024991632
-0.41160434,-0.19639842,0.33150437,0.059955418
0.17794375,-0.17128265,0.12303819,0.090126306
0.34741125,-0.22612247,0.19846207,0.13243234
0.15997067,-0.2169565,0.27286255,0.16369471
-0.1865144,-0.227606,0.22716917,0.17171526
-0.016614534,-0.17979038,0.19628598,0.1835263
-0.04918041,-0.21067885,0.111291975,0.12168558
-0.4091495,-0.17654726,0.032652184,0.045821995
-0.30638236,-0.18165258,0.09468734,0.1944832
-0.2908512,-0.1943647,0.058843166,0.09046823
-0.42112732,-0.21687779,0.045041084,0.053902104
-0.32481033,-0.20299372,0.050493106,0.03749807
-0.38960183,-0.20464776,0.045891225,0.031448662
-0.38488954,-0.20720863,0.03501138,0.023515746
-0.34395304,-0.19737528,0.027402863,0.019314244
-0.36870682,-0.21007636,0.019549578,0.02225694
-0.3339148,-0.1985574,0.027897328,0.032402903
-0.3595451,-0.17801219,0.036734924,0.04431179
-0.35052302,-0.17620456,0.06854501,0.046316683
-0.2866651,-0.18679139,0.08842325,0.08259994
-0.36241773,-0.20433955,0.03749995,0.060411826
-0.30850056,-0.20164043,0.032821253,0.0360803
-0.41704848,-0.1793803,0.01530157,0.01675126
-0.3884819,-0.22489111,0.028193623,0.030343994
-0.4556616,-0.22622266,0.02090776,0.018842906
-0.4527173,-0.21152508,0.024701953,0.028803796
-0.44237766,-0.22717343,0.023411155,0.015608132
-0.418178,-0.22377042,0.022691682,0.016031772
-0.42194065,-0.22664168,0.020755738,0.01604189
-0.41928542,-0.23449527,0.021485955,0.011464864
-0.41248003,-0.20505103,0.031937078,0.110259384
-0.42230523,-0.23406693,0.024870694,0.024325192
-0.40091786,-0.23172021,0.024770007,0.02162987
-0.39901844,-0.21693893,0.027288303,0.01954703
-0.32512423,-0.22388197,0.02767162,0.018322766
-0.35363618,-0.22585346,0.022587478,0.01700677
-0.33393827,-0.2263261,0.017258778,0.011587337
-0.17048393,-0.23280798,0.01917763,0.0149059
-0.3270527,-0.23489879,0.022570059,0.016566887
-0.39582935,-0.23416452,0.013844758,0.012729898
-0.43870002,-0.2115371,0.015556321,0.013325244
-0.43466482,-0.17327943,0.02061154,0.020406872
-0.35068554,-0.18681295,0.04851809,0.03281842
-0.20385301,-0.14141563,0.054883614,0.03307864
-0.23920183,-0.15706472,0.04713455,0.042705998
-0.35621163,-0.09222576,0.056756943,0.041607544
-0.430444,-0.14951175,0.017031744,0.017160252
-0.37460035,-0.17171085,0.03921558,0.025362164
-0.37421575,-0.16502643,0.043365344,0.034101725
-0.31319663,-0.18823375,0.043041393,0.041320905
-0.3282558,-0.19812268,0.053249836,0.04828441
-0.420604,-0.20221694,0.07058017,0.0625409
-0.43100375,-0.20186079,0.032163605,0.025024489
-0.38361678,-0.21238501,0.027327046,0.020149231
-0.2842076,-0.19749999,0.029659674,0.03035058
-0.31636176,-0.2110452,0.02813673,0.030769974
-0.37951055,-0.20237349,0.049877614,0.044977963
-0.3238784,-0.19165546,0.049266905,0.054341465
-0.39327896,-0.18497021,0.06510936,0.05085875
-0.43449378,-0.19266742,0.040435553,0.057995558
-0.4269956,-0.21797562,0.03769815,0.054104388
-0.39600965,-0.21332723,0.03914827,0.055885494
-0.37592393,-0.20983066,0.021844342,0.029393852
-0.41952273,-0.23133346,0.027725399,0.028887525
-0.40274277,-0.22617473,0.027370274,0.033935204
-0.42527378,-0.22475824,0.029068112,0.03611833
-0.43241268,-0.22178002,0.040084794,0.04533437
-0.40534905,-0.18325588,0.05190873,0.030013353
-0.4179149,-0.18611005,0.059416816,0.057225853
-0.4296292,-0.1864526,0.07676372,0.059422567
-0.38571772,-0.1351316,0.08203536,0.070388526
-0.41447842,-0.1318093,0.047504872,0.04999748
-0.42389655,-0.16443428,0.046712205,0.048711747
-0.42324826,-0.19973536,0.03547086,0.035153598
-0.43298852,-0.20542431,0.048937052,0.033633962
-0.43487608,-0.20589975,0.050365314,0.039523527
-0.3789514,-0.2085678,0.035259217,0.034929156
-0.396428,-0.21365345,0.028875828,0.024785802
-0.40641567,-0.22392178,0.026857898,0.025329769
-0.42672792,-0.22520399,0.026326224,0.018745378
-0.3719601,-0.20369615,0.036167413,0.02282925
-0.3992743,-0.21243599,0.024780214,0.014530852
