bld_id,cooling demand,heating demand,dhw demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,heating fuel consumption,dhw fuel consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from electrical storage,energy to electrical storage,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from heating fuel device to heating storage,energy from heating device to heating storage,energy from heating storage,heating storage soc,heating storage capacity,energy from heating device,energy from heating fuel device,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,electricity price,fuel price,electricity carbon intensity,fuel carbon intensity,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
resstock-amy2018-2021-release-1-66099,0.0,1.7008508,0.18090864,0.0,0.84730524,0.18630865,1.8777621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,1.7008508,1.7008508,0.16918555,1.2027994,0.3938543,0.6330215,1.8777621,0.25982556,0.3928997,0.327448,0.1383698,0.5262901,0.20923828,1.2027994,0.0,1.2027994,1.2027994,0.16918555,-0.0,8.9,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,1.987079,0.0,0.0,3.3270466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,4.587767,4.587767,-0.0,0.30868006,14.194403,1.987079,0.0,0.16802044,3.4950671,1.1239431,1.9004104,0.0,0.0,0.0,0.3215798,0.1383698,0.54374075,0.0,3.4950671,0.0,1.1735353,1.1735353,0.16802044,-0.0,8.3,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.192019,0.0,0.0,0.14335823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.9087172,0.16719827,14.194403,0.28330183,0.0,0.16702628,0.3103845,0.09862436,0.16684861,0.0,0.0,0.0,0.317749,0.1383698,0.53755456,0.0,0.3103845,0.0,1.2762461,1.2762461,0.16702628,-0.0,8.3,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.5147922,0.0,0.0,0.13178182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,2.261579,0.0,14.194403,0.25321317,0.0,0.16597515,0.29775697,0.09456475,0.15916859,0.0,0.0,0.0,0.3175904,0.1383698,0.5345587,0.0,0.29775697,0.0,1.4747691,1.4747691,0.16597515,-0.0,7.2,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.7117429,0.0,0.0,1.4201767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.7117429,0.0,0.16481003,1.5849868,0.5032219,0.85196286,0.0,0.0,0.0,0.3174928,0.1383698,0.53752047,0.0,1.5849868,0.0,1.5849868,1.5849868,0.16481003,-0.0,6.95,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.9029527,0.0,0.0,1.5298241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827411,0.5827411,0.0,0.04970291,10.499994277954102,0.5218802584571094,-0.0,0.5827411,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.9029527,0.0,0.164981,2.2775462,0.72310454,1.2215185,0.0,0.0,0.0,0.3174928,0.1383698,0.53633094,0.0,2.2775462,0.0,1.6948051,1.6948051,0.164981,-0.0,6.7,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,3.0264354,0.0,0.0,1.6527294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57536846,0.57536846,0.0,0.09868029,10.499988555908203,1.036141890489148,-0.0,0.57536846,0.0,-0.0,0.0,-0.0,0.2421961,0.2421961,-0.0,0.016295748,14.194403,3.0264354,0.0,0.1673682,2.395466,0.7590236,1.2989953,0.0,0.0,0.0,0.3168584,0.1383698,0.54227245,0.0,2.395466,0.0,1.6976352,1.6976352,0.1673682,-0.0,8.33,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,3.629613,0.0,0.0,1.8993376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495348,0.6495348,0.0,0.15401357,10.499982833862305,1.6171398844772966,-0.0,0.6495348,0.0,-0.0,0.0,-0.0,0.0,0.0,0.22042167,0.0,14.194403,3.4091911,0.0,0.1995878,2.7484603,0.8728846,1.5027874,0.0,0.0,0.0,0.3175904,0.1383698,0.54677427,0.0,2.7484603,0.0,2.2217274,2.2217274,0.1995878,-0.0,4.4,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.8340285,0.0,0.0,1.4121867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048952017,0.048952017,0.0,0.15785713,10.499982833862305,1.657497207054206,-0.0,0.048952017,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.8340285,0.0,0.16983777,1.5740777,0.49731946,0.8634748,0.0,0.0,0.0,0.3159434,0.1383698,0.5485592,0.0,1.5740777,0.0,1.5251257,1.5820246,0.16983777,-0.056898817,8.89,17.777779,17.777779,17.777779,2.0
resstock-amy2018-2021-release-1-66099,0.0,2.286687,0.0,0.0,1.1061935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24896207,0.24896207,0.0,0.17861465,10.499980926513672,1.875450378257824,-0.0,0.24896207,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,14.194403,2.286687,0.0,0.4012881,1.5712984,0.49644133,0.8854803,0.0,0.0,0.0,0.3159434,0.1383698,0.56353414,0.0,1.5712984,0.0,1.3223363,1.5074816,0.4012881,-0.1851453,10.0,17.777779,17.777779,17.777779,2.0
