heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.060465187,-0.23892403,0.3176654,0.022913113
-0.45903024,-0.25425172,0.034108505,0.020865038
-0.46309152,-0.24555823,0.1255117,0.046335906
-0.48344865,-0.2142411,0.33305913,0.11155084
-0.4487471,-0.14493886,0.42859572,0.059190273
-0.31064963,-0.12493606,0.44699454,0.02378498
0.21797895,-0.1798032,0.42822498,0.014805734
-0.4303807,-0.24086078,0.060866028,0.027378708
0.12217634,-0.20989084,0.046266466,0.0071976483
-0.27832824,-0.20790584,0.074022904,0.04164104
-0.4643307,-0.21899414,0.048537135,0.050256506
-0.47112262,-0.14520614,0.02674894,0.049711257
-0.47595695,-0.16649368,0.017374396,0.035995603
-0.46981174,-0.15754926,0.012693018,0.03242904
-0.3897082,-0.18479283,0.013620406,0.014587268
-0.37303078,-0.19871071,0.017948627,0.032361403
-0.39120668,-0.24662915,0.050549895,0.011713207
-0.42536128,-0.24787664,0.04579304,0.010366201
-0.41303882,-0.24817705,0.047367334,0.01875244
-0.29589397,-0.23386696,0.06555176,0.04723434
-0.17032331,-0.19790983,0.06580448,0.05129938
-0.40527198,-0.21500765,0.08271703,0.086885184
-0.39830542,-0.23360837,0.013129532,0.007141784
-0.21313949,-0.23347735,0.039062813,0.029512852
-0.41261464,-0.23589434,0.12963398,0.4316349
-0.4186907,-0.23431632,0.10174389,0.122659475
-0.4491967,-0.24933983,0.060286865,0.09460303
-0.2262976,-0.24685858,0.3475564,0.19050723
-0.43643957,-0.24590386,0.43459183,0.02460745
-0.4433937,-0.24959464,0.42633104,0.041346908
-0.18670818,-0.2408163,0.4767071,0.031916395
-0.41596544,-0.24526127,0.43860894,0.040164888
-0.42213368,-0.24261123,0.36160707,0.025816888
-0.46572667,-0.2529336,0.26608774,0.015501678
-0.47780746,-0.24979427,0.058968127,0.018347442
-0.4565452,-0.24742387,0.07544109,0.0317149
-0.46858752,-0.2510886,0.07084532,0.04784657
-0.4618342,-0.24727158,0.0407867,0.022013292
-0.47185498,-0.2235293,0.026572943,0.021181911
-0.4726338,-0.21527465,0.08537619,0.109748006
-0.48459128,-0.22232349,0.019746572,0.112643
-0.44853348,-0.2224118,0.061665073,0.108437866
-0.46915948,-0.20693927,0.03879936,0.06940499
-0.45485285,-0.22102733,0.1391254,0.076165736
-0.4411648,-0.20368291,0.16098815,0.11327493
-0.43810862,-0.17866354,0.26498064,0.075546145
-0.391284,-0.19564652,0.3282607,0.099960476
-0.4214879,-0.22152555,0.23925382,0.15182018
-0.44074947,-0.1815885,0.12357828,0.21187639
-0.44809607,-0.18215038,0.028679013,0.18330388
-0.45441043,-0.2154643,0.03871569,0.12545168
-0.46411043,-0.233886,0.17745906,0.15260564
-0.44844466,-0.22352292,0.33323732,0.15585932
