heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.46773776,-0.09792037,0.0341288,0.18446803
-0.41320664,-0.10465577,0.25056827,0.11234808
-0.44895208,-0.106831044,0.049688816,0.4270506
-0.27850568,-0.10319505,0.10693674,0.26069772
-0.104350284,-0.101005405,0.31203264,0.014193654
-0.47506118,-0.08902696,0.24225493,0.10469638
-0.4664215,-0.09984512,0.13622308,0.19916195
-0.46482697,-0.086338155,0.122914925,0.04520902
-0.46591204,-0.08487894,0.27664238,0.06827201
-0.18204406,-0.104124464,0.039833263,0.37611312
-0.36608177,-0.10047322,0.025765568,0.042145506
-0.36007783,-0.10635309,0.021567464,0.018503785
-0.27559316,-0.106609054,0.02581048,0.054104432
-0.40897048,-0.09448996,0.07225862,0.116782054
-0.4422406,-0.10101504,0.03996499,0.046946287
-0.39893985,-0.080424756,0.0633612,0.026226923
-0.47471035,-0.087972485,0.04092039,0.040255398
-0.46018174,-0.07200771,0.05474305,0.016882464
-0.45711306,-0.078651294,0.060616866,0.02287592
-0.28910828,-0.047737926,0.088193566,0.040421277
-0.3648675,-0.037635718,0.09948036,0.18995695
-0.28852132,-0.06654835,0.058470517,0.2287652
-0.3198459,-0.07900849,0.043458775,0.31336153
-0.21298248,-0.08832131,0.051238924,0.27491787
-0.33012152,-0.09556284,0.13128236,0.16383255
-0.32362044,-0.10086394,0.24467243,0.1294602
-0.3897948,-0.10125613,0.051657915,0.17273983
-0.27289748,-0.09577354,0.087893784,0.09879671
-0.3221931,-0.09707219,0.058579817,0.12558591
-0.40452698,-0.09154393,0.038913578,0.07507543
-0.4230221,-0.04836603,0.065329105,0.20750181
-0.46505612,-0.079935335,0.02570355,0.013053909
0.07291962,-0.07957706,0.08635688,0.1039457
-0.24264099,-0.081834726,0.19299236,0.1337021
-0.39262706,-0.086343266,0.081646845,0.0422519
-0.3187945,-0.07361321,0.018243626,0.15071106
-0.37563288,-0.06273735,0.10046896,0.07942963
-0.3540567,-0.06639097,0.06000319,0.0831254
-0.2793978,-0.06151342,0.0314627,0.09155184
-0.40832838,-0.03288964,0.23711564,0.07356401
-0.36392835,-0.08349084,0.08788335,0.021615013
-0.42284676,-0.073091544,0.074613065,0.017611846
-0.4044787,-0.06725927,0.03036809,0.020281464
-0.43942052,-0.063780114,0.013321668,0.07023734
-0.45464644,-0.052347206,0.038660556,0.09304014
-0.42905885,-0.04785764,0.14651757,0.11099377
-0.42549405,-0.085746326,0.059181973,0.15115765
-0.41489595,-0.086463995,0.039085373,0.35071224
-0.33325082,-0.028725661,0.2764968,0.41019434
-0.3818872,-0.05739767,0.39075786,0.32185763
-0.42987376,-0.08198152,0.11284162,0.112460926
-0.36629444,-0.053380936,0.07896468,0.11240055
-0.3882959,-0.06935043,0.04487492,0.2358228
-0.287063,-0.058102522,0.050681278,0.39922237
-0.31956953,-0.046820085,0.0769981,0.18272543
-0.37044287,-0.049373515,0.077097625,0.26042774
-0.27682525,-0.009780397,0.109636694,0.2359478
-0.42062244,-0.037989568,0.074196905,0.14750946
-0.4531846,-0.04967349,0.0671972,0.17319155
-0.44333038,-0.03306341,0.037880734,0.14082992
-0.46693528,-0.044667806,0.033531025,0.063601345
-0.46518546,-0.058000308,0.018713683,0.055492803
-0.47562855,-0.06970788,0.016799465,0.055212006
-0.3577031,-0.09072066,0.02975522,0.06539476
-0.29887486,-0.08956157,0.05896464,0.10929467
-0.3614496,-0.094879135,0.069800764,0.058662534
-0.3153327,-0.08643279,0.14233807,0.27586028
-0.42418185,-0.06397235,0.06737925,0.20982198
-0.3617296,-0.06205476,0.3331132,0.39677048
-0.38549823,-0.055156242,0.2674894,0.2366448
-0.37188148,-0.07924194,0.19812125,0.21709856
-0.16617794,-0.07372447,0.23083231,0.3129335
0.068863966,-0.09533969,0.06336042,0.106952816
0.32249582,-0.08049172,0.09438157,0.23083723
0.0092305,-0.09337118,0.045901164,0.19296056
-0.11532159,-0.10336342,0.026797652,0.075514406
-0.1461668,-0.094593056,0.037247688,0.081253946
-0.24862488,-0.07652631,0.019815147,0.04858023
-0.36714643,-0.04962906,0.033408895,0.12001191
-0.4567646,-0.06161209,0.024842352,0.07175267
-0.4395836,-0.05129314,0.023522109,0.06444046
-0.17769983,-0.08490447,0.018968105,0.080662176
