dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.9532108306884766
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-1.0
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.8684757232666016
-0.08,-0.08,1.0
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.6192440032958985
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5134639739990234
-0.08,-0.08,0.6296516418457031
-0.08,-0.08,-0.5026454925537109
-0.08,-0.08,0.5625259399414062
-0.08,-0.08,-0.7670940399169922
-0.08,-0.08,1.0
-0.08,-0.08,-0.6090003967285156
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.9479347229003906
-0.08,-0.08,1.0
0.091,0.091,0.8775493621826171
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.5057708740234375
0.091,0.091,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5148311614990234
-0.08,-0.08,0.8600360870361328
-0.08,-0.08,0.0
-0.08,-0.08,-0.9682743072509765
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-1.0
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.9000953674316406
-0.08,-0.08,1.0
-0.08,-0.08,0.9221378326416015
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.5604709625244141
-0.08,-0.08,1.0
-0.08,-0.08,0.5990337371826172
-0.08,-0.08,0.0
-0.08,-0.08,-0.8482681274414062
-0.08,-0.08,1.0
-0.08,-0.08,0.6308647155761719
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
0.091,0.091,-0.47565574645996095
0.091,0.091,1.0
0.091,0.091,1.0
