electrical_storage,cooling_or_heating_device
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.43840980529785156
-0.08,0.0
-0.08,-0.7173744201660156
-0.08,0.0
-0.08,-0.5278778076171875
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,-0.6187900543212891
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.42419281005859377
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.46556434631347654
-0.08,0.0
-0.08,0.0
-0.08,-0.54716796875
-0.08,0.0
-0.08,-0.6741420745849609
-0.08,0.0
-0.08,-0.5991802215576172
-0.08,0.0
-0.08,-0.6877189636230469
-0.08,0.0
-0.08,-0.47139320373535154
-0.08,0.0
-0.08,-0.46399688720703125
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.6367107391357422
0.091,0.6799400329589844
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5084518432617188
-0.08,0.0
-0.08,0.0
-0.08,-0.5484935760498046
-0.08,0.0
-0.08,-0.6767841339111328
-0.08,0.0
-0.08,-0.5808494567871094
-0.08,0.0
-0.08,-0.7595123291015625
-0.08,0.0
-0.08,-0.4660167694091797
-0.08,0.0
-0.08,-0.49747314453125
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.6305736541748047
0.091,0.45993690490722655
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4083412170410156
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,-0.5988307952880859
-0.08,0.0
-0.08,-0.5318988800048828
-0.08,0.0
-0.08,-0.4755718231201172
-0.08,0.0
-0.08,0.0
-0.08,-0.4769611358642578
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5373992919921875
0.091,0.5343658447265625
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4260707855224609
-0.08,0.0
-0.08,0.0
-0.08,-0.4110279083251953
-0.08,0.0
-0.08,-0.5754291534423828
-0.08,0.0
-0.08,-0.49542961120605467
-0.08,0.0
-0.08,-0.5951637268066406
-0.08,0.0
-0.08,-0.4578086853027344
-0.08,0.0
-0.08,0.0
0.091,-0.48099365234375
0.091,0.0
0.091,0.0
0.091,-0.5464057922363281
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.41962509155273436
0.091,0.0
0.091,0.0
-0.08,-0.4153598785400391
-0.08,0.0
-0.08,-0.5550395965576171
-0.08,0.0
-0.08,-0.5657508850097657
-0.08,0.0
-0.08,-0.6126106262207032
-0.08,0.0
-0.08,-0.5812755584716797
-0.08,0.0
-0.08,-0.5073009490966797
-0.08,0.0
-0.08,0.0
0.091,-0.41667327880859373
0.091,0.0
0.091,0.0
0.091,-0.5370147705078125
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5162261962890625
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.5207527160644532
-0.08,0.0
-0.08,-0.40252037048339845
-0.08,0.0
-0.08,-0.504574203491211
-0.08,0.0
-0.08,0.0
-0.08,-0.4039150238037109
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.43129959106445315
-0.08,0.0
-0.08,-0.44297447204589846
-0.08,0.0
-0.08,-0.4377449035644531
-0.08,0.0
-0.08,0.0
-0.08,-0.6445789337158203
-0.08,0.0
-0.08,-0.5428169250488282
-0.08,0.0
-0.08,0.0
-0.08,-0.4241893768310547
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5624889373779297
0.091,0.5707538604736329
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.4346153259277344
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.41526145935058595
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5261222839355468
0.091,0.5438838958740234
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4197834014892578
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.6688652038574219
-0.08,0.0
-0.08,-0.5244861602783203
-0.08,0.0
-0.08,-0.5754917144775391
-0.08,0.0
-0.08,-0.5672519683837891
-0.08,0.0
-0.08,0.0
-0.08,-0.49655914306640625
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5972118377685547
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.44477310180664065
0.091,0.0
-0.08,0.0
-0.08,-0.4193634033203125
-0.08,0.0
-0.08,-0.5328929901123047
-0.08,0.0
-0.08,-0.5581871032714844
-0.08,0.0
-0.08,-0.5888881683349609
-0.08,0.0
-0.08,-0.5845741271972656
-0.08,0.0
-0.08,-0.40713348388671877
-0.08,0.0
0.091,0.0
0.091,-0.44568214416503904
0.091,0.0
0.091,-0.42111930847167967
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.40714073181152344
0.091,0.0
0.091,0.0
0.091,-0.4612720489501953
-0.08,0.0
-0.08,0.0
-0.08,-0.5699848175048828
-0.08,0.0
-0.08,-0.6115570068359375
-0.08,0.0
-0.08,-0.5596927642822266
-0.08,0.0
-0.08,-0.6343631744384766
-0.08,0.0
-0.08,-0.4757427215576172
-0.08,0.0
-0.08,0.0
0.091,-0.4531684875488281
0.091,0.0
0.091,0.0
0.091,-0.5479949951171875
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4151737213134766
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,-0.6094596862792969
-0.08,0.0
-0.08,-0.5736865997314453
-0.08,0.0
-0.08,-0.5013015747070313
-0.08,0.0
-0.08,-0.609698486328125
-0.08,0.0
-0.08,-0.534185791015625
-0.08,0.0
-0.08,-0.4763179779052734
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.6556472778320312
0.091,0.4353973388671875
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.42769813537597656
0.091,0.0
-0.08,0.0
-0.08,-0.4256290435791016
-0.08,0.0
-0.08,-0.525201416015625
-0.08,0.0
-0.08,-0.41472206115722654
-0.08,0.0
-0.08,-0.6069793701171875
-0.08,0.0
-0.08,-0.5194400787353516
-0.08,0.0
-0.08,-0.456329345703125
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.6330177307128906
0.091,0.4751766204833984
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
