dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.7135852909088135
-0.08,-0.08,0.0
-0.08,-0.08,0.7066442489624024
-0.08,-0.08,0.0
-0.08,-0.08,0.9182800102233887
-0.08,-0.08,0.0
-0.08,-0.08,0.7781550598144531
0.091,0.091,0.0
0.091,0.091,0.9804751586914062
0.091,0.091,0.0
0.091,0.091,0.8329480552673341
0.091,0.091,0.0
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.7825075149536134
0.091,0.091,0.0
0.091,0.091,0.9293791770935059
0.091,0.091,0.0
-0.08,-0.08,0.7700243377685547
-0.08,-0.08,0.0
-0.08,-0.08,0.8209456253051758
-0.08,-0.08,0.0
-0.08,-0.08,0.7177244567871095
-0.08,-0.08,0.0
-0.08,-0.08,0.7858158683776856
-0.08,-0.08,0.0
-0.08,-0.08,0.8749565601348878
-0.08,-0.08,0.0
-0.08,-0.08,0.7422872543334962
-0.08,-0.08,0.0
-0.08,-0.08,1.0
0.091,0.091,0.0
0.091,0.091,0.8840853404998779
0.091,0.091,0.0
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,1.0
0.091,0.091,0.0
-0.08,-0.08,0.7995869064331056
-0.08,-0.08,0.0
-0.08,-0.08,0.4496638679504395
-0.08,-0.08,0.0
-0.08,-0.08,0.2756076431274414
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.1954014015197754
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.31417034149169926
0.091,0.091,0.0
0.091,0.091,0.5959369659423828
0.091,0.091,0.0
0.091,0.091,0.6344637775421142
0.091,0.091,0.0
0.091,0.091,0.8009004974365235
0.091,0.091,0.0
0.091,0.091,0.4081259536743164
0.091,0.091,0.0
0.091,0.091,0.8379275131225586
0.091,0.091,0.0
-0.08,-0.08,0.2074905014038086
-0.08,-0.08,0.0
-0.08,-0.08,0.42347194671630856
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.2135858345031738
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.18915507316589356
0.091,0.091,0.0
0.091,0.091,0.2335727310180664
