dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.3956928825378418
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.7683911514282227
-0.08,-0.08,0.0
-0.08,-0.08,0.0
0.091,0.091,0.43337398529052734
0.091,0.091,0.0
0.091,0.091,0.43100139617919925
0.091,0.091,0.0
0.091,0.091,0.5755600547790528
0.091,0.091,0.0
0.091,0.091,0.255167760848999
0.091,0.091,0.35899548339843745
0.091,0.091,0.0
0.091,0.091,0.5526051570463181
0.091,0.091,0.0
-0.08,-0.08,0.41964221954345704
-0.08,-0.08,0.0
-0.08,-0.08,0.5621668434143067
-0.08,-0.08,0.0
-0.08,-0.08,0.2566689109802246
-0.08,-0.08,0.14448769760131835
-0.08,-0.08,0.22836684398651125
-0.08,-0.08,0.10964622237205505
-0.08,-0.08,0.4286017113595009
-0.08,-0.08,0.0
-0.08,-0.08,0.753914566040039
-0.08,-0.08,0.0
-0.08,-0.08,0.0
0.091,0.091,0.6995061683654785
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.794158525466919
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.9670792388916016
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.5123844528198243
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.2970692825317383
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.19453876495361327
-0.08,-0.08,0.0
-0.08,-0.08,0.0
0.091,0.091,0.2397581195831299
0.091,0.091,0.0
0.091,0.091,0.3535103607177735
0.091,0.091,0.0
0.091,0.091,0.25211061477661134
0.091,0.091,7.773208618163524e-05
0.091,0.091,0.3541562139511108
0.091,0.091,0.0
0.091,0.091,0.4236046600341796
0.091,0.091,0.0
0.091,0.091,0.24744262695312502
-0.08,-0.08,0.0
-0.08,-0.08,0.26247444152832033
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.2233666706085205
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
0.091,0.091,0.0
