cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,10.151426,0.0,0.0,0.35829207,0.39265737,0.0,0.0,0.0,0.0,5.495829924101753,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.151426,0.0,0.45688203,0.45688203,0.45688203,0.0,0.45688203,0.45688203,0.45688203,-0.0,20.0,20.0,20.0,2.0
0.0,10.685474,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.08645995,5.495829924101753,0.47516918,0.9828,0.9828,0.0,0.08566518,10.799968568812423,0.9251812652567887,0.0,-0.0,0.5001205,-0.0,-0.0,10.685474,0.9828,0.45388204,1.436682,1.436682,0.0,-0.09420717,-0.09420717,0.45388204,-0.0,20.0,20.0,20.0,2.0
0.0,10.521868,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.17281003,5.495829924101753,0.94973457,0.9828,0.9828,0.0,0.1708338,10.799937137533371,1.8449942606037872,0.0,-0.0,0.5001205,-0.0,-0.0,10.521868,0.9828,0.45113853,1.4339385,1.4339385,0.0,-0.09695065,-0.09695065,0.45113853,-0.0,20.0,20.0,20.0,2.0
0.0,10.787356,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.25905037,5.495829924101753,1.4236968,0.9828,0.9828,0.0,0.25550872,10.799905706162845,2.759470092549975,0.0,-0.0,0.5001205,-0.0,-0.0,10.787356,0.9828,0.4483095,1.4311095,1.4311095,0.0,-0.099779606,-0.099779606,0.4483095,-0.0,20.0,20.0,20.0,2.0
0.0,10.87846,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.34518114,5.495829924101753,1.8970568,0.9828,0.9828,0.0,0.3396928,10.799874274700842,3.668639545381691,0.0,-0.0,0.5001205,-0.0,-0.0,10.87846,0.9828,0.44530952,1.4281095,1.4281095,0.0,-0.10277963,-0.10277963,0.44530952,-0.0,20.0,20.0,20.0,2.0
0.0,10.952633,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.43120244,5.495829924101753,2.3698153,0.9828,0.9828,0.0,0.4233889,10.799842843147363,4.572533563957912,0.0,-0.0,0.5001205,-0.0,-0.0,10.952633,0.9828,0.49222496,1.4750249,1.4750249,0.0,-0.055864215,-0.055864215,0.49222496,-0.0,20.0,20.0,20.0,2.0
0.0,10.586176,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.5171144,5.495829924101753,2.8419728,0.9828,0.9828,0.0,0.50659984,10.799811411502406,5.471182770918715,0.0,-0.0,0.5001205,-0.0,-0.0,10.586176,0.9828,0.65738237,1.6401824,1.6401824,0.0,0.10929322,0.10929322,0.65738237,-0.0,20.0,20.0,20.0,2.0
0.0,11.349894,0.0,0.0,0.0,0.54808915,0.54808915,0.54808915,0.0,0.6029172,5.495829924101753,3.3135304,0.9828,0.9828,0.0,0.5893284,10.79977997976597,6.364617144831436,0.0,-0.0,0.5001205,-0.0,-0.0,11.349894,0.9828,0.59678936,1.5795894,1.5795894,0.0,0.048700213,0.048700213,0.59678936,-0.0,20.0,20.0,20.0,2.0
0.0,11.044121,0.0,0.0,0.35831174,0.94076806,0.54808915,0.54808915,0.0,0.688611,5.495829924101753,3.784489,0.9828,0.9828,0.0,0.67157745,10.799748547938057,7.252867629487972,0.0,-0.0,0.5001205,-0.0,-0.0,11.044121,0.9828,0.60517216,1.5666504,1.5666504,0.0,0.035761237,0.05708301,0.60517216,-0.021321772,20.0,20.0,20.0,2.0
0.0,10.6591835,0.0,0.0,0.7165748,0.30346784,-0.48183662,0.0,-0.48183662,0.60353506,5.495829924101753,3.316926,-0.864,0.0,-0.864,0.5824075,10.799720915480922,6.289838183882547,0.0,0.4396664,0.0,0.4396664,0.864,10.6591835,0.0,0.6047367,-0.3310847,0.0,-0.3310847,1.0147519,1.0865732,0.6047367,-0.071821354,20.0,20.0,20.0,2.0
