cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,11.232016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.232016,0.0,0.20127495,0.20127495,0.20127495,0.0,0.20127495,0.20127495,0.20127495,-0.0,-21.333334,18.904118,18.88889,18.88889,2.0
0.0,11.843021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.843021,0.0,0.20000446,0.20000446,0.20000446,0.0,0.20000446,0.20000446,0.20000446,-0.0,-21.225,18.945375,18.947369,18.947369,2.0
0.0,12.713585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.713585,0.0,0.19890495,0.19890495,0.19890495,0.0,0.19890495,0.19890495,0.19890495,-0.0,-21.7,19.002966,19.005848,19.005848,2.0
0.0,13.374003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.374003,0.0,0.19774844,0.19774844,0.19774844,0.0,0.19774844,0.19774844,0.19774844,-0.0,-22.8,19.061304,19.064327,19.064327,2.0
0.0,13.795592,0.0,0.0,1.8453704,2.0155828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.795592,0.0,0.19647795,0.19647795,0.19647795,0.0,0.19647795,0.19647795,0.19647795,-0.0,-22.45,19.117617,19.122807,19.122807,2.0
0.0,14.194839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.194839,0.0,0.28086153,0.28086153,0.28086153,0.0,0.28086153,0.28086153,0.28086153,-0.0,-23.9,19.178005,19.181286,19.181286,2.0
0.0,15.641733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,15.641733,0.0,0.25658512,0.25658512,0.25658512,0.0,0.25658512,0.25658512,0.25658512,-0.0,-25.0,19.236305,19.239765,19.239765,2.0
0.0,15.0574875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,15.0574875,0.0,0.30876115,0.30876115,0.30876115,0.0,0.30876115,0.30876115,0.30876115,-0.0,-25.0,19.29264,19.298246,19.298246,2.0
0.0,14.607343,0.0,0.0,0.74804306,0.81704074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,14.607343,0.0,0.28328183,0.23804808,0.23804808,0.0,0.23804808,0.28328183,0.28328183,-0.045233756,-23.9,19.353357,19.356726,19.356726,2.0
0.0,12.976571,0.0,0.0,0.498696,0.5446945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.976571,0.0,0.28348035,0.1325496,0.1325496,0.0,0.1325496,0.28348035,0.28348035,-0.15093075,-21.1,19.414898,19.415205,19.415205,2.0
