cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,12.05364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.05364,0.0,0.3644181,0.3644181,0.3644181,0.0,0.3644181,0.3644181,0.3644181,-0.0,-21.333334,20.515528,20.555555,20.555555,2.0
0.0,13.837057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,13.837057,0.0,0.36342394,0.36342394,0.36342394,0.0,0.36342394,0.36342394,0.36342394,-0.0,-21.225,20.553867,20.555555,20.555555,2.0
0.0,12.75606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.75606,0.0,0.3624298,0.3624298,0.3624298,0.0,0.3624298,0.3624298,0.3624298,-0.0,-21.7,20.555489,20.555555,20.555555,2.0
0.0,12.668045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.668045,0.0,0.36143565,0.36143565,0.36143565,0.0,0.36143565,0.36143565,0.36143565,-0.0,-22.8,20.555553,20.555555,20.555555,2.0
0.0,12.34947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.34947,0.0,0.3604415,0.3604415,0.3604415,0.0,0.3604415,0.3604415,0.3604415,-0.0,-22.45,20.555555,20.555555,20.555555,2.0
0.0,12.743747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.743747,0.0,0.3604415,0.3604415,0.3604415,0.0,0.3604415,0.3604415,0.3604415,-0.0,-23.9,20.555555,20.555555,20.555555,2.0
0.0,12.964942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.964942,0.0,0.6420598,0.6420598,0.6420598,0.0,0.6420598,0.6420598,0.6420598,-0.0,-25.0,20.555555,20.555555,20.555555,2.0
0.0,12.846752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,12.846752,0.0,0.73633343,0.73633343,0.73633343,0.0,0.73633343,0.73633343,0.73633343,-0.0,-25.0,20.555555,20.555555,20.555555,2.0
0.0,11.741799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.741799,0.0,1.1569568,1.0964438,1.0964438,0.0,1.0964438,1.1569568,1.1569568,-0.060513027,-23.9,20.555555,20.555555,20.555555,2.0
0.0,10.5469475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.5469475,0.0,0.7696604,0.59821165,0.59821165,0.0,0.59821165,0.7696604,0.7696604,-0.17144875,-21.1,20.555555,20.555555,20.555555,2.0
0.0,10.072336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,10.072336,0.0,0.7593177,0.5314635,0.5314635,0.0,0.5314635,0.7593177,0.7593177,-0.2278542,-19.45,20.555555,20.555555,20.555555,2.0
0.0,11.771255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,11.771255,0.0,1.1383654,0.916067,0.916067,0.0,0.916067,1.1383654,1.1383654,-0.22229838,-16.7,20.555555,20.555555,20.555555,2.0
0.0,9.11944,0.0,0.0,1.3422927,1.4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.11944,0.0,1.1500868,0.94957364,0.94957364,0.0,0.94957364,1.1500868,1.1500868,-0.20051315,-16.1,20.555555,20.555555,20.555555,2.0
0.0,9.606443,0.0,0.0,0.07870054,0.0865869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.606443,0.0,3.839558,3.7058768,3.7058768,0.0,3.7058768,3.839558,3.839558,-0.13368116,-16.3,20.555555,20.555555,20.555555,2.0
0.0,8.475248,0.0,0.0,0.35087326,0.38603327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.475248,0.0,0.9565318,0.8940628,0.8940628,0.0,0.8940628,0.9565318,0.9565318,-0.06246902,-16.5,20.53644,20.555555,20.555555,2.0
0.0,18.995897,0.0,0.0,0.11367857,0.12506998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,18.995897,0.0,0.8047021,0.79172873,0.79172873,0.0,0.79172873,0.8047021,0.8047021,-0.012973394,-16.65,24.44372,20.555555,20.555555,2.0
0.0,19.450071,0.0,0.0,0.09400343,0.103423245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,19.450071,0.0,1.062988,1.0622164,1.0622164,0.0,1.0622164,1.062988,1.062988,-0.00077165134,-17.5,21.31753,20.555555,20.555555,2.0
0.0,18.37415,0.0,0.0,0.23828776,0.2621659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,18.37415,0.0,1.8725216,1.8725216,1.8725216,0.0,1.8725216,1.8725216,1.8725216,-0.0,-18.9,22.385271,20.555555,20.555555,2.0
0.0,19.384394,0.0,0.0,0.87849987,0.9665318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,19.384394,0.0,2.0223916,2.0223916,2.0223916,0.0,2.0223916,2.0223916,2.0223916,-0.0,-20.6,22.463526,20.555555,20.555555,2.0
