cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,4.819499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.819499,0.0,0.31236687,0.31236687,0.31236687,0.0,0.31236687,0.31236687,0.31236687,-0.0,8.9,22.743954,22.777779,22.777779,2.0
0.0,4.9217563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.9217563,0.0,0.31071812,0.31071812,0.31071812,0.0,0.21764165,0.21764165,0.31071812,-0.0,8.3,22.247316,22.222221,22.222221,2.0
0.0,3.7819061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.7819061,0.0,0.30906937,0.30906937,0.30906937,0.0,-0.05941087,-0.05941087,0.30906937,-0.0,8.3,21.68871,21.666666,21.666666,2.0
0.0,3.947222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150168985,0.0150168985,0.0,0.0010030685,13.5,0.013541425054427236,0.0,-0.0,0.0,-0.0,-0.0,3.6361544,0.0150168985,0.3074206,0.32243752,0.32243752,0.0,0.668622,0.668622,0.3074206,-0.0,7.2,21.667597,21.666666,21.666666,2.0
0.0,2.446957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012194561,0.0,-0.012194561,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,0.012194561,2.43845,0.0,0.30577186,0.29357728,0.29357728,0.0,0.31564996,0.31564996,0.30577186,-0.0,6.95,20.360767,20.356482,20.356482,2.0
0.0,3.0125763,0.0,0.0,2.1134224,2.2421727,0.0,0.0,0.0,0.0,0.0,0.0,0.010543528,0.010543528,0.0,0.0007041713,13.5,0.009506312693702057,0.0,-0.0,0.0,-0.0,-0.0,2.9682226,0.010543528,0.3744078,0.38495132,0.38495132,0.0,0.42590985,0.42590985,0.3744078,-0.0,6.7,21.644213,21.666666,21.666666,2.0
0.0,6.69402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008571133,0.0,-0.008571133,3.470947e-07,13.5,4.685778421276154e-06,0.0,-0.0,0.0,-0.0,0.008571133,6.69402,0.0,0.43513617,0.42656505,0.42656505,0.0,0.32923704,0.32923704,0.43513617,-0.0,8.33,23.185257,23.222221,23.222221,2.0
0.0,7.4369583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2268134e-06,0.0,-4.2268134e-06,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,4.2268134e-06,7.4369583,0.0,0.4846597,0.48465547,0.48465547,0.0,0.4805818,0.4805818,0.4846597,-0.0,4.4,23.256048,23.25926,23.25926,2.0
0.0,5.2715716,0.0,0.0,1.3109986,1.3908651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,5.1849833,0.0,0.4953599,0.48783317,0.48783317,0.0,0.58837646,0.59590316,0.4953599,-0.0075267185,8.89,23.496967,23.5,23.5,2.0
0.0,4.573806,0.0,0.0,0.98652065,1.0466198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.573806,0.0,0.40506995,0.38570943,0.38570943,0.0,-0.39697567,-0.37761515,0.40506995,-0.019360518,10.0,23.499983,23.5,23.5,2.0
