electrical_storage,cooling_or_heating_device
-0.10311321,0.23139824
-0.10396731,-0.00821983
-0.08354635,-0.100913964
-0.059169028,-0.043311298
-0.041852172,-0.034621384
-0.016535316,0.021136122
-0.015885094,0.06749421
-0.03866068,0.05499876
0.00023794912,-0.0693761
-0.07825792,0.017338412
-0.10048031,0.06032761
-0.12928322,0.06858758
-0.11505757,-0.0044881636
-0.10193181,-0.065023415
-0.17093974,-0.21497864
-0.14334421,-0.27218714
-0.10344622,-0.4068206
-0.070486546,-0.3244732
-0.06581443,-0.32091755
-0.031677667,-0.26028153
-0.08251774,-0.05595543
-0.15667413,-0.09224837
-0.18254812,-0.13741921
-0.16960768,-0.0011169654
-0.15979727,-0.11559933
-0.21030751,-0.13496721
-0.19371393,-0.03770998
-0.20297898,-0.24505301
-0.1335842,-0.17982063
-0.13244426,-0.38712883
-0.16252242,-0.34567025
-0.16094767,-0.36526957
-0.14872329,-0.29836425
-0.122095264,-0.015253758
-0.15478559,-0.44590613
-0.12621072,-0.31324726
-0.1495055,-0.439197
-0.14590079,-0.41853842
-0.11096617,-0.41628647
-0.1174612,-0.45296037
-0.14558455,-0.38372603
-0.14497596,-0.39249736
-0.10751043,-0.33871982
-0.16936128,-0.4447651
-0.14404987,-0.45989633
-0.16404311,0.37534538
-0.13856874,-0.11124648
-0.20777203,0.15955116
-0.20061363,-0.11020879
-0.2277301,-0.4958508
-0.21309084,-0.22126399
-0.22788005,-0.39330813
-0.22999491,0.10069026
-0.23665926,-0.4366698
-0.2349475,0.41365185
0.16027056,-0.41557315
-0.13205674,-0.11144334
-0.022074824,-0.33779505
0.05018872,-0.41617206
0.08623192,-0.42409727
0.11540047,-0.29220125
0.0034843392,-0.4612542
0.101867825,0.15309234
0.08842342,-0.45108837
0.058839742,-0.19713217
0.10562077,-0.42046347
0.09619167,-0.14732446
-0.048025794,-0.2752377
-0.08731861,-0.022527376
-0.14067617,-0.28077066
-0.07500682,-0.41565302
-0.11875658,0.09971437
-0.17987563,-0.3783029
-0.08493259,-0.27678737
-0.12259629,-0.21420407
-0.16913399,-0.21047784
-0.14753418,-0.16607663
-0.1389997,-0.0653501
-0.13755137,-0.109644555
-0.13169986,-0.07662484
-0.17454302,0.08644499
-0.18967405,-0.22121517
-0.15651307,-0.08751578
-0.17436385,-0.17274386
-0.15447712,-0.060433682
-0.12285968,-0.2413875
-0.05748507,-0.20968969
-0.067836724,-0.13114041
-0.06870129,-0.091820896
-0.06514253,-0.16161317
-0.067258194,-0.12831457
-0.036118593,-0.041723147
-0.0696613,0.09381147
-0.061885096,0.07125462
-0.1111041,-0.09484475
-0.12827076,-0.10426269
-0.09733449,-0.039092716
0.07032,-0.19772586
0.018317303,-0.119839504
-0.031402778,-0.17070375
-0.011670062,-0.06836448
-0.04215711,-0.0590612
-0.027987469,0.015504132
-0.008015976,-0.049431212
