electrical_storage,cooling_or_heating_device
0.07259458,-0.26292124
0.1996039,-0.3064246
0.19376731,-0.36926866
0.13982062,-0.34750998
0.03438459,-0.3403773
-0.08560326,-0.3389411
-0.23485652,-0.22263332
-0.19984828,-0.03194259
0.21858223,-0.058745608
0.11124955,-0.04848118
0.08471161,-0.1370709
-0.11242288,-0.3649417
-0.13288806,-0.29511708
-0.17627545,-0.22667348
-0.17046721,-0.4446122
-0.17158403,-0.44745278
-0.20716295,-0.323359
-0.23558962,-0.08428125
-0.14515518,-0.20664382
-0.12821214,-0.21882541
-0.16197464,-0.33701187
-0.18728484,-0.2001138
-0.17740665,-0.279069
-0.11987926,-0.15480095
0.022426218,-0.2442045
0.19793108,-0.29846564
0.19947325,-0.37349048
0.1173462,-0.39811122
-0.052281275,-0.35418966
0.19078314,-0.3951941
0.071501695,-0.34407383
-0.170433,-0.4201051
-0.19786924,-0.16390951
-0.16876704,-0.059506834
-0.102429196,-0.24366511
-0.15854655,-0.41851473
-0.10576794,-0.3403651
-0.16720802,-0.41181248
-0.19257018,-0.38348675
-0.21336916,-0.38713723
-0.087089986,-0.37385535
-0.06283732,-0.37192792
-0.18455313,-0.32292566
-0.20798603,-0.19218245
-0.21100916,-0.20665403
-0.20964688,-0.056627363
-0.017173495,-0.07159187
-0.19271454,-0.21160497
-0.12208233,-0.18369985
0.0372421,-0.3857727
-0.02404664,-0.31496722
-0.067320496,-0.2937892
-0.041340344,-0.30010182
0.00031745742,-0.30254012
0.122969024,-0.31363055
0.13248116,-0.31738403
-0.017584553,-0.3145842
-0.03737439,-0.31462085
-0.013742572,-0.1756199
0.07422278,-0.38522625
0.067049235,-0.36730894
0.013172125,-0.22929107
-0.023067035,-0.35643786
0.074333444,-0.3513463
-0.06997204,-0.3347551
0.019099504,-0.32959354
0.064704,-0.27866426
0.03176202,-0.17021792
-0.13277131,-0.13373539
-0.1122244,-0.23637041
0.14402749,-0.30502614
-0.14590165,-0.2797347
-0.08044785,-0.25443563
0.07429635,-0.25778934
-0.1280727,-0.062278107
-0.12785457,-0.10275176
-0.09616107,-0.10880317
-0.11208118,-0.09914525
-0.18016228,-0.057728305
-0.17995293,-0.070392475
-0.0008384,-0.10531816
-0.124306545,-0.10771605
-0.1027753,-0.13572764
-0.20840155,-0.43460685
-0.15522994,-0.41530627
-0.11691565,-0.18903813
-0.042267118,-0.10092576
-0.19809568,-0.122909576
-0.18787484,-0.12856683
-0.18843547,-0.13755831
-0.1990704,-0.11540334
-0.18888536,-0.09728409
-0.19021928,-0.095599145
-0.19867688,-0.10026875
-0.1947604,-0.060176715
0.022955067,-0.08442646
-0.19378287,-0.10591608
0.121676415,-0.17585802
0.066110276,-0.29473698
-0.039099943,-0.3054617
0.06858922,-0.31701005
0.13123053,-0.36794597
0.15331998,-0.3724149
0.019881884,-0.2517265
