cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,26.137487,6.4349904,0.0,5.4491568,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,18.991701,7.4673653,59.031548,18.983353,32.097855,5.4491568,0.7539987,1.1401721,59.031548,0.0,36.463017,36.463017,39.532604,39.532604,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,26.348036,2.1892252,0.0,5.4491568,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,50.379753,18.991701,6.2684927,53.79746,17.094088,28.919067,5.4491568,0.7539987,1.1401721,53.79746,0.0,34.351448,34.351448,36.70882,36.70882,6.2684927,0.0
0.0,11.102127,50.934074,0.0,25.896698,11.94672,0.0,0.0,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,50.934074,18.991701,6.2296653,63.06478,20.028767,33.71183,0.0,0.0,0.0,63.06478,0.0,44.07309,44.07309,46.87684,46.87684,6.2296653,0.0
0.0,2.800099,50.35363,0.0,25.947145,2.9565358,0.0,0.0,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,50.35363,18.991701,7.860568,55.755943,17.70211,29.969967,0.0,0.0,0.0,55.755943,0.0,36.76425,36.76425,39.051865,39.051865,7.860568,0.0
0.0,17.536346,49.04725,0.0,25.511816,18.949265,0.0,0.0,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,49.04725,18.991701,8.267109,71.71989,22.77055,38.46559,0.0,0.0,0.0,71.71989,0.0,52.728188,52.728188,55.184326,55.184326,8.267109,0.0
0.0,2.6235106,53.40096,0.0,26.48132,2.7949605,0.0,0.0,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,53.40096,18.991701,15.945933,64.21391,20.346718,34.821434,0.0,0.0,0.0,64.21391,0.0,45.222214,45.222214,48.574657,48.574657,15.945933,0.0
0.0,1.1797404,66.485374,0.0,36.35404,1.2687244,0.0,1.7781805e-07,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,66.485374,18.991701,16.747854,73.36232,23.299166,40.11263,1.7781805e-07,2.4604647e-08,3.720634e-08,73.36232,0.0,54.370617,54.370617,61.873405,61.873405,16.747854,0.0
0.0,8.043204,47.71915,0.0,23.275894,8.478661,0.0,0.0,0.0,0.0,0.0,18.991701,18.991701,0.0,0.0,0.0,0.0,0.0,0.0,47.71915,18.991701,12.06194,62.12119,19.626781,34.077152,0.0,0.0,0.0,62.12119,0.0,43.1295,43.81649,45.366142,46.053143,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,19.574028,5.6787395,0.0,0.0,0.0,0.0,0.0,-16.696001,0.0,-16.696001,0.0,0.0,0.0,0.0,16.696001,41.179558,0.0,11.415069,17.932484,5.6656494,10.26376,0.0,0.0,0.0,17.932484,0.0,34.62848,36.66784,35.342155,37.38151,11.415069,-2.039356
