dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5644283866882324
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.3592278671264649
-0.08,-0.08,0.8712669944763183
-0.08,-0.08,0.0
-0.08,-0.08,-0.30490004539489746
-0.08,-0.08,1.0
0.091,0.091,0.0
0.091,0.091,-0.721390323638916
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,-0.6003246307373047
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,-0.20658926963806154
0.091,0.091,0.7208479595184326
0.091,0.091,-0.3605895328521728
0.091,0.091,1.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.3443991851806641
-0.08,-0.08,0.8624496841430663
-0.08,-0.08,-0.48672744750976565
-0.08,-0.08,0.6536577796936035
-0.08,-0.08,-0.6122816944122315
-0.08,-0.08,0.7892745399475098
-0.08,-0.08,-0.7529571342468262
-0.08,-0.08,0.8784348678588867
-0.08,-0.08,-0.5281272315979004
-0.08,-0.08,1.0
-0.08,-0.08,-0.4410293769836426
0.091,0.091,1.0
0.091,0.091,-0.41000154495239255
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.28326100349426264
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.2628807067871094
-0.08,-0.08,0.6947298431396485
-0.08,-0.08,0.0
-0.08,-0.08,-0.23486262321472165
-0.08,-0.08,0.4411675071716309
-0.08,-0.08,-0.5532039546966553
-0.08,-0.08,1.0
-0.08,-0.08,-0.5502003002166749
-0.08,-0.08,0.38032251358032226
-0.08,-0.08,-0.637083511352539
-0.08,-0.08,1.0
-0.08,-0.08,-0.4098701858520508
-0.08,-0.08,0.5161478233337402
-0.08,-0.08,-0.5093327236175537
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.2057584571838379
0.091,0.091,0.8759864425659178
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.2292473602294922
0.091,0.091,0.9842791557312012
0.091,0.091,0.0
0.091,0.091,-0.20992538452148438
-0.08,-0.08,0.715350513458252
-0.08,-0.08,0.0
-0.08,-0.08,-0.5260850715637206
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.26134773254394533
-0.08,-0.08,1.0
-0.08,-0.08,0.0
