dhw_storage,electrical_storage,cooling_or_heating_device
-0.26441917,0.032105386,-0.21710142
0.44945607,-0.021709774,-0.16844952
-0.33514857,0.008380179,-0.075456694
-0.080754414,0.054690644,-0.33178493
-0.1505565,0.07112012,-0.349515
-0.24850526,0.079506725,-0.3929693
0.4188901,0.049396954,-0.42764542
0.23149507,0.041080218,-0.14738345
0.2546927,0.03846525,-0.13255484
-0.057291374,-0.041339763,-0.048723564
-0.068322875,0.06284302,-0.25169036
-0.3817291,0.04339755,-0.31749323
-0.1843157,0.046746686,-0.26930225
-0.15467763,0.04119094,-0.26397884
0.13438277,0.043144535,-0.2914593
0.09943768,0.046613634,-0.30306134
0.033648223,0.046338107,-0.341734
0.046026893,0.037433926,-0.30868626
0.02859586,-0.002701282,-0.20410797
0.05403255,-0.036519136,-0.17101279
0.051511154,-0.046875443,-0.11241835
-0.15926734,-0.032673888,-0.14355871
-0.2741941,-0.044888068,-0.11332251
-0.43898576,-0.06777247,-0.06599979
-0.46345714,-0.055750165,-0.079185456
0.052970547,-0.06303749,-0.034794793
-0.10577644,0.012127226,-0.05828941
-0.28450152,0.052270867,-0.06329869
-0.42787978,0.08632923,-0.21224774
-0.4066858,0.067534864,-0.081055075
-0.3240921,0.07329449,-0.24128722
0.034463033,0.051248964,-0.15786326
0.03674864,0.016667593,-0.034490824
0.25392509,0.063528724,-0.072289586
-0.14634338,0.028228896,-0.18295833
-0.12979959,0.053619333,-0.19760299
0.019435741,0.046340723,-0.17530696
0.045835182,0.022903036,-0.07394211
-0.22637886,0.054808177,-0.1947172
-0.38499737,0.048570164,-0.17517832
-0.3713647,0.06814711,-0.2686948
-0.09361119,0.05420393,-0.16617322
0.04151304,-0.017765699,-0.036495045
-0.04491898,-0.0066405428,-0.026115522
0.1492846,0.061163805,-0.14974591
-0.1525681,0.0057985308,-0.06911218
-0.32684058,-0.040419515,-0.075167656
-0.17469294,-0.08254865,-0.03659317
-0.40506643,-0.08255548,-0.03902383
-0.09752398,0.027312374,-0.117670506
-0.02263543,0.046972174,-0.06624524
0.14701314,0.055987127,-0.109770894
0.15848345,0.045348093,-0.09392156
0.21901736,0.03571729,-0.06302166
0.052281626,0.032145068,-0.052996397
0.17564781,0.027251732,-0.07830587
0.123193674,-0.016723603,-0.06430271
0.012096221,-0.0069954162,-0.18587312
-0.0811825,0.03338649,-0.2260093
-0.10751912,0.059199695,-0.31041092
-0.060456805,0.03996435,-0.23498026
-0.23389202,0.014795193,-0.1549648
0.34307358,-0.028914023,-0.1478494
0.30705932,-0.0400364,-0.16724819
0.31654382,-0.030671176,-0.23098244
