heating_storage,electrical_storage,heating_device,heating_fuel_device
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.213645800948143,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.21022886037826538
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.2595461905002594
0.0,0.091,0.0,0.2766307294368744
0.0,0.091,0.0,0.3742109537124634
0.0,0.091,0.0,0.3246643543243408
0.0,0.091,0.0,0.38484835624694824
0.0,0.091,0.0,0.30700477957725525
0.0,0.091,0.0,0.2961117625236511
0.0,0.091,0.0,0.2547703683376312
0.0,-0.08,0.2605431377887726,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.236081063747406,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.30758506059646606,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.24194972217082977,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.20950224995613098,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.2456718534231186
0.0,0.091,0.0,0.2844182252883911
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.28563129901885986
0.0,0.091,0.0,0.2837251126766205
0.0,0.091,0.0,0.3632349669933319
0.0,0.091,0.0,0.31329023838043213
0.0,0.091,0.0,0.3206961750984192
0.0,0.091,0.0,0.3251269459724426
0.0,0.091,0.0,0.2850743234157562
0.0,0.091,0.0,0.4061200022697449
0.0,-0.08,0.0,0.0
0.0,-0.08,0.31771543622016907,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.30137908458709717,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.3295166492462158,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.21001890301704407,0.0
0.0,0.091,0.0,0.2296408712863922
0.0,0.091,0.0,0.32613131403923035
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.2556932866573334
0.0,0.091,0.0,0.2337147742509842
0.0,0.091,0.0,0.2840263247489929
0.0,0.091,0.0,0.27027827501296997
0.0,0.091,0.0,0.27812710404396057
0.0,0.091,0.0,0.25674304366111755
0.0,0.091,0.0,0.2376466542482376
0.0,0.091,0.0,0.0
