heating_storage,electrical_storage,heating_device,heating_fuel_device
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.28414517641067505,0.0
0.0,-0.08,0.23189806938171387,0.0
0.0,-0.08,0.3238156735897064,0.0
0.0,0.091,0.0,0.2632918953895569
0.0,0.091,0.0,0.5453793406486511
0.0,0.091,0.0,0.3762776255607605
0.0,0.091,0.0,0.5046002268791199
0.0,0.091,0.0,0.25318610668182373
0.0,0.091,0.0,0.509972870349884
0.0,0.091,0.0,0.30681082606315613
0.0,0.091,0.0,0.3906395733356476
0.0,0.091,0.0,0.44139182567596436
0.0,0.091,0.0,0.33937880396842957
0.0,0.091,0.0,0.39901015162467957
0.0,-0.08,0.5662758946418762,0.0
0.0,-0.08,0.2819058299064636,0.0
0.0,-0.08,0.2686440348625183,0.0
0.0,-0.08,0.5081620216369629,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.4579126536846161,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.3426647484302521,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.301582932472229,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.22615830600261688,0.0
0.0,-0.08,0.34825608134269714,0.0
0.0,0.091,0.0,0.3054955005645752
0.0,0.091,0.0,0.25022876262664795
0.0,0.091,0.0,0.5352112054824829
0.0,0.091,0.0,0.2614208459854126
0.0,0.091,0.0,0.4089486002922058
0.0,0.091,0.0,0.3844078779220581
0.0,0.091,0.0,0.35232970118522644
0.0,0.091,0.0,0.31732413172721863
0.0,0.091,0.0,0.4101635813713074
0.0,0.091,0.0,0.295399934053421
0.0,0.091,0.0,0.3540951609611511
0.0,-0.08,0.6753506660461426,0.0
0.0,-0.08,0.5387936234474182,0.0
0.0,-0.08,0.4663357436656952,0.0
0.0,-0.08,0.4405621290206909,0.0
0.0,-0.08,0.38942381739616394,0.0
0.0,-0.08,0.3795262277126312,0.0
0.0,-0.08,0.35484015941619873,0.0
0.0,-0.08,0.37507790327072144,0.0
0.0,-0.08,0.3724862039089203,0.0
0.0,-0.08,0.3068123757839203,0.0
0.0,-0.08,0.3858483135700226,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.31089723110198975,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.5824090242385864
0.0,0.091,0.0,0.30568283796310425
0.0,0.091,0.0,0.5286914706230164
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.4306986331939697
0.0,0.091,0.0,0.0
