cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.5179084,0.0,0.02589542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5179084,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.36628777,0.39218318,0.39218318,0.0,0.39218318,0.39218318,0.36628777,-0.0,8.9,17.263021,17.222221,17.222221,2.0
0.0784016,0.0,0.00392008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.083673395,4.999988555908203,0.41836601851630917,0.0784016,-0.0,0.0,-0.0,-0.0,0.0,0.455,0.39111772,0.8500378,0.8500378,0.0,-0.5377135,-0.5377135,0.39111772,-0.0,8.3,17.222553,17.222221,17.222221,2.0
0.0,0.420589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.16696236,4.999977111816406,0.8348079554114065,0.0,-0.0,0.0,-0.0,-0.0,0.420589,0.455,0.32408357,0.7790836,0.7790836,0.0,-0.60866785,-0.60866785,0.32408357,-0.0,8.3,17.222221,17.222221,17.222221,2.0
0.0,0.87133926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.24986865,4.999965667724609,1.2493346527612061,0.0,-0.0,0.0,-0.0,-0.0,0.87133926,0.455,0.33162355,0.7866236,0.7866236,0.0,-0.60112786,-0.60112786,0.33162355,-0.0,7.2,17.222221,17.222221,17.222221,2.0
0.0,0.5501786,0.0,0.0,0.9890721,1.0235728,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.33239403,4.9999542236328125,1.6619549525607908,0.0,-0.0,0.0,-0.0,-0.0,0.5501786,0.455,0.38727137,0.8422714,0.8422714,0.0,-0.5454801,-0.5454801,0.38727137,-0.0,6.95,17.222221,17.222221,17.222221,2.0
0.0,1.6105301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.41454023,4.999942779541016,2.0726774359570754,0.0,-0.0,0.0,-0.0,-0.0,1.6105301,0.455,0.47115648,0.9261565,0.9261565,0.0,-0.46159458,-0.46159458,0.47115648,-0.0,6.7,17.222221,17.222221,17.222221,2.0
0.0,1.719433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.496309,4.999931335449219,2.481510982037662,0.0,-0.0,0.0,-0.0,-0.0,1.719433,0.455,0.47556007,0.9305601,0.9305601,0.0,-0.45719135,-0.45719135,0.47556007,-0.0,8.33,17.222221,17.222221,17.222221,2.0
0.0,2.2381036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.5777021,4.999919891357422,2.8884642462951433,0.0,-0.0,0.0,-0.0,-0.0,2.2381036,0.455,0.45217428,0.9071743,0.9071743,0.0,-0.48057717,-0.48057717,0.45217428,-0.0,4.4,17.222221,17.222221,17.222221,2.0
0.0,1.8500032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455,0.0,0.6587212,4.999908447265625,3.293545735134103,0.0,-0.0,0.0,-0.0,-0.0,1.8500032,0.455,0.40526554,0.83534884,0.83534884,0.0,-0.5524026,-0.5274859,0.40526554,-0.024916718,8.89,17.222221,17.222221,17.222221,2.0
0.0,1.3184175,0.0,0.0,0.38576666,0.3992229,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,0.5685096,4.999898433685303,2.8424901521013908,0.0,-0.0,0.0,-0.0,0.4,0.55715066,0.0,0.4976451,0.019957826,0.019957826,0.0,1.239959,1.3176463,0.4976451,-0.07768728,10.0,17.222221,17.222221,17.222221,2.0
0.0,0.28055826,0.0,0.0,1.0665494,1.1037526,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,0.47871244,4.9998884201049805,2.3935087830014936,0.0,-0.0,0.0,-0.0,0.4,-1.7881393e-07,0.0,0.42868608,-0.093714595,0.0,-0.093714595,0.6084899,0.7308905,0.42868608,-0.12240067,10.6,17.222221,17.222221,17.222221,2.0
