cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,3.7960384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.7960384,0.0,0.37782818,0.37782818,0.37782818,0.0,0.37782818,0.37782818,0.37782818,-0.0,8.9,23.305214,23.333334,23.333334,2.0
0.0,2.6108701,0.0,0.0,1.7675968,1.8818351,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.08666922,13.49995231628418,1.1700303578151932,0.0,-0.0,0.0,-0.0,-0.0,2.6108701,1.2285,0.36772022,1.5962203,1.5962203,0.0,-0.102951765,-0.102951765,0.36772022,-0.0,8.3,23.333334,23.333334,23.333334,2.0
0.0,2.341982,0.0,0.0,2.0563266,2.1892252,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.17272812,13.49990463256836,2.3318131646517486,0.0,-0.0,0.0,-0.0,-0.0,2.341982,1.2285,0.3619026,1.5904026,1.5904026,0.0,-0.10876942,-0.10876942,0.3619026,-0.0,8.3,23.333334,23.333334,23.333334,2.0
0.0,3.163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.25818098,13.499856948852539,3.4854062417541627,0.0,-0.0,0.0,-0.0,-0.0,3.163265,1.2285,0.35738903,1.5858891,1.5858891,0.0,-0.1132828,-0.1132828,0.35738903,-0.0,7.2,23.333334,23.333334,23.333334,2.0
0.0,2.8003166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.34303206,13.499809265136719,4.630867409551229,0.0,-0.0,0.0,-0.0,-0.0,2.8003166,1.2285,1.6839375,2.9124374,2.9124374,0.0,1.2132654,1.2132654,1.6839375,-0.0,6.95,23.333334,23.333334,23.333334,2.0
0.0,2.3743348,0.0,0.0,1.6905248,1.799782,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.42728564,13.499761581420898,5.768254286493914,0.0,-0.0,0.0,-0.0,-0.0,2.3743348,1.2285,0.3664817,1.5949817,1.5949817,0.0,-0.10419035,-0.10419035,0.3664817,-0.0,6.7,23.333334,23.333334,23.333334,2.0
0.0,2.78042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.5109459,13.499713897705078,6.897623685574672,0.0,-0.0,0.0,-0.0,-0.0,2.78042,1.2285,0.44252667,1.6710267,1.6710267,0.0,-0.028145313,-0.028145313,0.44252667,-0.0,8.33,23.333334,23.333334,23.333334,2.0
0.0,2.9079826,0.0,0.0,0.7586842,0.8077173,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.594017,13.499666213989258,8.019031614341657,0.0,-0.0,0.0,-0.0,-0.0,2.9079826,1.2285,2.2911623,3.5196624,3.5196624,0.0,1.8204906,1.8204906,2.2911623,-0.0,4.4,23.333334,23.333334,23.333334,2.0
0.0,2.3847225,0.0,0.0,1.2838514,1.3668256,0.0,0.0,0.0,0.0,0.0,0.0,1.2285,1.2285,0.0,0.6765032,13.499618530273438,9.132534884192864,0.0,-0.0,0.0,-0.0,-0.0,2.3847225,1.2285,0.49155286,1.6938275,1.6938275,0.0,-0.0053442717,0.020881034,0.49155286,-0.026225306,8.89,23.333334,23.333334,23.333334,2.0
0.0,1.8396351,0.0,0.0,0.6439998,0.68562096,0.0,0.0,0.0,0.0,0.0,0.0,-1.08,0.0,-1.08,0.58745337,13.499576568603516,7.930371685701175,0.0,-0.0,0.0,-0.0,1.08,1.4875367,0.0,0.9463793,-0.21572074,0.0,-0.21572074,1.2780567,1.3601568,0.9463793,-0.08210001,10.0,23.333334,23.333334,23.333334,2.0
