bld_id,cooling demand,heating demand,dhw demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,heating fuel consumption,dhw fuel consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from electrical storage,energy to electrical storage,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from heating fuel device to heating storage,energy from heating device to heating storage,energy from heating storage,heating storage soc,heating storage capacity,energy from heating device,energy from heating fuel device,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,electricity price,fuel price,electricity carbon intensity,fuel carbon intensity,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
resstock-amy2018-2021-release-1-70189,0.0,2.9088032,0.0,0.0,1.3409423,0.0,3.3243895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,6.001667,2.9088032,2.9088032,0.4055307,1.746473,0.5718791,0.9191515,3.3243895,0.4599951,0.6955895,0.327448,0.1383698,0.5262901,0.20923826,1.746473,0.0,1.746473,1.746473,0.4055307,-0.0,8.9,22.184544,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.516534,0.0,0.0,1.901403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.08288402,5.399990558624268,0.44757293141907795,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461517,0.5461517,-0.0,0.08723174,6.001667,3.516534,0.0,0.38078335,2.7735863,0.8919293,1.5081118,0.0,0.0,0.0,0.3215798,0.1383698,0.54374075,0.0,2.7735863,0.0,2.0265784,2.0265784,0.38078335,-0.0,8.3,22.219963,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.2864773,0.0,0.0,1.7937326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.16547291,5.3999810218811035,0.8935505725995014,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461517,0.5461517,-0.0,0.17421141,6.001667,3.2864773,0.0,0.37278557,2.6579182,0.84455085,1.428776,0.0,0.0,0.0,0.317749,0.1383698,0.53755456,0.0,2.6579182,0.0,1.9109104,1.9109104,0.37278557,-0.0,8.3,22.222174,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.401904,0.0,0.0,1.898578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.24776773,5.3999714851379395,1.3379386852930324,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461517,0.5461517,-0.0,0.26093975,6.001667,3.401904,0.0,0.36473078,2.7547088,0.87486905,1.4725536,0.0,0.0,0.0,0.3175904,0.1383698,0.5345587,0.0,2.7547088,0.0,2.0006702,2.0006702,0.36473078,-0.0,7.2,22.22222,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.2635999,0.0,0.0,1.8432153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.32976952,5.399961948394775,1.7807428702793828,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461517,0.5461517,-0.0,0.34741747,6.001667,3.2635999,0.0,0.37643978,2.711055,0.8607405,1.4572476,0.0,0.0,0.0,0.3174928,0.1383698,0.53752047,0.0,2.711055,0.0,1.9554186,1.9554186,0.37643978,-0.0,6.95,22.222221,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.2853887,0.0,0.0,1.8649671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.41147932,5.399952411651611,2.2219687685315392,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461518,0.5461518,-0.0,0.43364534,6.001667,3.2853887,0.0,0.40367937,2.7600465,0.8762949,1.4802983,0.0,0.0,0.0,0.3174928,0.1383698,0.53633094,0.0,2.7600465,0.0,2.0028121,2.0028121,0.40367937,-0.0,6.7,22.222221,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.1620772,0.16988651,0.0,1.7342094,0.17321412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.4928982,5.399942874908447,2.661622101448117,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461518,0.5461518,-0.0,0.51962405,6.001667,3.1620772,0.0,0.37995398,2.7787776,0.88047904,1.5068545,0.0,0.0,0.0,0.3168584,0.1383698,0.54227245,0.0,2.7787776,0.0,2.0319614,2.0319614,0.37995398,-0.0,8.33,22.222221,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,3.4423933,0.0,0.0,2.0487459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.5740272,5.399933338165283,3.0997085099220953,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461516,0.5461516,-0.0,0.6053543,6.001667,3.4423933,0.0,1.2459841,3.78613,1.2024385,2.0701585,0.0,0.0,0.0,0.3175904,0.1383698,0.54677427,0.0,3.78613,0.0,3.014195,3.014195,1.2459841,-0.0,4.4,22.222221,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,2.9060247,0.0,0.0,1.5918384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914,0.4914,0.0,0.6548673,5.399923801422119,3.5362334738763934,-0.0,0.4914,0.0,-0.0,0.0,-0.0,0.5461516,0.5461516,-0.0,0.6908368,6.001667,2.9060247,0.0,0.39855838,2.456309,0.7760546,1.347431,0.0,0.0,0.0,0.3159434,0.1383698,0.5485592,0.0,2.456309,0.0,1.7130723,1.7385598,0.39855838,-0.025487553,8.89,22.222221,22.222221,22.222221,2.0
resstock-amy2018-2021-release-1-70189,0.0,2.324396,0.0,0.0,0.8264534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.432,0.0,-0.432,0.5645222,5.3999152183532715,3.0483720555074854,0.432,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.48013332,0.60538477,6.001667,1.8442626,0.0,0.50026906,0.81491214,0.2574661,0.4592308,0.0,0.0,0.0,0.3159434,0.1383698,0.56353414,0.0,0.81491214,0.0,1.4620702,1.5418804,0.50026906,-0.07981019,10.0,22.222221,22.222221,22.222221,2.0
