cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,33.37422,6.4349904,0.0,14.701376,0.0,0.0,0.0,8.020384,8.020384,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,8.020384,7.4673653,55.296955,17.782385,30.06721,14.701376,2.0342264,3.0760903,55.296955,0.0,32.574646,32.574646,35.64423,35.64423,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,31.873953,2.1892252,0.0,11.557322,0.0,0.0,0.0,5.321533,5.321533,0.0,0.0,0.0,0.0,0.0,1.059571,49.32337,6.3811045,6.2684927,45.653206,14.506259,24.541088,11.557322,1.5991843,2.4182339,45.653206,0.0,34.10071,34.10071,36.458088,36.458088,6.2684927,0.0
0.0,11.102127,50.934074,0.0,33.073757,11.94672,0.0,14.279938,0.0,0.0,0.0,5.5486145,5.5486145,0.0,0.0,0.0,0.0,0.0,0.23228307,50.514038,5.780897,6.2296653,56.798763,18.038738,30.36227,14.279938,1.9759122,2.9879093,56.798763,0.0,48.887093,48.887093,51.69084,51.69084,6.2296653,0.0
0.0,2.800099,50.35363,0.0,33.469078,2.9565358,0.0,12.518235,0.0,0.0,0.0,6.112477,6.112477,0.0,0.0,0.0,0.0,0.0,0.0,50.35363,6.112477,7.860568,50.398663,16.001211,27.090311,12.518235,1.7321458,2.6192937,50.398663,0.0,43.158283,43.158283,45.445904,45.445904,7.860568,0.0
0.0,17.536346,49.04725,0.0,30.511929,18.949265,0.0,12.387575,0.0,0.0,0.0,2.0858743,2.0858743,0.0,0.0,0.0,0.0,0.0,0.66973597,49.04725,2.7556105,8.267109,59.814175,18.99057,32.080196,12.387575,1.7140663,2.5919547,59.814175,0.0,57.160908,57.160908,59.617046,59.617046,8.267109,0.0
0.0,2.6235106,53.40096,0.0,24.174519,2.7949605,0.0,0.0,0.0,0.0,0.0,0.96913654,0.96913654,0.0,0.0,0.0,0.0,0.0,1.2714057,43.705204,2.2405422,15.945933,43.884544,13.905189,23.797382,0.0,0.0,0.0,43.884544,0.0,46.75289,46.75289,50.105335,50.105335,15.945933,0.0
0.0,1.1797404,66.485374,0.0,32.92673,1.2687244,0.0,3.8391156,0.0,0.0,0.0,-2.5109804,0.0,-2.5109804,0.0,0.0,0.0,0.0,3.3338814,57.41675,0.82290107,16.747854,48.432335,15.381641,26.805046,3.8391156,0.53121763,0.80328983,48.432335,0.0,53.093212,53.093212,60.596,60.596,16.747854,0.0
0.0,8.043204,47.71915,0.0,20.858006,8.478661,0.0,0.0,0.0,0.0,0.0,-0.30611324,0.0,-0.30611324,0.0,0.0,0.0,0.0,1.0802072,41.21046,0.77409405,12.06194,40.4055,12.765849,22.164804,0.0,0.0,0.0,40.4055,0.0,43.555737,44.24272,45.79238,46.479374,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,19.125313,5.6787395,0.0,0.0,0.0,0.0,0.0,-5.337656,0.0,-5.337656,0.0,0.0,0.0,0.0,5.4162407,32.197815,0.07858491,11.415069,28.842112,9.112474,17.38348,0.0,0.0,0.0,28.842112,0.0,35.240627,37.279984,35.9543,37.99366,11.415069,-2.039356
0.0,7.178627,31.536093,0.0,17.02559,7.653341,0.0,0.38132226,0.0,0.0,0.0,-1.92863,0.0,-1.92863,0.0,0.0,0.0,0.0,2.3812861,27.055857,0.45265603,11.5073,30.942772,9.428107,18.500504,0.38132226,0.052763484,0.07978721,30.942772,0.0,30.986492,34.301323,31.29623,34.61106,11.5073,-3.3148296
0.39462873,10.217126,22.476812,0.0,9.209679,10.884468,0.0,0.29578483,0.0,0.0,0.0,0.65067863,0.65067863,0.0,0.0,0.0,0.0,0.0,3.0810173,16.865234,3.731696,12.360687,28.749401,8.452899,18.180056,0.29578483,0.040927686,0.061889503,28.749401,0.0,30.119364,34.475475,30.319086,34.675198,12.360687,-4.356111
1.2472739,4.3748145,14.755543,0.0,8.039836,4.6265616,0.0,0.8734969,0.0,0.0,0.0,-1.3951035,0.0,-1.3951035,0.0,0.0,0.0,0.0,2.8817124,11.640079,1.4866089,12.8908415,19.601124,5.8707333,11.904349,0.8734969,0.12086559,0.18276899,19.601124,0.0,21.420681,25.981695,21.420681,25.981695,12.8908415,-4.561012
2.666395,6.3673,9.740539,0.0,5.1225224,6.8575525,0.0,0.0,0.0,0.0,0.0,2.9961503,2.9961503,0.0,0.0,0.0,0.0,0.0,0.012142135,8.26176,3.0082924,10.386095,20.895561,6.077178,11.769327,0.0,0.0,0.0,20.895561,0.0,18.55454,23.021297,18.55454,23.021297,10.386095,-4.466758
4.30343,3.6608884,8.832294,0.0,5.2853193,3.8711267,0.0,0.0,0.0,0.0,0.0,2.2478185,2.2478185,0.0,0.0,0.0,0.0,0.0,0.17519045,8.203388,2.423009,9.881127,17.38639,5.3501506,9.852967,0.0,0.0,0.0,17.38639,0.0,15.185116,19.084112,15.185116,19.084112,9.881127,-3.8989992
5.387894,2.9829946,12.456284,0.0,6.0751204,3.132306,0.0,0.0,0.0,0.0,0.0,1.6665556,1.6665556,0.0,0.0,0.0,0.0,0.0,0.38136882,11.975315,2.0479245,11.339572,19.505697,6.200532,11.20723,0.0,0.0,0.0,19.505697,0.0,17.82833,20.536188,15.201442,17.909304,11.339572,-2.70786
3.6597774,2.1317177,14.552168,0.0,6.6558967,2.262977,0.0,0.0053910734,0.0,0.0,0.0,-0.58195347,0.0,-0.58195347,0.0,0.0,0.0,0.0,1.5413041,13.432306,0.95935065,19.530561,26.84057,8.71587,16.010178,0.0053910734,0.00074596173,0.0011280188,26.84057,0.0,27.942215,28.969128,24.81509,25.842,19.530561,-1.0269104
3.7768435,7.026906,7.9871235,0.0,3.4889095,7.6248207,0.0,0.0,0.0,0.0,0.0,0.15943223,0.15943223,0.0,0.0,0.0,0.0,0.0,1.4244181,6.1191816,1.5838504,15.550389,26.823551,9.354692,16.409075,0.0,0.0,0.0,26.823551,0.0,27.573448,27.573448,29.373167,29.373167,15.550389,0.0
3.7258706,8.823971,17.720533,0.0,8.332691,9.292772,0.0,0.0,0.0,0.0,0.0,-1.466176,0.0,-1.466176,0.0,0.0,0.0,0.0,2.0093627,16.786766,0.5431867,17.284136,33.443424,12.3418865,19.58138,0.0,0.0,0.0,33.443424,0.0,35.381126,35.381126,35.226677,35.226677,17.284136,0.0
0.6733301,8.18949,12.487702,0.0,5.251127,8.895377,0.0,0.0,0.0,0.0,0.0,-0.401768,0.0,-0.401768,0.0,0.0,0.0,0.0,1.9461294,9.837896,1.5443615,24.784605,38.52934,14.850071,20.516817,0.0,0.0,0.0,38.52934,0.0,40.23886,40.23886,43.679684,43.679684,24.784605,0.0
6.64641,5.906012,18.558393,0.0,11.58244,6.230382,0.0,0.40258116,0.0,0.0,0.0,-0.5579203,0.0,-0.5579203,0.0,0.0,0.0,0.0,0.71987504,16.663185,0.16195476,15.147406,32.40231,12.1557255,16.996668,0.40258116,0.055705074,0.08423537,32.40231,0.0,30.70474,30.70474,34.367115,34.367115,15.147406,0.0
0.038321216,3.7903595,16.173555,0.0,8.398869,4.0629644,0.0,0.0,0.0,0.0,0.0,1.0405797,1.0405797,0.0,0.0,0.0,0.0,0.0,0.21912412,15.195397,1.2597039,13.202967,26.70538,8.984091,13.795632,0.0,0.0,0.0,26.70538,0.0,25.761795,25.761795,31.265621,31.265621,13.202967,0.0
1.390996,2.650704,10.458407,0.0,7.3371353,2.858454,0.0,1.2465299,0.0,0.0,0.0,2.5936716,2.5936716,0.0,0.0,0.0,0.0,0.0,0.13800873,9.246965,2.7316802,8.875874,21.665134,6.960726,10.964833,1.2465299,0.1724821,0.26082176,21.665134,0.0,16.798164,16.798164,26.91615,26.91615,8.875874,0.0
0.72300124,4.8217845,16.33197,0.0,11.789081,5.1705475,0.0,0.0,0.0,0.0,0.0,1.1381004,1.1381004,0.0,0.0,0.0,0.0,0.0,0.6757939,15.863202,1.8138943,7.031818,25.129543,7.9643474,12.227784,0.0,0.0,0.0,25.129543,0.0,20.693935,20.693935,26.052807,26.052807,7.031818,0.0
1.65028,4.9152355,16.18467,0.0,10.300137,5.236507,0.0,0.0,0.0,0.0,0.0,2.20267,2.20267,0.0,0.0,0.0,0.0,0.0,0.03110889,15.614368,2.233779,6.556971,24.296284,7.699964,12.290953,0.0,0.0,0.0,24.296284,0.0,20.52088,20.52088,28.100636,28.100636,6.556971,0.0
0.0,1.1775801,19.314224,0.0,12.564068,1.2403429,0.0,1.5045415,0.0,0.0,0.0,2.1991835,2.1991835,0.0,0.0,0.0,0.0,0.0,0.0,18.135965,2.1991835,6.4272933,22.43089,7.1068683,10.856128,1.5045415,0.20818311,0.31480762,22.43089,0.0,20.355473,20.355473,29.475008,29.475008,6.4272933,0.0
0.9975542,0.0,14.488988,0.0,9.179457,0.0,0.0,0.2952772,0.0,0.0,0.0,1.2760977,1.2760977,0.0,0.0,0.0,0.0,0.0,0.575572,12.180602,1.8516697,6.244947,16.7005,5.14459,8.481442,0.2952772,0.04085745,0.061783288,16.7005,0.0,16.591078,16.591078,27.203127,27.203127,6.244947,0.0
0.0,0.68142587,17.515873,0.0,9.401291,0.70519525,0.0,0.0,0.0,0.0,0.0,0.21238011,0.21238011,0.0,0.0,0.0,0.0,0.0,0.7533605,14.932746,0.96574056,6.2233524,16.542217,5.0958304,8.511551,0.0,0.0,0.0,16.542217,0.0,17.511955,17.511955,29.123938,29.123938,6.2233524,0.0
0.0,3.1129384,23.456532,0.0,11.6018715,3.4153612,0.0,0.0,0.0,0.0,0.0,-1.3739145,0.0,-1.3739145,0.0,0.0,0.0,0.0,1.5532675,19.938793,0.17935297,6.4706526,20.113972,6.340644,10.817352,0.0,0.0,0.0,20.113972,0.0,23.118832,23.118832,33.259274,33.259274,6.4706526,0.0
0.32238626,4.4321833,21.725222,0.0,8.683091,4.82076,0.0,0.0,0.0,0.0,0.0,2.1600208,2.1600208,0.0,0.0,0.0,0.0,0.0,0.4443848,16.784653,2.6044056,7.245448,22.909319,7.221837,12.569472,0.0,0.0,0.0,22.909319,0.0,23.157125,23.157125,35.086708,35.086708,7.245448,0.0
0.0,7.6052094,20.163822,0.0,8.907819,8.112588,0.0,0.0,0.0,0.0,0.0,1.3676836,1.3676836,0.0,0.0,0.0,0.0,0.0,0.6979694,17.80278,2.0656528,9.514742,27.902832,9.237149,15.362213,0.0,0.0,0.0,27.902832,0.0,27.666811,27.666811,43.517776,43.517776,9.514742,0.0
0.0,13.656911,21.302347,0.0,10.311054,14.588301,0.0,0.0,0.0,0.0,0.0,-1.1320972,0.0,-1.1320972,0.0,0.0,0.0,0.0,2.009497,19.82201,0.87739986,10.914038,34.681293,11.644883,19.342606,0.0,0.0,0.0,34.681293,0.0,35.900223,35.900223,50.024815,50.024815,10.914038,0.0
1.2273769,7.669121,20.272898,0.0,9.565762,8.158907,0.0,0.0,0.0,0.0,0.0,-5.3866577,0.0,-5.3866577,0.0,0.0,0.0,0.0,5.7771664,17.398394,0.39050892,11.397243,23.078157,8.048488,14.359517,0.0,0.0,0.0,23.078157,0.0,28.67344,29.330536,42.50678,43.163876,11.397243,-0.6570974
1.3649393,8.039234,22.247908,0.0,9.775246,8.562554,0.0,0.0,0.0,0.0,0.0,-3.6634595,0.0,-3.6634595,0.0,0.0,0.0,0.0,4.0364513,20.630999,0.3729917,12.362132,25.405712,8.569799,15.391807,0.0,0.0,0.0,25.405712,0.0,29.507496,31.13826,38.88132,40.512077,12.362132,-1.6307616
