dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.7624989795684816
-0.08,-0.08,0.0
-0.08,-0.08,-0.8378013515472413
-0.08,-0.08,0.21449832916259765
-0.08,-0.08,-0.7352086830139161
-0.08,-0.08,0.5383439636230469
-0.08,-0.08,-0.2085737991333008
-0.08,-0.08,0.14986574172973635
0.091,0.091,-0.24671648025512696
0.091,0.091,0.24494131088256837
0.091,0.091,-0.10352091789245606
0.091,0.091,0.0
0.091,0.091,-0.13962215423583985
0.091,0.091,0.12044445991516113
0.091,0.091,-0.12805070877075195
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.34171032905578613
0.091,0.091,0.0
-0.08,-0.08,-0.5787537002563476
-0.08,-0.08,0.2549061107635498
-0.08,-0.08,-0.4655506801605225
-0.08,-0.08,0.16276973724365235
-0.08,-0.08,-0.5635400295257569
-0.08,-0.08,0.0
-0.08,-0.08,-0.6983747005462646
-0.08,-0.08,0.10727418899536133
-0.08,-0.08,-0.806575574874878
-0.08,-0.08,0.3355738735198975
-0.08,-0.08,-0.5930586719512939
-0.08,-0.08,0.6224490642547608
-0.08,-0.08,0.0
0.091,0.091,-0.22080252647399903
0.091,0.091,0.21564749717712403
0.091,0.091,-0.15273025512695312
0.091,0.091,0.16135155677795412
0.091,0.091,-0.10882922172546387
0.091,0.091,0.0
0.091,0.091,-0.13320612907409668
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.3734436321258545
0.091,0.091,0.0
-0.08,-0.08,-0.6083876895904542
-0.08,-0.08,0.2962339305877686
-0.08,-0.08,-0.46514207839965827
-0.08,-0.08,0.12406244277954101
-0.08,-0.08,-0.5675060081481934
-0.08,-0.08,0.0
-0.08,-0.08,-0.6757917308807374
-0.08,-0.08,0.0
-0.08,-0.08,-0.7899757862091065
-0.08,-0.08,0.22382461547851565
-0.08,-0.08,-0.7038804626464844
-0.08,-0.08,0.831069393157959
-0.08,-0.08,0.0
0.091,0.091,-0.16104930877685547
0.091,0.091,0.15540043830871583
0.091,0.091,-0.21163733482360841
0.091,0.091,0.3160509204864502
0.091,0.091,0.0
0.091,0.091,-0.1738031578063965
0.091,0.091,0.24267738342285158
0.091,0.091,0.0
0.091,0.091,-0.12379773139953615
0.091,0.091,0.0
0.091,0.091,-0.47391548156738283
-0.08,-0.08,0.2771133232116699
-0.08,-0.08,-0.16374412536621097
-0.08,-0.08,-0.2763766860961914
