dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.45782478332519533
-0.08,-0.08,0.1078286361694336
-0.08,-0.08,-0.5853523254394531
-0.08,-0.08,0.0
-0.08,-0.08,-1.0
-0.08,-0.08,1.0
-0.08,-0.08,0.2489924812316895
-0.08,-0.08,-0.16033650398254395
0.091,0.091,0.0
0.091,0.091,-0.8116715621948243
0.091,0.091,1.0
0.091,0.091,0.4921012878417969
0.091,0.091,0.0
0.091,0.091,-0.12836977005004882
0.091,0.091,0.0
0.091,0.091,-0.21921777725219727
0.091,0.091,0.4825395202636719
0.091,0.091,-0.16116191864013674
0.091,0.091,-0.10783370971679687
-0.08,-0.08,-0.44863036155700686
-0.08,-0.08,0.7466026115417481
-0.08,-0.08,-0.186248893737793
-0.08,-0.08,-0.12299806594848633
-0.08,-0.08,-0.17402324676513672
-0.08,-0.08,-0.23526645660400392
-0.08,-0.08,-0.24268323898315433
-0.08,-0.08,-0.34737703323364255
-0.08,-0.08,-0.2966876602172852
-0.08,-0.08,-0.4318584251403809
-0.08,-0.08,-0.23072662353515627
-0.08,-0.08,-0.4662590026855469
-0.08,-0.08,0.0
0.091,0.091,-0.4928417587280274
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,-0.283284969329834
0.091,0.091,0.5502125740051269
0.091,0.091,-0.16872085571289064
0.091,0.091,0.13928823471069335
0.091,0.091,-0.20637947082519534
0.091,0.091,0.4368996810913086
0.091,0.091,-0.14219497680664064
0.091,0.091,0.0
-0.08,-0.08,-0.32471288681030275
-0.08,-0.08,0.3585646629333496
-0.08,-0.08,-0.3210092735290528
-0.08,-0.08,0.0
-0.08,-0.08,-0.4599886131286621
-0.08,-0.08,0.33800085067749025
-0.08,-0.08,-0.5474309539794923
-0.08,-0.08,-0.2725861358642578
-0.08,-0.08,-0.439957447052002
-0.08,-0.08,-0.24983385086059573
-0.08,-0.08,-0.5429571151733399
-0.08,-0.08,0.0
-0.08,-0.08,-0.5075357818603516
0.091,0.091,0.8490650749206543
0.091,0.091,-0.2377507019042969
0.091,0.091,-0.14173063278198242
0.091,0.091,-0.13338153839111327
0.091,0.091,-0.15665172576904296
0.091,0.091,0.0
0.091,0.091,-0.3802811622619629
0.091,0.091,0.9283909034729004
0.091,0.091,0.0
0.091,0.091,-0.1764424514770508
0.091,0.091,0.2960528945922852
-0.08,-0.08,-0.2500243949890137
-0.08,-0.08,0.2590503883361816
