electrical_storage,cooling_or_heating_device
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.6729264354705811
-0.08,0.0
-0.08,-0.7503699588775635
-0.08,0.11481005668640137
-0.08,-0.7169138813018799
-0.08,0.23107035636901857
-0.08,-0.518694715499878
-0.08,0.1585707187652588
0.091,-0.4255233478546143
0.091,0.1791439151763916
0.091,-0.3176321506500244
0.091,0.216306734085083
0.091,-0.23800133705139162
0.091,0.0
0.091,-0.32281415939331054
0.091,0.29531780242919925
0.091,0.0
0.091,0.0
0.091,-0.12141571998596193
-0.08,0.0
-0.08,-0.28575261116027834
-0.08,-0.27649502754211425
-0.08,-0.3130050563812256
-0.08,-0.32268162727355953
-0.08,-0.4060496234893799
-0.08,-0.38128209114074707
-0.08,-0.5086997985839844
-0.08,-0.39931793212890626
-0.08,-0.42618904113769535
-0.08,0.0
-0.08,-0.8103644275665284
-0.08,0.26608967781066895
0.091,-0.41375092506408695
0.091,0.0
0.091,-0.4065157413482666
0.091,0.19592513084411622
0.091,-0.28852797508239747
0.091,0.13766399383544922
0.091,-0.34546516418457035
0.091,0.27482124328613283
0.091,0.0
0.091,0.0
0.091,-0.17530814170837405
-0.08,0.0
-0.08,-0.3453631114959717
-0.08,-0.2309006977081299
-0.08,-0.4422427082061768
-0.08,-0.24046238899230957
-0.08,-0.5592514896392822
-0.08,-0.21781310081481933
-0.08,-0.6852684020996095
-0.08,0.0
-0.08,-0.7860586833953858
-0.08,0.2733014011383057
-0.08,-0.5055842685699463
-0.08,0.14064229011535645
0.091,-0.49719717979431155
0.091,0.1789906406402588
0.091,-0.3610432529449463
0.091,0.21049403190612795
0.091,-0.29031565666198733
0.091,0.14506183624267577
0.091,-0.3747038459777832
0.091,0.3289643001556397
0.091,0.0
0.091,0.0
0.091,-0.18368897438049317
-0.08,0.0
-0.08,-0.2217675304412842
-0.08,-0.39406744003295896
-0.08,0.0
-0.08,-0.2189769172668457
-0.08,0.0
-0.08,-0.3435519695281982
-0.08,0.3535359287261963
-0.08,-0.15293084144592284
-0.08,0.0
-0.08,-0.32013146400451664
-0.08,0.2551813793182373
-0.08,-0.1769620990753174
0.091,0.10677721977233888
0.091,-0.1927188777923584
0.091,0.1550023937225342
0.091,0.16210493087768554
0.091,-0.15909075736999512
0.091,0.1211783790588379
0.091,-0.1845550537109375
0.091,0.2413620376586914
0.091,0.0
0.091,-0.2598026847839356
0.091,0.0
-0.08,-0.2748220252990723
-0.08,0.0
-0.08,-0.4541825580596924
-0.08,0.40214859008789067
-0.08,-0.1988365650177002
-0.08,-0.1741902732849121
-0.08,-0.46531888961791995
-0.08,0.0
-0.08,-0.726569004058838
-0.08,0.3099183750152588
-0.08,-0.4763768672943115
-0.08,0.186085844039917
-0.08,-0.41769774436950685
0.091,0.49261380195617677
0.091,0.0
0.091,-0.13600534439086914
0.091,0.0
0.091,-0.5732272148132325
0.091,0.6944705009460449
0.091,0.0
0.091,-0.19981603622436522
0.091,0.34402547836303715
0.091,0.0
0.091,0.0
-0.08,-0.2067090892791748
-0.08,0.0
-0.08,-0.6529776763916016
-0.08,0.30648181915283207
-0.08,-0.3659883117675781
-0.08,0.15012028694152832
-0.08,-0.5606935024261475
-0.08,0.2501389598846436
-0.08,-0.5870707988739013
-0.08,0.4400027084350586
-0.08,-0.4697923183441162
-0.08,0.20887682914733888
-0.08,-0.18877714157104494
0.091,-0.13373420715332032
0.091,-0.31378247261047365
0.091,0.3690197849273682
0.091,-0.32098385810852054
0.091,0.19877283096313478
0.091,-0.3013721466064453
0.091,0.36043562889099123
0.091,-0.1757871246337891
0.091,0.2677229118347168
0.091,0.0
0.091,0.0
-0.08,-0.2039751720428467
-0.08,0.1818258285522461
-0.08,-0.2799657154083252
-0.08,0.1471404266357422
-0.08,-0.2790359020233154
-0.08,0.21248699188232423
-0.08,-0.5075518131256104
-0.08,0.25330063819885257
-0.08,-0.3172927570343018
-0.08,0.0
-0.08,-0.4085427188873291
-0.08,0.25388636589050295
-0.08,-0.2809127330780029
0.091,0.12364680290222169
0.091,-0.28211468696594244
0.091,0.21452296257019043
0.091,-0.19300665855407714
0.091,0.0
0.091,-0.34620573043823244
0.091,0.5173551273345948
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.43412040710449223
-0.08,0.11683742523193359
-0.08,-0.3065936470031739
-0.08,0.0
-0.08,-0.32149490356445315
-0.08,0.0
-0.08,-0.3142984294891358
-0.08,0.0
-0.08,-0.5273680210113525
-0.08,0.6504928302764893
-0.08,0.0
-0.08,-0.3317920589447022
-0.08,0.3067136859893799
-0.08,-0.18536404609680177
0.091,0.0
0.091,-0.2390437602996826
0.091,0.20346842765808107
0.091,-0.16782193183898925
0.091,0.2225198268890381
0.091,-0.2172189521789551
0.091,0.25747385025024416
0.091,-0.11211719512939453
0.091,0.20938865661621095
0.091,0.1648828411102295
0.091,0.0
-0.08,0.0
-0.08,-0.3908750915527344
-0.08,0.14355137825012207
-0.08,-0.26171196937561036
-0.08,0.0
-0.08,-0.1593410015106201
-0.08,0.0
-0.08,-0.2770597553253174
-0.08,0.11473732948303224
-0.08,-0.2507434558868408
-0.08,0.2801549625396728
-0.08,0.0
-0.08,-0.13903916358947754
0.091,0.0
0.091,0.0
0.091,-0.13245226860046388
0.091,0.22237945556640626
0.091,0.0
0.091,-0.17330892562866212
0.091,0.19869775772094728
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,-0.10375864982604982
-0.08,0.0
-0.08,-0.652832612991333
-0.08,0.40179707527160646
-0.08,-0.31301671028137207
-0.08,-0.1420942497253418
-0.08,-0.49788876533508303
-0.08,0.0
-0.08,-0.5406829643249512
-0.08,0.1437715148925781
-0.08,-0.4064140796661377
-0.08,0.18612572669982913
-0.08,-0.3696970081329346
0.091,0.14656994819641114
0.091,-0.35437424659729005
0.091,0.1996889591217041
0.091,-0.2527876377105713
0.091,0.22046626091003418
0.091,-0.2990722465515137
0.091,0.3172626495361328
0.091,-0.17023717880249026
0.091,0.33067808151245115
0.091,0.13008944511413575
0.091,0.0
-0.08,-0.18610226631164553
-0.08,0.0
-0.08,-0.7493650722503663
-0.08,0.3538847064971924
-0.08,-0.39906081199646
-0.08,-0.11544452667236328
-0.08,-0.4479521560668946
-0.08,0.0
-0.08,-0.6901342391967773
-0.08,0.22752197265625002
-0.08,-0.45367894172668455
-0.08,0.17471537590026856
-0.08,-0.4280054569244385
0.091,0.16158459663391114
0.091,-0.3693333721160889
0.091,0.15019223213195804
0.091,-0.2890096950531006
0.091,0.26399153709411627
0.091,-0.3077682304382324
0.091,0.3608555698394776
0.091,-0.17488859176635743
0.091,0.32103664398193366
0.091,0.1124255657196045
0.091,0.0
-0.08,-0.208808012008667
-0.08,0.0
-0.08,-0.7889990520477296
-0.08,0.3944770431518555
-0.08,-0.4167171001434326
-0.08,0.0
-0.08,-0.6220287322998047
-0.08,0.0
