heating_storage,electrical_storage,heating_device,heating_fuel_device
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.20883622765541077
0.0,0.091,0.0,0.19308553636074066
0.0,0.091,0.0,0.5118849277496338
0.0,0.091,0.0,0.30254364013671875
0.0,0.091,0.0,0.3628651201725006
0.0,0.091,0.0,0.25054478645324707
0.0,-0.08,0.2524450421333313,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.1759985387325287,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.16956481337547302,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.2244885265827179,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.2278512567281723
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.6270944476127625
0.0,0.091,0.0,0.2727282643318176
0.0,0.091,0.0,0.3708367645740509
0.0,0.091,0.0,0.0
0.0,-0.08,0.17666473984718323,0.0
0.0,-0.08,0.176288440823555,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.1894049197435379,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.22259491682052612,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.21970979869365692,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.23203064501285553,0.0
0.0,-0.08,0.2212923914194107,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.2951416075229645
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.17956268787384033
0.0,0.091,0.0,0.2796217203140259
0.0,0.091,0.0,0.38508349657058716
0.0,0.091,0.0,0.27257347106933594
0.0,0.091,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.16293945908546448,0.0
