cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,33.973648,6.4349904,0.0,24.803799,0.0,0.0,0.0,7.82872,7.82872,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,7.82872,7.4673653,55.704723,17.913513,30.288929,24.8038,3.432097,5.1899037,55.704723,0.0,27.823471,27.823471,30.893057,30.893057,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,28.49978,2.1892252,0.0,6.01184,0.0,0.0,0.0,6.12407,6.12407,0.0,0.0,0.0,0.0,0.0,0.5191572,45.835682,6.6432276,6.2684927,43.081566,13.689126,23.158697,6.01184,0.8318571,1.2579069,43.081566,0.0,36.205776,36.205776,38.563145,38.563145,6.2684927,0.0
0.0,11.102127,50.934074,0.0,22.162867,11.94672,0.0,1.6720222,0.0,0.0,0.0,5.260853,5.260853,0.0,0.0,0.0,0.0,0.0,0.0073447926,38.790497,5.268197,6.2296653,45.60011,14.482154,24.375933,1.6720222,0.23135738,0.349851,45.60011,0.0,46.439007,46.439007,49.242756,49.242756,6.2296653,0.0
0.0,2.800099,50.35363,0.0,24.264196,2.9565358,0.0,1.7517045,0.0,0.0,0.0,3.6647093,3.6647093,0.0,0.0,0.0,0.0,0.0,0.0,42.424526,3.6647093,7.860568,38.746017,12.30158,20.826773,1.7517045,0.24238299,0.3665236,38.746017,0.0,38.989292,38.989292,41.27691,41.27691,7.860568,0.0
0.0,17.536346,49.04725,0.0,25.306757,18.949265,0.0,1.5646628,0.0,0.0,0.0,5.423627,5.423627,0.0,0.0,0.0,0.0,0.0,0.0,43.39892,5.423627,8.267109,57.94675,18.39768,31.07864,1.5646628,0.21650209,0.32738733,57.94675,0.0,55.3381,55.3381,57.79424,57.79424,8.267109,0.0
0.0,2.6235106,53.40096,0.0,27.632236,2.7949605,0.0,1.2597021,0.0,0.0,0.0,6.0813622,6.0813622,0.0,0.0,0.0,0.0,0.0,0.0,49.865627,6.0813622,15.945933,52.45449,16.620647,28.444626,1.2597021,0.17430472,0.26357788,52.45449,0.0,48.034184,48.034184,51.386627,51.386627,15.945933,0.0
0.0,1.1797404,66.485374,0.0,38.00912,1.2687244,0.0,3.3292592,0.0,0.0,0.0,4.590338,4.590338,0.0,0.0,0.0,0.0,0.0,0.0,66.27779,4.590338,16.747854,60.616043,19.251072,33.14329,3.329259,0.4606689,0.69660836,60.616043,0.0,56.1054,56.1054,63.60819,63.60819,16.747854,0.0
0.0,8.043204,47.71915,0.0,25.733852,8.478661,0.0,1.1752172,0.0,0.0,0.0,2.2759392,2.2759392,0.0,0.0,0.0,0.0,0.0,0.0,47.71915,2.2759392,12.06194,47.863396,15.122124,26.255905,1.1752172,0.16261455,0.24590039,47.863396,0.0,45.564194,46.251183,47.800835,48.487835,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,21.349888,5.6787395,0.0,0.7226832,0.0,0.0,0.0,2.9742029,2.9742029,0.0,0.0,0.0,0.0,0.0,0.3040066,39.862137,3.2782094,11.415069,39.378544,12.44139,22.191156,0.7226832,0.09999753,0.15121298,39.378544,0.0,35.503666,37.543022,36.217342,38.256702,11.415069,-2.039356
0.0,7.178627,31.536093,0.0,16.643787,7.653341,0.0,0.0,0.0,0.0,0.0,2.386116,2.386116,0.0,0.0,0.0,0.0,0.0,1.0149298,31.536093,3.4010458,11.5073,34.87571,10.626456,20.22992,0.0,0.0,0.0,34.87571,0.0,30.77518,34.090008,31.084917,34.399746,11.5073,-3.3148296
0.39462873,10.217126,22.476812,0.0,12.803658,10.884468,0.0,0.16405532,0.0,0.0,0.0,2.473927,2.473927,0.0,0.0,0.0,0.0,0.0,1.3292714,22.267752,3.8031983,12.360687,34.166626,10.045672,20.09074,0.16405532,0.0227003,0.03432665,34.166626,0.0,30.761633,35.117744,30.961359,35.317467,12.360687,-4.356111
1.2472739,4.3748145,14.755543,0.0,12.657155,4.6265616,0.0,1.9023793,0.0,0.0,0.0,2.2189226,2.2189226,0.0,0.0,0.0,0.0,0.0,0.0,14.669515,2.2189226,12.8908415,27.83247,8.336102,15.844897,1.9023793,0.26323184,0.39805052,27.83247,0.0,23.288492,27.84951,23.288492,27.84951,12.8908415,-4.561012
2.666395,6.3673,9.740539,0.0,10.267301,6.8575525,0.0,2.0998027,0.0,0.0,0.0,-0.56007606,0.0,-0.56007606,0.0,0.0,0.0,0.0,1.1104047,9.648928,0.5503287,10.386095,22.48411,6.539186,12.664074,2.0998027,0.29054928,0.43935907,22.48411,0.0,20.014513,24.481268,20.014513,24.481268,10.386095,-4.466758
4.30343,3.6608884,8.832294,0.0,8.853809,3.8711267,0.0,1.595929,0.0,0.0,0.0,0.5511454,0.5511454,0.0,0.0,0.0,0.0,0.0,0.0,8.520035,0.5511454,9.881127,19.258205,5.926148,10.913737,1.595929,0.22082838,0.33392942,19.258205,0.0,18.52729,22.42629,18.52729,22.42629,9.881127,-3.8989992
5.387894,2.9829946,8.814121,0.0,9.837875,3.132306,0.0,2.224859,0.0,0.0,0.0,0.7760055,0.7760055,0.0,0.0,0.0,0.0,0.0,0.0,8.427209,0.7760055,11.339572,22.3779,7.1135592,12.857491,2.224859,0.30785328,0.46552563,22.3779,0.0,21.711622,24.419483,20.4749,23.182758,11.339572,-2.70786
3.6597774,2.1317177,15.164413,0.0,14.1601,2.262977,0.0,4.242657,0.0,0.0,0.0,-0.58503807,0.0,-0.58503807,0.0,0.0,0.0,0.0,0.8410614,14.744055,0.25602335,19.530561,34.34169,11.15169,20.365309,4.242657,0.5870556,0.8877263,34.34169,0.0,34.731934,35.758842,31.691435,32.71834,19.530561,-1.0269104
3.7768435,7.026906,10.489152,0.0,12.200883,7.6248207,0.0,4.7149086,0.0,0.0,0.0,-1.0722742,0.0,-1.0722742,0.0,0.0,0.0,0.0,1.2906764,10.32836,0.21840215,15.550389,34.303818,11.963429,21.10761,4.7149086,0.652401,0.98653936,34.303818,0.0,35.001595,35.001595,35.686073,35.686073,15.550389,0.0
3.7258706,8.823971,11.8248625,0.0,11.92485,9.292772,0.0,6.1988945,0.0,0.0,0.0,-1.2119758,0.0,-1.2119758,0.0,0.0,0.0,0.0,1.2832541,11.8248625,0.07127833,17.284136,37.289787,13.76134,21.833454,6.1988945,0.85773975,1.2970458,37.289787,0.0,38.1416,38.1416,40.511414,40.511414,17.284136,0.0
0.6733301,8.18949,9.8181305,0.0,12.196537,8.895377,0.0,1.6768329,0.0,0.0,0.0,-0.5968697,0.0,-0.5968697,0.0,0.0,0.0,0.0,1.2767129,9.8181305,0.6798432,24.784605,45.27965,17.451792,23.90374,1.6768329,0.23202303,0.35085762,45.27965,0.0,45.750496,45.750496,50.52544,50.52544,24.784605,0.0
