cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,30.151865,6.4349904,0.0,0.03694361,0.0,0.0,0.0,0.772624,0.772624,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,0.772624,7.4673653,44.826843,14.415407,24.374184,0.03694361,0.00511188,0.0077300165,44.826843,0.0,38.639275,38.639275,41.708866,41.708866,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,28.80167,2.1892252,0.0,0.20119284,0.0,0.0,0.0,0.77231,0.77231,0.0,0.0,0.0,0.0,0.0,0.4126027,49.126667,1.1849127,6.2684927,38.031696,12.084536,20.444115,0.20119284,0.027839012,0.04209724,38.031696,0.0,33.249054,33.249054,35.606426,35.606426,6.2684927,0.0
0.0,11.102127,50.934074,0.0,24.691809,11.94672,0.0,0.0,0.0,0.0,0.0,0.5980941,0.5980941,0.0,0.0,0.0,0.0,0.0,0.14523745,45.69896,0.74333155,6.2296653,43.466286,13.804474,23.235283,0.0,0.0,0.0,43.466286,0.0,44.073086,44.073086,46.876835,46.876835,6.2296653,0.0
0.0,2.800099,50.35363,0.0,27.552603,2.9565358,0.0,0.0,0.0,0.0,0.0,0.6447468,0.6447468,0.0,0.0,0.0,0.0,0.0,0.20981763,48.656265,0.8545644,7.860568,39.014458,12.386808,20.971066,0.0,0.0,0.0,39.014458,0.0,36.76425,36.76425,39.051865,39.051865,7.860568,0.0
0.0,17.536346,49.04725,0.0,25.562075,18.949265,0.0,0.0,0.0,0.0,0.0,1.6003194,1.6003194,0.0,0.0,0.0,0.0,0.0,0.011163639,43.42808,1.6114831,8.267109,54.378765,17.264866,29.165012,0.0,0.0,0.0,54.378765,0.0,52.728188,52.728188,55.184322,55.184322,8.267109,0.0
0.0,2.6235106,53.40096,0.0,25.760038,2.7949605,0.0,0.13347526,0.0,0.0,0.0,1.2344114,1.2344114,0.0,0.0,0.0,0.0,0.0,0.29960316,45.803913,1.5340145,15.945933,45.735344,14.491628,24.801018,0.13347526,0.018468944,0.02792813,45.735344,0.0,45.154007,45.154007,48.50645,48.50645,15.945933,0.0
0.0,1.1797404,66.485374,0.0,40.458946,1.2687244,0.0,2.6579099,0.0,0.0,0.0,0.83486736,0.83486736,0.0,0.0,0.0,0.0,0.0,0.016452836,66.30556,0.8513202,16.747854,59.310394,18.83641,32.429398,2.6579099,0.3677745,0.5561365,59.310394,0.0,53.071236,53.071236,60.574024,60.574024,16.747854,0.0
0.0,8.043204,47.71915,0.0,25.103144,8.478661,0.0,0.0,0.0,0.0,0.0,1.1135949,1.1135949,0.0,0.0,0.0,0.0,0.0,0.107659854,44.714,1.2212548,12.06194,46.070343,14.555621,25.272312,0.0,0.0,0.0,46.070343,0.0,43.1295,43.81649,45.366142,46.053143,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,19.708538,5.6787395,0.0,0.0,0.0,0.0,0.0,1.7716694,1.7716694,0.0,0.0,0.0,0.0,0.0,0.052705236,35.21749,1.8243747,11.415069,36.53466,11.542884,20.588531,0.0,0.0,0.0,36.53466,0.0,34.628483,36.66784,35.34216,37.381516,11.415069,-2.039356
0.0,7.178627,31.536093,0.0,14.585867,7.653341,0.0,0.0,0.0,0.0,0.0,0.58630013,0.58630013,0.0,0.0,0.0,0.0,0.0,0.53396994,26.831385,1.1202701,11.5073,31.01798,9.451024,17.99221,0.0,0.0,0.0,31.01798,0.0,30.448715,33.763542,30.758453,34.07328,11.5073,-3.3148296
0.39462873,10.217126,22.476812,0.0,12.293016,10.884468,0.0,0.0,0.0,0.0,0.0,0.51631224,0.51631224,0.0,0.0,0.0,0.0,0.0,0.98182845,18.163754,1.4981406,12.360687,31.698376,9.319956,18.93545,0.0,0.0,0.0,31.698376,0.0,29.007668,33.36378,29.20739,33.563503,12.360687,-4.356111
1.2472739,4.3748145,14.755543,0.0,7.7655,4.6265616,0.0,0.0,0.0,0.0,0.0,0.19832537,0.19832537,0.0,0.0,0.0,0.0,0.0,0.90554357,11.397378,1.103869,12.8908415,20.920218,6.2658143,12.158182,0.0,0.0,0.0,20.920218,0.0,19.349571,23.910585,19.349571,23.910585,12.8908415,-4.561012
2.666395,6.3673,9.740539,0.0,7.392996,6.8575525,0.0,0.0,0.0,0.0,0.0,0.7906306,0.7906306,0.0,0.0,0.0,0.0,0.0,0.42146796,8.3926325,1.2120986,10.386095,20.960514,6.0960684,11.805913,0.0,0.0,0.0,20.960514,0.0,16.92126,21.388018,16.92126,21.388018,10.386095,-4.466758
4.30343,3.6608884,8.832294,0.0,5.6965456,3.8711267,0.0,0.0,0.0,0.0,0.0,0.38760966,0.38760966,0.0,0.0,0.0,0.0,0.0,0.7182481,6.861315,1.1058577,9.881127,15.937407,4.904269,9.03182,0.0,0.0,0.0,15.937407,0.0,13.601891,17.500889,13.601891,17.500889,9.881127,-3.8989992
5.387894,2.9829946,21.575958,0.0,10.407231,3.132306,0.0,0.0,0.0,0.0,0.0,0.13020895,0.13020895,0.0,0.0,0.0,0.0,0.0,0.8814977,17.432354,1.0117066,11.339572,22.301462,7.0892587,12.832318,0.0,0.0,0.0,22.301462,0.0,21.072405,23.780266,13.785904,16.493763,11.339572,-2.70786
3.6597774,2.1317177,16.709486,0.0,10.477473,2.262977,0.0,0.0,0.0,0.0,0.0,0.72752213,0.72752213,0.0,0.0,0.0,0.0,0.0,0.13853401,13.98372,0.8660561,19.530561,31.971624,10.382062,18.959812,0.0,0.0,0.0,31.971624,0.0,28.544495,29.571405,24.569555,25.596466,19.530561,-1.0269104
3.7768435,7.026906,17.42223,0.0,8.377249,7.6248207,0.0,0.0,0.0,0.0,0.0,1.3333415,1.3333415,0.0,0.0,0.0,0.0,0.0,0.030320225,13.213993,1.3636616,15.550389,32.8858,11.468897,20.117601,0.0,0.0,0.0,32.8858,0.0,31.008018,31.008018,28.395233,28.395233,15.550389,0.0
3.7258706,8.823971,17.085155,0.0,10.309939,9.292772,0.0,0.0,0.0,0.0,0.0,0.59107536,0.59107536,0.0,0.0,0.0,0.0,0.0,0.09539375,13.855532,0.6864691,17.284136,37.477924,13.830771,21.943607,0.0,0.0,0.0,37.477924,0.0,34.55811,34.55811,34.37377,34.37377,17.284136,0.0
