heating_storage,electrical_storage,heating_device,heating_fuel_device
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.20456647872924805,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.13089631497859955
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.12097790837287903
0.0,0.091,0.0,0.11191791296005249
0.0,0.091,0.0,0.14612165093421936
0.0,0.091,0.0,0.15930932760238647
0.0,0.091,0.0,0.1632637083530426
0.0,0.091,0.0,0.16598640382289886
0.0,0.091,0.0,0.16130942106246948
0.0,0.091,0.0,0.2552747428417206
0.0,0.091,0.0,0.1725633442401886
0.0,-0.08,0.0,0.0
0.0,-0.08,0.28112170100212097,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.16034390032291412,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.10624818503856659,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.1218569278717041,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.1591910868883133,0.0
0.0,-0.08,0.0,0.0
0.0,0.091,0.0,0.1625107228755951
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.11240209639072418
0.0,0.091,0.0,0.1371445655822754
0.0,0.091,0.0,0.14402437210083008
0.0,0.091,0.0,0.16267956793308258
0.0,0.091,0.0,0.14516772329807281
0.0,0.091,0.0,0.1482577919960022
0.0,0.091,0.0,0.16559560596942902
0.0,0.091,0.0,0.24663598835468292
0.0,0.091,0.0,0.18460729718208313
0.0,-0.08,0.0,0.0
0.0,-0.08,0.2996588945388794,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.19866420328617096,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.0,0.0
0.0,-0.08,0.2537391781806946,0.0
0.0,-0.08,0.17706967890262604,0.0
0.0,-0.08,0.26794955134391785,0.0
0.0,-0.08,0.15763536095619202,0.0
0.0,-0.08,0.21925848722457886,0.0
0.0,0.091,0.0,0.1679847538471222
0.0,0.091,0.0,0.17999513447284698
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.0
0.0,0.091,0.0,0.1640879511833191
0.0,0.091,0.0,0.10766954720020294
0.0,0.091,0.0,0.13070330023765564
0.0,0.091,0.0,0.13436496257781982
0.0,0.091,0.0,0.23255759477615356
0.0,0.091,0.0,0.14716020226478577
