heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.19684856,-0.11196917,0.39888063,0.055218235
-0.4309895,-0.1144779,0.07495211,0.062263653
-0.28347468,-0.09785403,0.2627491,0.13046527
-0.22628169,-0.083687775,0.268249,0.1532321
0.14324857,-0.091079615,0.0940423,0.26421764
-0.42196286,-0.10242548,0.03271517,0.25423852
0.27857327,-0.09880487,0.057094887,0.3232407
-0.057586234,-0.10502585,0.036710232,0.2497656
-0.30965143,-0.102426864,0.046830803,0.19755839
-0.10439526,-0.09899261,0.06822637,0.077946275
-0.26791498,-0.088157885,0.14165348,0.13222426
-0.0512987,-0.10022164,0.05804643,0.06359774
-0.16173068,-0.09523402,0.060800076,0.05110553
-0.32576495,-0.09055636,0.04488629,0.042262614
-0.4655243,-0.08628057,0.013134122,0.014101386
-0.45979276,-0.0696833,0.017967254,0.01673302
-0.4144625,-0.06672123,0.050005227,0.03351268
-0.37632278,-0.09214313,0.028408736,0.019271567
-0.4438298,-0.09157804,0.036903054,0.01664181
-0.465747,-0.093656495,0.023419112,0.06269041
-0.40430373,-0.07199912,0.017086983,0.07673907
-0.33728778,-0.089060776,0.01641737,0.19373068
-0.41148737,-0.096650645,0.02950263,0.2671319
-0.4463474,-0.094788164,0.060850173,0.3066285
-0.47237593,-0.05276578,0.11561218,0.0749916
-0.46370956,-0.025061876,0.14532773,0.16616087
-0.48015288,-0.0777388,0.32712424,0.03837964
-0.48054546,-0.08205864,0.42459288,0.09247148
-0.47104728,-0.09603136,0.4424656,0.12059854
-0.4526603,-0.102773674,0.4363525,0.120753154
-0.44568107,-0.10195919,0.4279837,0.07850227
-0.45644066,-0.102720715,0.30447438,0.06927514
-0.4701072,-0.10125981,0.40233943,0.1215021
-0.46527955,-0.040678665,0.1933201,0.11777066
-0.29967093,-0.10507222,0.10164541,0.150788
-0.4375357,-0.089723416,0.13318646,0.11154933
-0.29877427,-0.09662292,0.052375957,0.10166809
-0.18257596,-0.07012072,0.17678005,0.072238386
0.13264833,-0.08211851,0.114235416,0.0319113
0.010632115,-0.05668619,0.107706755,0.058231086
-0.1442938,-0.08420457,0.17925936,0.058491796
-0.37274197,-0.08086728,0.09197642,0.034036353
-0.43390048,-0.084554866,0.070183575,0.030846536
-0.47275543,-0.10890725,0.048803777,0.09327096
-0.42900807,-0.10644598,0.017711729,0.03802906
-0.21936437,-0.061115403,0.044564158,0.02987577
-0.40245464,-0.036982417,0.061137468,0.028430238
-0.4425939,-0.045631815,0.075402975,0.020801738
-0.35843214,-0.08049656,0.044931084,0.07803944
-0.35252872,-0.07770028,0.058568314,0.08306585
-0.40568882,-0.0833561,0.058947742,0.051704675
-0.42394304,-0.07799743,0.042092726,0.032817766
-0.39370924,-0.019375589,0.032108754,0.034068584
-0.41825855,-0.036178283,0.03170687,0.024231017
-0.42229313,-0.07008335,0.061077416,0.04640019
-0.45756274,-0.06260875,0.04732111,0.03333506
-0.41450736,-0.084737405,0.04930976,0.035232306
-0.39419776,-0.08686338,0.0486096,0.063178614
-0.33213735,-0.08374034,0.06528771,0.06571522
-0.38234317,-0.07186099,0.08287206,0.05202958
-0.38517457,-0.03256173,0.06718171,0.049729392
-0.3388245,-0.042206295,0.0774107,0.03847985
-0.32087666,-0.05846426,0.06743303,0.03322655
-0.4037281,-0.0661478,0.14221272,0.034210533
-0.34268254,-0.08470609,0.07134406,0.04757479
-0.37725127,-0.09466508,0.026779726,0.028168991
-0.4025176,-0.08518809,0.10536127,0.031741813
-0.3902428,-0.087125964,0.02940245,0.057040796
-0.41157317,-0.06515117,0.0650807,0.039559573
-0.3104502,0.008107437,0.07948673,0.048635423
-0.34376276,-0.009137755,0.04824364,0.041881114
-0.29716125,-0.0021845563,0.090593666,0.058207437
-0.39675432,-0.078018986,0.077169955,0.09177269
-0.3591327,-0.089794695,0.05449812,0.079440355
-0.23349454,-0.09215467,0.042446017,0.044310004
-0.38921055,-0.0836978,0.03732863,0.027424932
-0.40768236,-0.07783623,0.037917152,0.06254318
-0.4037769,-0.08973666,0.043250144,0.06567633
-0.38523316,-0.09506446,0.04162699,0.04012382
-0.3315962,-0.0977559,0.042892784,0.022985533
-0.31970036,-0.08764052,0.030455202,0.024389833
-0.39779225,-0.059718005,0.027940467,0.030628547
-0.32957906,-0.0480942,0.043356746,0.040483445
-0.3937164,-0.051751334,0.11695677,0.07494232
-0.33527613,-0.07684135,0.15253644,0.114551395
-0.29836395,-0.096817695,0.101554215,0.064161345
-0.30987602,-0.09974823,0.066910535,0.034454435
-0.38190585,-0.10170654,0.09013966,0.028283268
-0.41581973,-0.099245355,0.12207192,0.027721554
-0.44380116,-0.09528685,0.095847815,0.031805724
-0.41891104,-0.06728854,0.05001673,0.028294787
-0.39095753,-0.050788447,0.07217088,0.038970232
-0.40688884,-0.036566574,0.045576036,0.027460694
-0.42333013,-0.080237396,0.061714873,0.0357918
-0.39221993,-0.09520444,0.03986165,0.052872002
-0.10559726,-0.09660917,0.038208425,0.053452313
-0.42546114,-0.090931684,0.042440712,0.063592255
-0.45424682,-0.09350562,0.036974624,0.033211857
-0.46232945,-0.09525426,0.031183153,0.029454857
-0.46582776,-0.098843664,0.020812482,0.021683276
-0.45504045,-0.08523097,0.023779511,0.023414433
-0.42668325,-0.08705765,0.020457596,0.025770202
-0.40968978,-0.08591953,0.033159077,0.026966006
-0.39994404,-0.09465607,0.038794816,0.048712477
-0.11358471,-0.09254904,0.02768977,0.025847286
-0.29924163,-0.080558844,0.034901038,0.029467136
-0.44872347,-0.08921659,0.03166324,0.02750267
-0.4409918,-0.080212295,0.058700636,0.040330693
-0.36282837,-0.07276007,0.12131244,0.07740307
-0.34480283,-0.06042745,0.15314998,0.1154708
-0.43167213,-0.059999973,0.14780857,0.1242896
-0.4365044,-0.05363807,0.07983428,0.06540984
-0.44429392,-0.07109576,0.06366804,0.04514709
-0.35651958,-0.07848973,0.08210766,0.15143912
-0.44345808,-0.10242894,0.05462347,0.049747556
-0.43526825,-0.09576437,0.041525185,0.044594675
-0.4264268,-0.109692656,0.02835004,0.018959537
-0.40723014,-0.11230518,0.02044873,0.013286099
-0.27389854,-0.10334324,0.018926293,0.015442014
-0.13782358,-0.107830085,0.015760452,0.015775949
-0.3402263,-0.10023954,0.013981506,0.010025471
-0.36117733,-0.09259488,0.017309487,0.012580752
-0.27058783,-0.075128786,0.01740411,0.012773529
-0.31963238,-0.07185903,0.030028194,0.014479101
-0.38391846,-0.08598117,0.027561009,0.01908642
-0.4163334,-0.10262559,0.020024791,0.022237048
-0.421294,-0.10542913,0.015791908,0.020541176
-0.43641984,-0.10587435,0.015299261,0.0209914
-0.42727256,-0.10044466,0.015739724,0.024243817
-0.46528137,-0.09482481,0.015932083,0.02798988
-0.46788067,-0.06807073,0.023332745,0.02760981
-0.44611505,-0.09911446,0.020964324,0.022633761
-0.4681316,-0.10584336,0.012127489,0.020475268
-0.45895275,-0.10353258,0.016385049,0.029219821
-0.44624683,-0.10233157,0.0175858,0.025469333
-0.4393117,-0.10750893,0.01645951,0.021817043
-0.41915238,-0.10170926,0.016166076,0.01991187
-0.42775923,-0.107414156,0.021044254,0.021061182
-0.36791956,-0.09898613,0.013293833,0.019283906
-0.31014982,-0.09760501,0.017334297,0.02008669
-0.4137853,-0.10913468,0.023393586,0.018078104
-0.33624125,-0.10206404,0.023325533,0.01779151
-0.18636236,-0.07940972,0.03603117,0.0357181
-0.18753453,-0.05810032,0.06848267,0.032535374
-0.066544525,-0.1056881,0.04728286,0.05069241
-0.36016208,-0.105530664,0.04935737,0.03665614
-0.26777396,-0.10493183,0.05343528,0.026499301
-0.22308119,-0.10687387,0.035391122,0.018280253
-0.3011269,-0.10246248,0.02362904,0.012353778
-0.27361292,-0.10417367,0.02185601,0.012875229
-0.21418506,-0.10680286,0.020507649,0.013826638
-0.04361636,-0.10322995,0.019521236,0.017991751
-0.39612964,-0.09261133,0.01420109,0.014313415
-0.34867495,-0.09586289,0.017923504,0.016072065
-0.40239573,-0.09699545,0.0150170475,0.017193869
-0.4007132,-0.09630906,0.015781224,0.0157696
-0.38826737,-0.09688425,0.016160667,0.013272256
-0.3951,-0.082542114,0.022344261,0.018923953
-0.44750756,-0.081003115,0.017239064,0.019130915
-0.4375392,-0.07459469,0.023261294,0.02105856
-0.46060282,-0.103328824,0.016438156,0.026113614
-0.4639489,-0.08672937,0.020910278,0.017706215
-0.44889694,-0.06756021,0.017199531,0.021669626
-0.46603942,0.08312576,0.047714338,0.057277843
-0.46520028,-0.09691347,0.01578927,0.023262262
-0.45363814,-0.10088129,0.020308077,0.018429875
-0.052371394,-0.10613097,0.058743298,0.05087228
-0.04907088,-0.10799649,0.07781431,0.062192485
-0.3338849,-0.10768989,0.016829997,0.04843609
-0.18937476,-0.103487395,0.04442765,0.07257888
-0.30877,-0.10125043,0.038266703,0.045697063
-0.3625104,-0.096010275,0.041046366,0.036685273
-0.26369917,-0.0892828,0.052931994,0.052219093
-0.32452673,-0.08725011,0.082227916,0.068908304
-0.41965032,-0.086244844,0.0943023,0.058334082
-0.4218705,-0.08562719,0.10149589,0.04642847
-0.31679034,-0.083257765,0.10822554,0.045951337
-0.054809738,-0.09470072,0.13755426,0.07023032
0.032987203,-0.08657448,0.13559125,0.06984925
-0.3340089,-0.062134415,0.097843885,0.0798258
-0.234655,-0.054687977,0.12076336,0.109464034
-0.3509084,-0.055455863,0.06318012,0.0728381
-0.47190675,-0.0953117,0.035086334,0.025127739
-0.47847956,-0.10546115,0.029822662,0.019001067
-0.4563133,-0.093182765,0.021842763,0.019916967
-0.44984853,-0.09434672,0.0111389905,0.013076872
-0.43147534,-0.10294653,0.008728057,0.013568357
-0.43974367,-0.1090784,0.008722335,0.016611263
-0.41706812,-0.104538225,0.007907301,0.014834106
-0.44100133,-0.100668505,0.013125271,0.016164988
-0.3776178,-0.099231206,0.016309932,0.021073818
-0.46444568,-0.10413504,0.008522078,0.008287266
-0.47343883,-0.030231627,0.012228072,0.013269946
-0.48113698,-0.079115674,0.012525335,0.012118638
-0.46711218,-0.08026179,0.017172277,0.01628983
-0.45714477,-0.0639522,0.016036123,0.01961787
-0.45209572,-0.085635744,0.016281426,0.01736185
-0.40107536,-0.08310248,0.022168249,0.013355941
-0.4550559,-0.10969336,0.012927413,0.0128851235
-0.4648376,-0.07912868,0.024200827,0.023995608
-0.46895036,-0.08158656,0.028509587,0.028952166
-0.46463,-0.07993711,0.022533387,0.023901626
-0.44860294,-0.09785118,0.014329895,0.012854829
-0.39248165,-0.077774934,0.021446556,0.015175968
-0.3293644,-0.039917856,0.026433215,0.021679416
-0.32464647,-0.07806279,0.020118326,0.014895052
-0.22688124,-0.06701843,0.017149374,0.0140443
-0.37992704,-0.011146811,0.024999589,0.026543155
-0.36012775,-0.029249007,0.01737076,0.018616393
-0.4430512,-0.079693094,0.008526728,0.011730999
-0.4363365,-0.0948839,0.021300718,0.017419845
-0.44655684,-0.09799635,0.03250292,0.027178004
-0.4194411,-0.07825312,0.063612014,0.035618097
-0.4090196,-0.060796916,0.031235069,0.036039025
-0.38271174,-0.031850874,0.020134091,0.029216573
-0.33698642,-0.047315758,0.020155832,0.018796235
-0.43075836,0.021105433,0.031792372,0.08516471
-0.37031627,0.034530435,0.032726392,0.078141525
-0.3914171,0.030071983,0.032413512,0.06746331
-0.4020013,-5.58724e-05,0.04327771,0.06825739
-0.35886306,-0.05611471,0.02052702,0.042604536
-0.40923354,-0.08999808,0.01990953,0.013218507
-0.4266112,-0.07126579,0.03811896,0.027177304
-0.43507102,-0.03989521,0.020048171,0.063229546
-0.39530393,-0.09580919,0.025648862,0.09301418
-0.29837793,-0.10957601,0.034052536,0.15010993
-0.37844783,-0.09567471,0.052565694,0.09551093
-0.38004237,-0.07935697,0.06966834,0.050643623
-0.44522607,-0.07023906,0.061121866,0.031721413
-0.4529481,-0.07984174,0.060444713,0.030654892
-0.44545233,-0.082708664,0.1466511,0.048895612
-0.45101273,-0.103099585,0.1897906,0.039849937
-0.43577784,-0.100071214,0.09984361,0.05509445
-0.43952975,-0.10486831,0.016358182,0.02093719
-0.44507346,-0.1015984,0.023203388,0.03044732
-0.4468014,-0.043725878,0.013978064,0.015323117
-0.4502936,-0.063576475,0.038244233,0.037448004
-0.4455826,-0.045697495,0.044133574,0.032392144
-0.4206312,-0.06667534,0.054990232,0.0449958
-0.4716854,-0.08804595,0.035877302,0.028984845
-0.47145084,-0.07821627,0.025351912,0.05033025
-0.47882444,-0.076996036,0.021459669,0.039070144
-0.45577106,-0.05786952,0.04108952,0.052808076
-0.44115865,-0.06711743,0.08222769,0.25144693
-0.4376591,-0.08956905,0.08032933,0.16950648
-0.40698734,-0.09803212,0.05004798,0.07646325
-0.42323732,-0.07733616,0.05100611,0.07051551
-0.44024536,-0.075013004,0.028727055,0.051632047
-0.4258898,-0.06586652,0.024873197,0.04448229
-0.4342535,-0.061378762,0.017795548,0.018449053
-0.43807748,0.040408716,0.015096754,0.02072607
-0.46500015,-0.033699054,0.021242604,0.033449113
-0.452797,-0.0019579509,0.027197152,0.025002763
-0.4240937,-0.03450256,0.025991112,0.026371256
-0.4036867,-0.063173026,0.048518017,0.058864117
-0.40206963,-0.066513166,0.0660737,0.10864174
-0.43811843,-0.07961983,0.05167508,0.060603693
-0.45591334,-0.08623062,0.028083399,0.02778475
-0.4359074,-0.07455257,0.038309783,0.03576678
-0.4448269,-0.068117,0.051836014,0.056390613
-0.39062262,-0.059790384,0.06137833,0.053092375
-0.26107153,0.00639085,0.07491714,0.09616229
-0.3366368,0.029085228,0.13502005,0.14376819
-0.31006572,-0.016327333,0.103287995,0.15047133
-0.32283956,-0.03548603,0.10236995,0.1271461
-0.27537256,-0.03680042,0.08873698,0.1213139
-0.21156538,-0.045477457,0.06387347,0.07233095
-0.178717,-0.051650554,0.05455248,0.050124258
-0.23013918,-0.067310184,0.043516904,0.053733706
-0.25552338,-0.06094272,0.07282573,0.043103024
-0.22478396,-0.06027555,0.06876193,0.05003977
-0.16424888,-0.06706904,0.046527877,0.04182732
-0.31072778,-0.065748855,0.037040904,0.03332624
