cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,27.761278,6.4349904,0.0,1.536387,0.0,0.0,0.0,1.7735348,1.7735348,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,1.7735348,7.4673653,43.437164,13.968515,23.618557,1.536387,0.21258956,0.32147095,43.437164,0.0,37.973366,37.973366,41.042957,41.042957,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,28.682535,2.1892252,0.0,0.25886607,0.0,0.0,0.0,1.4912386,1.4912386,0.0,0.0,0.0,0.0,0.0,0.595757,48.73231,2.0869956,6.2684927,38.631493,12.275118,20.766537,0.25886607,0.035819244,0.054164685,38.631493,0.0,33.23314,33.23314,35.59051,35.59051,6.2684927,0.0
0.0,11.102127,50.934074,0.0,33.751728,11.94672,0.0,3.4664907,0.0,0.0,0.0,3.6163664,3.6163664,0.0,0.0,0.0,0.0,0.0,0.08216759,47.260757,3.698534,6.2296653,55.54448,17.64039,29.691782,3.4664907,0.47965765,0.7253225,55.54448,0.0,42.47222,42.47222,45.275974,45.275974,6.2296653,0.0
0.0,2.800099,50.35363,0.0,24.211401,2.9565358,0.0,0.66727716,0.0,0.0,0.0,0.22007,0.22007,0.0,0.0,0.0,0.0,0.0,0.4594343,34.116127,0.67950433,7.860568,35.24858,11.191169,18.94683,0.66727716,0.09233101,0.13961992,35.24858,0.0,36.481037,36.481037,38.768654,38.768654,7.860568,0.0
0.0,17.536346,49.04725,0.0,26.429018,18.949265,0.0,2.6595995,0.0,0.0,0.0,1.19266,1.19266,0.0,0.0,0.0,0.0,0.0,0.48591593,38.746143,1.6785759,8.267109,54.83805,17.410686,29.411345,2.6595995,0.36800823,0.55649,54.83805,0.0,52.16324,52.16324,54.61938,54.61938,8.267109,0.0
0.0,2.6235106,53.40096,0.0,24.895517,2.7949605,0.0,0.0,0.0,0.0,0.0,0.98111975,0.98111975,0.0,0.0,0.0,0.0,0.0,1.4659507,43.9398,2.4470704,15.945933,44.617527,14.13744,24.194857,0.0,0.0,0.0,44.617527,0.0,45.244328,45.244328,48.596775,48.596775,15.945933,0.0
0.0,1.1797404,66.485374,0.0,38.29952,1.2687244,0.0,6.2026925,0.0,0.0,0.0,0.44774252,0.44774252,0.0,0.0,0.0,0.0,0.0,1.3106375,65.82158,1.7583799,16.747854,56.76384,18.027649,31.037008,6.2026925,0.8582653,1.2978406,56.76384,0.0,51.566105,51.566105,59.068893,59.068893,16.747854,0.0
0.0,8.043204,47.71915,0.0,25.18046,8.478661,0.0,0.18817835,0.0,0.0,0.0,1.6737431,1.6737431,0.0,0.0,0.0,0.0,0.0,0.56346864,44.817577,2.2372117,12.06194,46.70781,14.757023,25.621994,0.18817835,0.0260382,0.03937411,46.70781,0.0,43.265156,43.95214,45.5018,46.188793,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,16.91896,5.6787395,0.0,0.0,0.0,0.0,0.0,2.6479301,2.6479301,0.0,0.0,0.0,0.0,0.0,0.046744853,33.025154,2.694675,11.415069,34.621346,10.938384,19.510307,0.0,0.0,0.0,34.621346,0.0,34.73613,36.77549,35.449806,37.489162,11.415069,-2.039356
0.0,7.178627,31.536093,0.0,16.753155,7.653341,0.0,0.0,0.0,0.0,0.0,-1.4481645,0.0,-1.4481645,0.0,0.0,0.0,0.0,2.1301486,27.191412,0.6819842,11.5073,31.150799,9.491494,18.368734,0.0,0.0,0.0,31.150799,0.0,32.403996,35.718822,32.71373,36.02856,11.5073,-3.3148296
0.39462873,10.217126,22.476812,0.0,13.050294,10.884468,0.0,0.021225013,0.0,0.0,0.0,-0.7460258,0.0,-0.7460258,0.0,0.0,0.0,0.0,1.5522263,19.790731,0.8062004,12.360687,31.193312,9.171457,18.433231,0.021225013,0.0029369008,0.004441085,31.193312,0.0,31.70367,36.059784,31.903393,36.259506,12.360687,-4.356111
1.2472739,4.3748145,14.755543,0.0,9.199114,4.6265616,0.0,0.0,0.0,0.0,0.0,1.6121917,1.6121917,0.0,0.0,0.0,0.0,0.0,0.5196177,12.969043,2.1318092,12.8908415,23.767698,7.118663,13.530841,0.0,0.0,0.0,23.767698,0.0,22.114315,26.675327,22.114315,26.675327,12.8908415,-4.561012
2.666395,6.3673,9.740539,0.0,9.116168,6.8575525,0.0,0.0,0.0,0.0,0.0,2.7514522,2.7514522,0.0,0.0,0.0,0.0,0.0,0.0015614526,9.008092,2.7530136,10.386095,24.644506,7.1675053,13.880905,0.0,0.0,0.0,24.644506,0.0,19.627987,24.094744,19.627987,24.094744,10.386095,-4.466758
4.30343,3.6608884,8.832294,0.0,5.2410254,3.8711267,0.0,0.0,0.0,0.0,0.0,2.6428664,2.6428664,0.0,0.0,0.0,0.0,0.0,8.137653e-06,8.272844,2.6428745,9.881127,17.737143,5.458085,10.051741,0.0,0.0,0.0,17.737143,0.0,14.54631,18.445309,14.54631,18.445309,9.881127,-3.8989992
5.387894,2.9829946,13.512471,0.0,9.686761,3.132306,0.0,0.0,0.0,0.0,0.0,1.8338833,1.8338833,0.0,0.0,0.0,0.0,0.0,0.23710728,11.443715,2.0709906,11.339572,23.284662,7.401803,13.378483,0.0,0.0,0.0,23.284662,0.0,20.959335,23.667194,17.656559,20.364418,11.339572,-2.70786
3.6597774,2.1317177,9.828858,0.0,5.214579,2.262977,0.0,0.0,0.0,0.0,0.0,1.9364967,1.9364967,0.0,0.0,0.0,0.0,0.0,0.0,7.5510855,1.9364967,19.530561,27.917706,9.065643,16.555754,0.0,0.0,0.0,27.917706,0.0,26.252777,27.27969,25.526684,26.553593,19.530561,-1.0269104
3.7768435,7.026906,9.77622,0.0,7.514466,7.6248207,0.0,0.0,0.0,0.0,0.0,-0.3156538,0.0,-0.3156538,0.0,0.0,0.0,0.0,1.4097077,9.114406,1.0940539,15.550389,30.374018,10.592916,18.581041,0.0,0.0,0.0,30.374018,0.0,29.548775,29.548775,30.591766,30.591766,15.550389,0.0
3.7258706,8.823971,7.370565,0.0,4.191943,9.292772,0.0,0.0,0.0,0.0,0.0,0.66081023,0.66081023,0.0,0.0,0.0,0.0,0.0,0.0008429666,6.1801753,0.6616532,17.284136,31.429663,11.598734,18.40231,0.0,0.0,0.0,31.429663,0.0,31.148737,31.148737,35.59202,35.59202,17.284136,0.0
0.6733301,8.18949,10.008118,0.0,5.0868883,8.895377,0.0,0.0,0.0,0.0,0.0,-1.273894,0.0,-1.273894,0.0,0.0,0.0,0.0,1.7764846,8.446947,0.50259066,24.784605,37.492977,14.450635,19.733807,0.0,0.0,0.0,37.492977,0.0,39.39725,39.39725,44.08305,44.08305,24.784605,0.0
6.64641,5.906012,13.453476,0.0,7.307537,6.230382,0.0,0.0,0.0,0.0,0.0,2.3662722,2.3662722,0.0,0.0,0.0,0.0,0.0,0.0,12.688707,2.3662722,15.147406,31.051596,11.649008,16.28815,0.0,0.0,0.0,31.051596,0.0,28.612295,28.612295,33.6411,33.6411,15.147406,0.0
0.038321216,3.7903595,15.699026,0.0,10.781075,4.0629644,0.0,0.0,0.0,0.0,0.0,2.995652,2.995652,0.0,0.0,0.0,0.0,0.0,0.0,15.139397,2.995652,13.202967,31.04266,10.443215,16.036211,0.0,0.0,0.0,31.04266,0.0,26.610786,26.610786,32.470528,32.470528,13.202967,0.0
1.390996,2.650704,15.308602,0.0,12.494933,2.858454,0.0,0.0,0.0,0.0,0.0,1.8287959,1.8287959,0.0,0.0,0.0,0.0,0.0,0.0,15.15354,1.8287959,8.875874,26.058052,8.372114,13.188112,0.0,0.0,0.0,26.058052,0.0,22.034742,22.034742,29.833448,29.833448,8.875874,0.0
0.72300124,4.8217845,17.740183,0.0,13.564421,5.1705475,0.0,0.0,0.0,0.0,0.0,-0.18549323,0.0,-0.18549323,0.0,0.0,0.0,0.0,0.5364654,17.147524,0.35097218,7.031818,25.581293,8.107521,12.4476,0.0,0.0,0.0,25.581293,0.0,22.84561,22.84561,26.289034,26.289034,7.031818,0.0
1.65028,4.9152355,18.12735,0.0,12.887398,5.236507,0.0,0.0,0.0,0.0,0.0,1.5509309,1.5509309,0.0,0.0,0.0,0.0,0.0,0.130457,16.427168,1.6813879,6.556971,26.231808,8.313369,13.270088,0.0,0.0,0.0,26.231808,0.0,22.28592,22.28592,28.491493,28.491493,6.556971,0.0
0.0,1.1775801,17.350275,0.0,8.525311,1.2403429,0.0,0.0,0.0,0.0,0.0,1.7004135,1.7004135,0.0,0.0,0.0,0.0,0.0,0.42850238,14.758225,2.1289158,6.4272933,17.893362,5.6692257,8.660051,0.0,0.0,0.0,17.893362,0.0,17.433617,17.433617,26.786707,26.786707,6.4272933,0.0
0.9975542,0.0,15.107441,0.0,8.169614,0.0,0.0,0.0,0.0,0.0,0.0,1.6028533,1.6028533,0.0,0.0,0.0,0.0,0.0,0.34997132,12.869278,1.9528246,6.244947,16.017416,4.934165,8.053046,0.0,0.0,0.0,16.017416,0.0,15.156055,15.156055,25.086338,25.086338,6.244947,0.0
0.0,0.68142587,22.965889,0.0,8.714402,0.70519525,0.0,0.0,0.0,0.0,0.0,-1.5984921,0.0,-1.5984921,0.0,0.0,0.0,0.0,2.0543776,15.224561,0.45588544,6.2233524,14.044458,4.326395,7.5427327,0.0,0.0,0.0,14.044458,0.0,19.441675,19.441675,28.08403,28.08403,6.2233524,0.0
0.0,3.1129384,21.045073,0.0,9.322563,3.4153612,0.0,0.0,0.0,0.0,0.0,-0.3617437,0.0,-0.3617437,0.0,0.0,0.0,0.0,1.0211029,15.8322115,0.6593592,6.4706526,18.846832,5.941197,10.108942,0.0,0.0,0.0,18.846832,0.0,21.817633,21.817633,32.69946,32.69946,6.4706526,0.0
0.32238626,4.4321833,23.609035,0.0,10.416416,4.82076,0.0,0.0,0.0,0.0,0.0,-0.22191343,0.0,-0.22191343,0.0,0.0,0.0,0.0,1.1174369,18.28006,0.8955234,7.245448,22.260706,7.017373,12.213607,0.0,0.0,0.0,22.260706,0.0,25.087984,25.087984,36.095367,36.095367,7.245448,0.0
