heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.45244166,-0.11528956,0.024280086,0.015945211
-0.088962354,-0.13075432,0.19312684,0.066313505
0.09944576,-0.11892025,0.34801546,0.1287571
-0.110421084,-0.1187674,0.27455378,0.05036038
-0.03990932,-0.12173414,0.19747779,0.07287991
0.00031284528,-0.111029856,0.19012386,0.10853116
0.14239322,-0.09501426,0.08712116,0.13215446
-0.23280999,-0.043930337,0.19944708,0.053013846
-0.40301287,-0.063005775,0.07521999,0.020991877
-0.0048556053,-0.10818236,0.07943964,0.051795125
-0.33140063,-0.12265444,0.09101491,0.049839437
-0.4312096,-0.11453059,0.25324407,0.04471299
-0.4246527,-0.121468104,0.18853892,0.032920435
-0.41600743,-0.12072717,0.15721828,0.024502635
-0.39073902,-0.12025593,0.09463629,0.021568373
-0.3622862,-0.11775908,0.0728828,0.01421918
-0.27763158,-0.10637068,0.10636225,0.028141975
-0.35873443,-0.10835094,0.04499276,0.019241914
-0.4145595,-0.09896753,0.09859367,0.029624358
-0.4513442,-0.117672496,0.056639567,0.016312629
-0.43235442,-0.11267314,0.061841697,0.012985691
-0.4077883,-0.1184822,0.044672787,0.010317415
-0.3841796,-0.117102385,0.043178618,0.014856294
-0.39331096,-0.11330735,0.0434352,0.013042375
-0.27204356,-0.11789904,0.118077636,0.049752623
-0.19167434,-0.12171034,0.08855298,0.04748164
-0.051950864,-0.11650511,0.122535184,0.038295865
-0.3550948,-0.115174524,0.03301072,0.056987926
-0.26003927,-0.12535527,0.028469518,0.041374892
-0.20009762,-0.123440444,0.030285463,0.027480006
-0.20333469,-0.12181887,0.029460251,0.03530775
0.004812396,-0.11169612,0.03527893,0.014489368
-0.102514,-0.12263221,0.026577026,0.021658227
-0.113579534,-0.118152745,0.029608682,0.024939165
-0.11720652,-0.114783674,0.03268853,0.020933017
-0.086239584,-0.112666875,0.024542555,0.069764525
-0.1370365,-0.11786842,0.02937235,0.049421698
-0.15712832,-0.117592424,0.023446202,0.033953488
0.09658545,-0.117500514,0.025086135,0.016444504
-0.07788937,-0.11597278,0.04943116,0.025060192
-0.065462925,-0.09563096,0.07186961,0.03359005
-0.37044317,-0.091185115,0.12614092,0.048454583
