cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,25.779232,6.4349904,0.0,0.70646834,0.0,0.0,0.0,2.65,2.65,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,2.65,7.4673653,42.33159,13.612985,23.017408,0.70646834,0.09775388,0.1478202,42.33159,0.0,38.361427,38.361427,41.43102,41.43102,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,26.37614,2.1892252,0.0,4.434986,0.0,0.0,0.0,2.796384,2.796384,0.0,0.0,0.0,0.0,0.0,0.0,50.379753,2.796384,6.2684927,37.63024,11.956974,20.22831,4.434986,0.6136682,0.9279688,37.63024,0.0,32.272453,32.272453,34.62983,34.62983,6.2684927,0.0
0.0,11.102127,50.934074,0.0,27.0635,11.94672,0.0,0.4382476,0.0,0.0,0.0,2.65,2.65,0.0,0.0,0.0,0.0,0.0,0.0,50.934074,2.65,6.2296653,47.88989,15.209367,25.599957,0.4382476,0.06064023,0.09169816,47.88989,0.0,44.739876,44.739876,47.543617,47.543617,6.2296653,0.0
0.0,2.800099,50.35363,0.0,27.311258,2.9565358,0.0,0.0,0.0,0.0,0.0,2.0056157,2.0056157,0.0,0.0,0.0,0.0,0.0,0.0,50.35363,2.0056157,7.860568,40.13398,12.7422495,21.572838,0.0,0.0,0.0,40.13398,0.0,37.625378,37.625378,39.912994,39.912994,7.860568,0.0
0.0,17.536346,49.04725,0.0,26.714209,18.949265,0.0,0.38889304,0.0,0.0,0.0,1.6331333,1.6331333,0.0,0.0,0.0,0.0,0.0,0.0,49.04725,1.6331333,8.267109,55.563713,17.641079,29.80054,0.38889304,0.05381105,0.0813713,55.563713,0.0,53.42463,53.42463,55.880768,55.880768,8.267109,0.0
0.0,2.6235106,53.40096,0.0,27.800503,2.7949605,0.0,0.0,0.0,0.0,0.0,0.4730723,0.4730723,0.0,0.0,0.0,0.0,0.0,0.0,53.40096,0.4730723,15.945933,47.01447,14.89693,25.494648,0.0,0.0,0.0,47.01447,0.0,46.41932,46.41932,49.77176,49.77176,15.945933,0.0
0.0,1.1797404,66.485374,0.0,37.261684,1.2687244,0.0,1.1732675,0.0,0.0,0.0,0.08326149,0.08326149,0.0,0.0,0.0,0.0,0.0,0.0,66.485374,0.08326149,16.747854,55.361526,17.582287,30.270258,1.1732675,0.16234478,0.24549244,55.361526,0.0,55.25499,55.25499,62.75778,62.75778,16.747854,0.0
0.0,8.043204,47.71915,0.0,24.576843,8.478661,0.0,0.0,0.0,0.0,0.0,0.06985283,0.06985283,0.0,0.0,0.0,0.0,0.0,0.0,47.71915,0.06985283,12.06194,44.500305,14.059577,24.411049,0.0,0.0,0.0,44.500305,0.0,44.40952,45.096508,46.646164,47.333157,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,20.838839,5.6787395,0.0,0.0,0.0,0.0,0.0,0.06923318,0.06923318,0.0,0.0,0.0,0.0,0.0,0.0,41.179558,0.06923318,11.415069,35.96253,11.362123,20.26611,0.0,0.0,0.0,35.96253,0.0,35.87294,37.9123,36.586617,38.62597,11.415069,-2.039356
0.0,7.178627,31.536093,0.0,15.848178,7.653341,0.0,0.0,0.0,0.0,0.0,0.06920338,0.06920338,0.0,0.0,0.0,0.0,0.0,0.0,31.536093,0.06920338,11.5073,31.763191,9.678087,18.424477,0.0,0.0,0.0,31.763191,0.0,31.67395,34.98878,31.983688,35.29852,11.5073,-3.3148296
0.39462873,10.217126,22.476812,0.0,11.34762,10.884468,0.0,0.0,0.0,0.0,0.0,0.069202185,0.069202185,0.0,0.0,0.0,0.0,0.0,0.0,22.476812,0.069202185,12.360687,30.305862,8.910531,17.769642,0.0,0.0,0.0,30.305862,0.0,30.216885,34.572998,30.416607,34.77272,12.360687,-4.356111
1.2472739,4.3748145,14.755543,0.0,7.5863624,4.6265616,0.0,0.0,0.0,0.0,0.0,1.3136424,1.3136424,0.0,0.0,0.0,0.0,0.0,0.0,14.755543,1.3136424,12.8908415,21.856394,6.5462093,12.442746,0.0,0.0,0.0,21.856394,0.0,20.52355,25.084562,20.52355,25.084562,12.8908415,-4.561012
2.666395,6.3673,9.740539,0.0,5.3180175,6.8575525,0.0,0.0,0.0,0.0,0.0,1.3045963,1.3045963,0.0,0.0,0.0,0.0,0.0,0.0,9.740539,1.3045963,10.386095,19.399504,5.64207,10.92668,0.0,0.0,0.0,19.399504,0.0,18.076015,22.542774,18.076015,22.542774,10.386095,-4.466758
4.30343,3.6608884,8.832294,0.0,4.9222846,3.8711267,0.0,0.0,0.0,0.0,0.0,1.2956514,1.2956514,0.0,0.0,0.0,0.0,0.0,0.0,8.832294,1.2956514,9.881127,16.071188,4.945436,9.107635,0.0,0.0,0.0,16.071188,0.0,14.756646,18.655643,14.756646,18.655643,9.881127,-3.8989992
5.387894,2.9829946,30.285664,0.0,14.372269,3.132306,0.0,0.0,0.0,0.0,0.0,-1.1484032,0.0,-1.1484032,0.0,0.0,0.0,0.0,1.2176049,30.285664,0.06920171,11.339572,24.987885,7.943229,14.423796,0.0,0.0,0.0,24.987885,0.0,26.117657,28.825516,14.648241,17.356102,11.339572,-2.70786
3.6597774,2.1317177,29.552818,0.0,14.7148905,2.262977,0.0,0.0,0.0,0.0,0.0,-1.1582772,0.0,-1.1582772,0.0,0.0,0.0,0.0,1.2274789,29.552818,0.06920171,19.530561,34.32324,11.145697,20.354368,0.0,0.0,0.0,34.32324,0.0,35.462055,36.488964,25.159208,26.186123,19.530561,-1.0269104
3.7768435,7.026906,29.864845,0.0,14.86044,7.6248207,0.0,0.0,0.0,0.0,0.0,-0.40980345,0.0,-0.40980345,0.0,0.0,0.0,0.0,0.47900516,29.864845,0.06920171,15.550389,37.625847,13.1219845,23.017284,0.0,0.0,0.0,37.625847,0.0,38.016186,38.016186,29.32843,29.32843,15.550389,0.0
3.7258706,8.823971,29.392931,0.0,15.098019,9.292772,0.0,0.0,0.0,0.0,0.0,0.06920171,0.06920171,0.0,0.0,0.0,0.0,0.0,0.0,29.392931,0.06920171,17.284136,41.74413,15.405162,24.441507,0.0,0.0,0.0,41.74413,0.0,41.654892,41.654892,35.423412,35.423412,17.284136,0.0
0.6733301,8.18949,29.392931,0.0,15.098019,8.895377,0.0,0.0,0.0,0.0,0.0,0.06920171,0.06920171,0.0,0.0,0.0,0.0,0.0,0.0,29.392931,0.06920171,24.784605,48.847202,18.826807,25.709915,0.0,0.0,0.0,48.847202,0.0,48.757957,48.757957,44.035908,44.035908,24.784605,0.0
6.64641,5.906012,29.392931,0.0,15.098019,6.230382,0.0,0.0,0.0,0.0,0.0,0.06920123,0.06920123,0.0,0.0,0.0,0.0,0.0,0.0,29.392931,0.06920123,15.147406,36.545006,13.70986,19.169725,0.0,0.0,0.0,36.545006,0.0,36.455765,36.455765,33.505684,33.505684,15.147406,0.0
