cooling demand,dhw demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw electricity consumption,dhw storage electricity consumption,heating fuel consumption,dhw fuel consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,net electricity cost,net electricity emission,net fuel consumption,net fuel cost,net fuel emission,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.5179084,5.394657,49.30858,0.02589542,23.889091,5.657878,0.0,55.016605,0.0,0.0,0.0,0.0,0.0,0.0,0.5179084,0.0,0.0,0.0,0.0,49.30858,0.0,6.543265,36.116127,11.826154,19.007565,55.01661,7.6126375,11.511579,36.116127,0.0,36.116127,36.116127,39.59827,39.59827,6.543265,0.0
0.0784016,6.120484,50.40593,0.0,25.932005,6.4349904,0.0,0.4530989,0.0,0.0,0.0,3.188174,3.188174,0.0,0.0,0.0,0.0,0.0,0.0,50.40593,3.188174,7.4673653,43.02253,13.835178,23.393105,0.4530989,0.062695205,0.09480563,43.02253,0.0,38.441154,38.441154,41.510746,41.510746,7.4673653,0.0
0.0,2.0563266,50.379753,0.0,26.029222,2.1892252,0.0,0.5334878,0.0,0.0,0.0,3.143982,3.143982,0.0,0.0,0.0,0.0,0.0,0.0,50.379753,3.143982,6.2684927,37.63092,11.95719,20.228674,0.5334878,0.0738186,0.11162606,37.63092,0.0,33.884735,33.884735,36.242107,36.242107,6.2684927,0.0
0.0,11.102127,50.934074,0.0,26.901505,11.94672,0.0,0.0,0.0,0.0,0.0,3.1007178,3.1007178,0.0,0.0,0.0,0.0,0.0,0.0,50.934074,3.1007178,6.2296653,48.178608,15.301063,25.754295,0.0,0.0,0.0,48.178608,0.0,44.49848,44.49848,47.302227,47.302227,6.2296653,0.0
0.0,2.800099,50.35363,0.0,26.958143,2.9565358,0.0,0.0,0.0,0.0,0.0,3.0583644,3.0583644,0.0,0.0,0.0,0.0,0.0,0.0,50.35363,3.0583644,7.860568,40.833614,12.964378,21.948904,0.0,0.0,0.0,40.833614,0.0,37.192333,37.192333,39.47995,39.47995,7.860568,0.0
0.0,17.536346,49.04725,0.0,26.529003,18.949265,0.0,0.0,0.0,0.0,0.0,0.6042067,0.6042067,0.0,0.0,0.0,0.0,0.0,0.0,49.04725,0.6042067,8.267109,54.34958,17.255604,29.14936,0.0,0.0,0.0,54.34958,0.0,53.15896,53.15896,55.615097,55.615097,8.267109,0.0
0.0,2.6235106,53.40096,0.0,27.458145,2.7949605,0.0,0.0,0.0,0.0,0.0,0.43501052,0.43501052,0.0,0.0,0.0,0.0,0.0,0.0,53.40096,0.43501052,15.945933,46.634045,14.776391,25.288359,0.0,0.0,0.0,46.634045,0.0,46.054646,46.054646,49.40709,49.40709,15.945933,0.0
0.0,1.1797404,66.485374,0.0,37.256256,1.2687244,0.0,0.3255352,0.0,0.0,0.0,0.4267908,0.4267908,0.0,0.0,0.0,0.0,0.0,0.0,66.485374,0.4267908,16.747854,55.699627,17.689665,30.455122,0.3255352,0.04504424,0.06811442,55.699627,0.0,55.25991,55.25991,62.762703,62.762703,16.747854,0.0
0.0,8.043204,47.71915,0.0,24.23885,8.478661,0.0,0.0,0.0,0.0,0.0,0.42635402,0.42635402,0.0,0.0,0.0,0.0,0.0,0.0,47.71915,0.42635402,12.06194,44.518814,14.065423,24.421202,0.0,0.0,0.0,44.518814,0.0,44.08086,44.767845,46.3175,47.004498,12.06194,-0.68699723
0.0,5.363298,41.179558,0.0,20.509497,5.6787395,0.0,0.0,0.0,0.0,0.0,0.42633018,0.42633018,0.0,0.0,0.0,0.0,0.0,0.0,41.179558,0.42633018,11.415069,35.99028,11.370892,20.281755,0.0,0.0,0.0,35.99028,0.0,35.552677,37.592033,36.266354,38.30571,11.415069,-2.039356
0.0,7.178627,31.536093,0.0,15.523514,7.653341,0.0,0.0,0.0,0.0,0.0,0.42632923,0.42632923,0.0,0.0,0.0,0.0,0.0,0.0,31.536093,0.42632923,11.5073,31.795654,9.687978,18.443306,0.0,0.0,0.0,31.795654,0.0,31.35823,34.673058,31.667969,34.982796,11.5073,-3.3148296
0.39462873,10.217126,22.476812,0.0,11.026852,10.884468,0.0,0.0,0.0,0.0,0.0,0.42632923,0.42632923,0.0,0.0,0.0,0.0,0.0,0.0,22.476812,0.42632923,12.360687,30.342226,8.921222,17.790962,0.0,0.0,0.0,30.342226,0.0,29.904947,34.261055,30.10467,34.46078,12.360687,-4.356111
1.2472739,4.3748145,14.755543,0.0,7.2741694,4.6265616,0.0,0.0,0.0,0.0,0.0,0.12019944,0.12019944,0.0,0.0,0.0,0.0,0.0,0.0,14.755543,0.12019944,12.8908415,20.35076,6.095256,11.585595,0.0,0.0,0.0,20.35076,0.0,20.219934,24.780949,20.219934,24.780949,12.8908415,-4.561012
2.666395,6.3673,9.740539,0.0,5.010501,6.8575525,0.0,0.0,0.0,0.0,0.0,0.08597374,0.08597374,0.0,0.0,0.0,0.0,0.0,0.0,9.740539,0.08597374,10.386095,17.873365,5.198214,10.067089,0.0,0.0,0.0,17.873365,0.0,17.776943,22.2437,17.776943,22.2437,10.386095,-4.466758
4.30343,3.6608884,8.832294,0.0,4.614768,3.8711267,0.0,0.0,0.0,0.0,0.0,0.0826869,0.0826869,0.0,0.0,0.0,0.0,0.0,0.0,8.832294,0.0826869,9.881127,14.550709,4.477553,8.245969,0.0,0.0,0.0,14.550709,0.0,14.457573,18.356571,14.457573,18.356571,9.881127,-3.8989992
5.387894,2.9829946,33.274315,0.0,15.366856,3.132306,0.0,0.0,0.0,0.0,0.0,0.08236122,0.08236122,0.0,0.0,0.0,0.0,0.0,0.0,33.274315,0.08236122,11.339572,27.213234,8.650631,15.635691,0.0,0.0,0.0,27.213234,0.0,27.120575,29.828434,14.530202,17.238062,11.339572,-2.70786
3.6597774,2.1317177,32.467163,0.0,15.718409,2.262977,0.0,0.013201527,0.0,0.0,0.0,0.0823288,0.0823288,0.0,0.0,0.0,0.0,0.0,0.0,32.467163,0.0823288,19.530561,36.56736,11.874425,21.685177,0.013201527,0.0018266927,0.0027622646,36.56736,0.0,36.474262,37.50117,25.023409,26.050322,19.530561,-1.0269104
3.7768435,7.026906,32.467163,0.0,15.718409,7.6248207,0.0,0.013201527,0.0,0.0,0.0,0.0823257,0.0823257,0.0,0.0,0.0,0.0,0.0,0.0,32.467163,0.0823257,15.550389,38.975945,13.592829,23.843195,0.013201527,0.0018266927,0.0027622646,38.975945,0.0,38.882843,38.882843,29.20426,29.20426,15.550389,0.0
3.7258706,8.823971,31.953232,0.0,15.946093,9.292772,0.0,0.05267182,0.0,0.0,0.0,0.08232522,0.08232522,0.0,0.0,0.0,0.0,0.0,0.0,31.953232,0.08232522,17.284136,42.605328,15.722976,24.945745,0.05267182,0.007288189,0.01102096,42.605328,0.0,42.51191,42.51191,35.274105,35.274105,17.284136,0.0
