heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
-0.8,-0.8,0.2,0.2
