dhw_storage,electrical_storage,cooling_or_heating_device
0.16768113,-0.026225653,0.041141964
0.3292228,-0.0791889,-0.19292402
0.24594992,-0.057507362,-0.2790389
-0.14679587,-0.060809646,-0.13860218
-0.30862647,-0.049448203,0.30040407
-0.2334316,-0.071467094,0.14178513
-0.16091588,-0.088200934,-0.044957474
-0.022135548,-0.095097706,0.046736725
0.31959185,-0.098815545,0.26710424
-0.03989976,-0.08601417,-0.28907835
-0.12751056,-0.095263734,0.016216481
-0.34803662,-0.10123413,0.14043494
-0.38493723,-0.10271687,-0.40326926
0.24942562,-0.09794315,-0.008109606
0.12574923,-0.09337406,-0.44574308
0.07132773,-0.050848056,0.09608394
0.13060716,-0.08171664,-0.18938154
0.12137652,-0.089546695,-0.35147595
0.09867382,-0.09007205,-0.296731
-0.3300137,-0.06050076,0.09026328
0.0964174,-0.061245542,-0.108283944
-0.15471809,-0.080174714,-0.36669567
-0.1811355,-0.0062595606,0.17786998
-0.26565674,-0.0014587716,0.18562016
-0.083652675,0.02163122,0.038881905
0.0056488677,-0.08901429,-0.23826946
0.07411924,-0.07646407,-0.008603084
-0.1953639,-0.055936903,0.07790865
-0.08149819,-0.062169608,-0.023506142
-0.058201343,-0.07699984,-0.023851447
0.112150975,-0.086811095,-0.02228916
-0.3671956,-0.04810942,-0.48917654
0.3272913,-0.03489997,0.16440645
-0.2631894,-0.041606307,-0.33577687
-0.02319642,-0.032268845,0.10911763
-0.14332663,-0.074865855,-0.33058518
0.11854164,-0.06795755,0.0839694
-0.31643578,-0.078912325,-0.34258223
0.05638796,-0.004499016,0.06536383
0.15789793,-0.05694557,-0.36800227
0.22742146,-0.002783497,0.22174154
-0.014750921,-0.09030274,-0.34808794
0.1900137,-0.04933268,0.12571056
-0.09782031,-0.08908775,-0.23263948
0.11299444,-0.08261879,-0.13178143
0.21287447,-0.110105745,0.07151915
0.07475897,-0.07915344,-0.33482185
0.20833893,-0.018872382,0.12899168
-0.12860906,-0.054808255,0.0025311613
-0.05064507,-0.033904277,-0.06840431
-0.20999405,0.01915892,0.050827947
-0.25517464,0.020921363,0.091696404
-0.2658768,0.0030191268,-0.19739299
-0.13194443,0.0058059106,0.00054780836
-0.38529256,-0.05538099,-0.49055743
0.35038897,0.020533612,0.18498145
-0.25966102,-0.060482375,0.029469121
-0.18776405,-0.095385626,-0.14237064
0.34350875,-0.09308654,0.021638894
0.26657346,-0.099577405,-0.35263112
0.27412242,-0.09870369,-0.14317931
0.29576385,-0.079727314,-0.39024684
0.31221864,-0.10414944,0.34640783
0.25748056,-0.08490126,-0.15890242
-0.31996655,-0.06594643,-0.4755399
0.20245726,-0.058609843,0.10103763
0.1550815,-0.073329814,-0.29967254
0.18477921,-0.07770382,-0.33860224
0.15825972,-0.069765314,-0.20671414
0.22018516,-0.059214264,-0.18815517
0.10459135,0.009711188,-0.26863343
0.05048939,0.013153852,-0.123346
0.13696627,0.009371111,-0.3798391
0.18612368,-0.059164796,-0.093549505
0.006352542,-0.031059664,0.084751
0.21171929,-0.056476016,-0.26476133
-0.078502856,-0.022460066,0.015428357
0.20757237,-0.016178964,0.007446194
0.117757045,-0.012516287,0.022396944
-0.064365245,-0.05302465,-0.21267271
-0.07443196,-0.080222696,0.1821273
-0.17636947,-0.07665419,-0.24170534
-0.27050385,-0.04019657,0.035649903
-0.14493117,-0.069200225,0.05666514
-0.0046760724,-0.07671591,-0.010490688
-0.14679953,-0.07976574,-0.29669294
0.12817731,-0.07721054,0.19630347
-0.021547087,-0.019312691,-0.14841586
0.16115433,-0.03948562,0.23595244
-0.007076056,-0.017714705,0.102693096
-0.04675872,-0.026736474,0.11061542
-0.2970813,-0.08525848,0.3449925
-0.085516535,-0.04742192,-0.07274334
0.18830922,-0.05702872,-0.15050887
0.065775014,-0.04133605,0.29481015
-0.16989864,0.020018756,0.09316053
-0.1331146,0.0054453914,-0.22236854
0.060443893,-0.0022161452,0.21079546
0.026610315,0.032686222,0.16828433
-0.05773435,0.017757885,0.11907113
-0.07191166,0.037861448,0.15698937
-0.07992357,-0.019563239,0.008154798
-0.19941871,-4.8468824e-05,-0.07281895
0.059838254,-0.012470307,-0.053571407
-0.0033303646,0.045577075,-0.11614151
0.24558221,0.044200093,-0.07229674
-0.0041957046,0.02464351,-0.30615267
0.20115815,-0.016159868,-0.13241081
0.21624489,-0.0043096435,-0.15877119
0.21257904,-0.0354891,0.03135314
0.006718252,-0.02708033,-0.27681404
0.030022997,0.020545544,-0.20696521
0.009940673,0.03804172,-0.17580493
-0.24017352,0.012239783,-0.15686466
-0.034075007,0.018161627,-0.35392028
0.10160586,-0.008471721,-0.22610828
0.048054226,-0.056505248,-0.25751418
0.048177555,-0.008260789,-0.2243386
0.1233517,-0.011307406,-0.0027290192
0.21615677,0.011572234,-0.41078493
-0.21800627,-0.048522625,0.3027631
0.054898642,-0.025938535,0.23814227
0.058322594,-0.04918835,-0.07462459
-0.07529378,-0.03017695,-0.056463186
-0.13590087,-0.03927151,-0.25935754
0.032413337,-0.047165602,-0.04670971
0.029568262,0.0020650385,0.0018620936
0.13922259,0.07004191,-0.30090243
-0.066754945,-0.060830317,0.035651144
-0.35900354,-0.06320251,0.05764365
-0.3684378,-0.061777376,0.1307256
-0.2784263,-0.08450383,-0.22592257
0.17724138,-0.07458985,0.14523454
0.16381538,-0.036302708,-0.21163279
0.08017165,0.0047005713,-0.1836104
0.12380791,-0.04878987,-0.2908863
0.04246664,-0.049087547,-0.21358532
-0.16443887,-0.03837086,-0.16417694
-0.13880228,-0.035381943,-0.32919458
-0.10110795,-0.048826218,-0.17205223
0.17565398,-0.07753883,-0.09595328
0.055193804,-0.055046543,-0.2888015
0.10126742,-0.022043608,-0.09925868
0.18390825,-0.02389431,-0.17641512
-0.2140734,-0.037475973,-0.14405353
0.27582237,0.015851036,-0.0020805802
-0.08445312,-0.029429428,-0.13496602
0.09325686,-0.038467757,-0.27692685
0.13994618,0.0039062058,0.022086313
0.006221252,0.015578033,-0.16326149
-0.14188497,-0.0147624025,0.12330623
-0.24336134,-0.026260579,0.096208595
-0.3150364,-0.06039823,-0.16644801
-0.13330421,-0.0693864,-0.16184165
-0.26909205,-0.06681327,0.25508365
-0.2903173,-0.08288643,0.04845789
0.17102276,-0.06452816,-0.25470024
0.2664589,-0.05807507,0.0044353977
0.19805746,-0.05826031,-0.066069074
0.1984675,-0.049060274,-0.22938935
0.057251222,-0.04092262,0.05028599
0.16305776,-0.03784438,-0.15761739
0.147046,-0.042476855,-0.07755287
0.14442402,-0.042163543,-0.20348234
0.103451155,-0.04244085,0.0210674
0.12765877,-0.031380728,-0.17938949
0.019471498,-0.0411106,0.22658667
0.17294218,-0.0072706575,-0.10723504
0.21671826,-0.001005638,0.034377515
0.14011101,0.0012034811,0.23452187
0.2860205,0.021607568,-0.29888308
0.027052743,0.009016202,0.17836994
0.05205921,0.009595092,-0.21995495
0.014707335,-0.037264016,0.008864793
-0.017055776,-0.05108085,-0.031274278
-0.086749636,-0.029082457,-0.025912091
-0.08513216,-0.011726166,-0.10364719
-0.18424639,-0.035739604,-0.22909532
0.16734068,-0.022538662,0.0031670737
0.20515464,-0.08143793,-0.21669933
-0.34706256,-0.038124293,-0.19784495
-0.06327271,-0.02302549,0.15973952
-0.015538302,-0.04004326,-0.11722779
0.18513381,-0.03684646,-0.17509548
0.099749565,-0.03216516,-0.10138026
0.15665977,-0.04413327,-0.14818624
0.0049977098,-0.062396154,-0.081267014
0.065969184,-0.038417187,-0.16708092
0.10040651,-0.046267875,-0.052275788
-0.14633533,-0.037078597,-0.22977304
0.09582855,0.0035348535,0.18107975
-0.12456362,0.02471576,0.16314633
0.080685884,-0.0067740055,0.11547245
0.13186952,0.004709214,-0.29194045
0.077911794,-0.015935492,0.25008097
0.09542377,-0.008652055,0.15977295
-0.055042632,0.006361722,-0.17408265
-0.10627481,-0.0021321531,0.1724906
-0.15770814,0.032082032,-0.08128019
-0.027562456,-0.016893068,0.21649802
0.1398428,-0.03914509,-0.030453688
0.035695534,-0.068937145,-0.031810313
-0.02998389,-0.048140027,0.08809727
-0.16345344,-0.055227134,-0.20326205
0.07490729,-0.051115993,0.14373729
-0.010082611,-0.06521591,0.26499555
-0.036608655,-0.07741965,0.01949842
-0.25026804,-0.061267536,0.11816562
-0.25143725,-0.044735372,-0.027995085
-0.18345013,-0.05542847,-0.14039189
-0.2595636,-0.03856844,-0.06873309
-0.23606302,-0.033174753,-0.05388259
-0.12841626,-0.038104024,-0.23245186
-0.11126038,-0.047589116,0.16649066
-0.08015796,-0.0026840249,0.25262552
