dhw_storage,electrical_storage,cooling_or_heating_device
-0.1170556,-0.019704254,0.11255189
-0.28955022,-0.05350121,-0.0986021
-0.2911735,-0.058123026,-0.09172903
-0.28543934,-0.06419266,-0.032426618
-0.2695301,-0.054308183,-0.10970356
-0.28928852,-0.04577855,-0.22229175
-0.28764412,-0.054605033,-0.2230477
-0.28225967,-0.061072547,-0.034038015
-0.27844918,-0.054509297,-0.009938452
-0.26065114,-0.052881412,0.17716141
-0.2786378,-0.047867592,0.023799175
-0.27179265,-0.04826707,0.12863007
-0.26001984,-0.040513083,0.20566992
-0.25492635,-0.03885046,0.2966833
-0.21530767,-0.039285064,0.18929274
-0.20899063,-0.050235994,0.17976427
-0.21666242,-0.054847274,0.18037836
-0.22524524,-0.043433126,0.26865044
-0.2301446,-0.03827939,0.25873068
-0.24526298,-0.05630872,0.22472455
-0.26741305,-0.07265145,0.16142099
-0.2799682,-0.08107697,0.030644344
-0.2917678,-0.079219416,-0.119810596
-0.27546743,-0.08345676,-0.13951638
-0.26367456,-0.10401339,-0.2320867
-0.26215306,-0.1015998,-0.17758174
-0.27728352,-0.09908767,-0.30903232
-0.2750053,-0.08654594,-0.21895695
-0.28186256,-0.076607294,-0.2636377
-0.27759498,-0.06819335,-0.17284192
-0.27739048,-0.05772868,-0.23352407
-0.2870985,-0.05386356,-0.115378484
-0.3011018,-0.031808574,-0.08507983
-0.2993329,-0.0024236478,0.04393095
-0.30328143,-0.018530717,-0.070821606
-0.299847,-0.025640752,-0.04357923
-0.30201855,-0.023221336,-0.078307934
-0.3042474,-0.0425013,-0.048116613
-0.3035813,-0.064502396,-0.10556995
-0.30237386,-0.073764734,-0.012535137
-0.2997987,-0.07517243,-0.07530407
-0.29445365,-0.08178215,0.04841034
-0.28376687,-0.086433746,-0.0032054733
-0.28755832,-0.08864581,0.06573773
-0.29888535,-0.09985493,-0.045536414
-0.30220154,-0.105878875,-0.10506799
-0.3009004,-0.10645026,-0.08304012
-0.2937519,-0.10455783,-0.12115567
-0.289175,-0.09837066,-0.13663836
-0.064173244,-0.103359915,-0.17948191
-0.16011286,-0.09961417,-0.25880283
-0.22768562,-0.099316314,-0.27525747
-0.25085393,-0.09785262,-0.31808823
-0.2746102,-0.099190734,-0.2842046
-0.27150384,-0.09250594,-0.2848765
-0.26427537,-0.08952843,-0.197147
-0.26934445,-0.08665677,-0.121730775
0.017882137,-0.10068036,0.47421634
-0.124651946,-0.11375703,0.21324983
-0.047377855,-0.10781466,0.23771934
-0.09351085,-0.07486771,0.16915376
-0.095819816,-0.10839966,0.17894275
-0.208484,-0.10259569,-0.16677746
-0.2541893,-0.10737271,-0.10669836
-0.25139126,-0.10571326,-0.16302249
-0.21427119,-0.10267266,-0.12028709
-0.214081,-0.103202425,-0.14424664
-0.1529372,-0.098760664,-0.062026378
-0.05692839,-0.10040837,-0.14250974
-0.10623358,-0.09930579,-0.06394877
-0.0925268,-0.10561569,-0.289099
0.017587602,-0.10086938,-0.0067785867
-0.09694631,-0.089493334,-0.16412747
-0.08501032,-0.08926176,-0.3282779
-0.11899543,-0.08446258,0.041913103
-0.18736702,-0.0823263,0.09872426
-0.16389048,-0.09335409,0.05879466
-0.16369084,-0.09165533,0.0621678
-0.1631218,-0.09153171,0.07606895
0.053355522,-0.11490475,-0.1766634
-0.2817685,-0.10993162,0.408449
-0.18040943,-0.06525443,0.35089636
-0.23293185,-0.07154379,-0.08661747
-0.2398359,-0.037892863,-0.006604766
-0.2393146,-0.051138192,-0.034445014
-0.25549585,-0.08006834,0.11489637
-0.1646722,-0.044056684,0.010244215
-0.16558886,-0.059310414,-0.09416428
-0.16862705,-0.05594259,0.068329126
-0.17074302,-0.07014118,-0.06528271
-0.15672517,-0.05452473,0.0916177
-0.15912294,-0.0688921,-0.04126187
-0.16308686,-0.073925704,0.06613314
-0.20414574,-0.09497621,-0.0074285483
-0.1880236,-0.06938029,-0.11363071
-0.18708017,-0.05926796,0.046398886
-0.10099209,-0.043759514,-0.1896036
0.0038024085,-0.058315385,0.1917595
0.017492224,-0.026644165,0.044192847
0.056971062,-0.03299271,0.06543008
0.04123587,-0.023930995,0.077750474
0.036278617,-0.030580519,0.0067534195
0.030347077,-0.03268941,0.06718808
0.16240808,-0.053142406,0.00033697294
-0.040994886,-0.04789529,0.23060687
0.14511265,-0.052919623,0.13867375
0.0709821,-0.045842584,0.26743865
0.15846431,-0.045393523,0.16382314
0.07764467,-0.020415924,0.11175951
-0.18427762,-0.07667848,-0.08086458
0.007284942,-0.03090976,0.12908097
-0.008449148,-0.033674575,-0.046773706
-0.06548994,-0.021891996,0.07004444
-0.07666375,-0.036369137,-0.18517904
0.07797866,-0.03415423,0.107937634
-0.100523405,-0.053692814,-0.13299245
0.003572047,-0.052109215,0.25063723
-0.113384455,-0.04322767,0.020704484
-0.16184597,-0.09273596,-0.07297202
-0.10077755,-0.083301224,0.07949315
-0.038415816,-0.07577407,0.06893933
-0.08688565,-0.097098835,-0.41070646
0.16374114,-0.047318462,0.13509698
0.17298593,-0.083429195,0.032436352
0.1585185,-0.076998316,-0.024073616
0.18003434,-0.049942665,-0.10635682
0.08837358,-0.078905806,0.08372384
0.03441736,-0.0938776,0.08710217
-0.1992536,-0.06894288,0.31559286
0.07584651,-0.09216743,-0.20730548
-0.056128174,-0.07405371,0.2571769
0.07613093,-0.06667128,0.00407545
-0.08161111,-0.10660653,-0.16067883
0.24597946,-0.080340505,0.06785037
0.17137215,-0.06875133,-0.18505362
0.029459124,-0.03818147,0.12426757
0.039416265,-0.06337723,-0.23098665
0.024094328,-0.049779758,0.0046344395
0.0755053,-0.0603813,0.017358817
-0.0357028,-0.088631116,0.015760189
0.08501142,-0.08221309,-0.00951434
0.08578589,-0.07301476,-0.02993286
-0.13323128,-0.07420285,-0.011510069
-0.17174412,-0.078060485,-0.14207321
-0.17239964,-0.07213417,0.08202469
-0.0750748,-0.0007546063,0.029265128
-0.05238028,-0.0074670212,0.024613494
-0.06729241,-0.020060387,-0.08367257
0.13518102,-0.033359654,0.045828868
-0.02739339,-0.056216206,-0.19754963
0.25813535,-0.063352615,0.092684865
0.21478075,-0.055029836,0.04598266
0.059124563,-0.08198988,-0.02306067
-0.0060196603,-0.0983795,-0.10881616
0.020160682,-0.095308475,-0.04957739
-0.16418321,-0.09150436,-0.076503016
-0.118681945,-0.088441275,-0.10187665
-0.1639551,-0.08175212,0.018539388
-0.17896664,-0.087838836,-0.13740282
-0.15687735,-0.061965514,-0.03551382
-0.14005673,-0.06720566,-0.008547816
-0.15957496,-0.06645891,0.026359206
-0.07832564,-0.082372256,0.07843212
-0.04294518,-0.08827264,-0.045277577
-0.14253724,-0.072688885,0.16161653
-0.20701517,-0.07083863,0.0650267
-0.1807914,-0.07318839,0.19973862
-0.15648326,-0.0724581,-0.05158185
-0.11070262,-0.059417594,0.10258022
-0.18924001,-0.098789446,-0.12304387
-0.10927436,-0.09569384,0.1291936
0.0595351,-0.089127615,0.038565904
-0.022512743,-0.10313019,-0.10821388
0.059944592,-0.085447684,-0.11277033
-0.07028516,-0.058458935,-0.041024208
0.13104278,-0.07494328,0.0397154
-0.15985006,-0.07013488,-0.059501536
-0.030224524,-0.07256555,-0.0728325
-0.011206777,-0.0989577,-0.1345519
-0.18300138,-0.1099566,-0.15937659
-0.29116318,-0.09980557,0.26128724
-0.13265896,-0.09820003,-0.39817145
-0.20555465,-0.10629424,0.29252645
-0.20384191,-0.09701633,0.017459279
-0.15872848,-0.0991486,0.38463923
-0.20007905,-0.0471161,-0.03312969
-0.20726588,-0.04905734,0.047927063
-0.19576061,-0.010695898,-0.029152397
-0.20647734,-0.02334147,-0.08337424
-0.23885462,-0.03276645,-0.014355172
-0.21590494,-0.024486912,-0.11899306
-0.11405144,-0.05396564,-0.026692547
-0.20073643,-0.044609837,-0.047495335
0.10095783,-0.062255803,0.12870759
0.053594913,-0.042121608,0.046852343
0.023303332,-0.045934338,0.04273199
0.11182876,-0.035569828,-0.008196984
0.06685877,-0.032715317,0.0891386
0.03545826,-0.026455672,0.08432132
0.010825924,-0.034756664,0.12499093
0.036809187,-0.030601323,0.16802533
-0.008041887,-0.022076383,0.15780444
0.013214063,-0.023716185,0.07436899
-0.053325843,-0.016385874,0.11272049
-0.047888782,-0.029553099,0.108628124
0.025672138,-0.03306633,0.0887217
0.047995865,-0.033827435,0.05949456
0.063906506,-0.03818015,0.061771795
0.05971379,-0.03635606,0.0798221
0.06344943,-0.033284917,0.057074506
-0.0024830368,-0.05500922,-0.010069214
-0.04987962,-0.066507116,0.074748494
-0.094553225,-0.074645564,0.14164785
-0.117923476,-0.07867825,0.13129722
-0.07565927,-0.07909731,0.20225336
-0.087433115,-0.0737165,0.12553024
-0.035487484,-0.081034705,0.1049782
0.074103974,-0.073956475,-0.16805236
0.22839312,-0.029917575,0.21893302
0.22575009,0.027949866,0.27191758
0.10373579,-0.038907435,0.090192474
0.16546792,-0.057319265,0.12327016
0.15495294,-0.05660474,0.15897389
0.10547573,-0.06349788,0.17676039
0.034130927,-0.06868829,-0.3468015
0.013399824,-0.07543837,0.2756686
0.033252284,-0.067798,0.34669673
-0.10494386,-0.07198635,0.12297199
-0.08093366,-0.059932552,0.2435607
-0.17404406,-0.070162006,0.065704115
-0.2468538,-0.04857069,0.051026665
-0.25091663,-0.047001027,0.029868267
-0.2657727,-0.056766916,-0.042940553
-0.26369432,-0.04925251,0.035519157
-0.25290808,-0.052795485,0.014789637
-0.23087476,-0.05105192,0.13302003
-0.24899647,-0.047683146,0.059023075
-0.13353623,-0.017835973,0.095047265
-0.08722488,-0.037106767,-0.00874017
-0.06486632,-0.09737453,0.17997204
-0.024620678,-0.074255824,-0.30502945
-0.14721383,-0.04144113,-0.109185345
-0.050442412,-0.037385926,-0.058092594
0.06681968,-0.03477288,0.04184186
0.05628602,-0.032436177,0.046162393
0.06020917,-0.024802797,0.13776436
0.064943686,-0.022544092,0.20488133
-0.07862857,-0.03674204,0.2713324
-0.28465328,-0.06494138,0.09456264
-0.28620535,-0.028487228,0.09850778
-0.26679444,-0.001313776,0.043008067
-0.19816726,-0.008826798,-0.0730726
-0.19919917,0.014166679,0.04355511
-0.20338686,-0.0225355,-0.10644602
-0.14177383,-0.039171074,-0.12374434
-0.15467882,-0.05039749,-0.16980386
-0.16356349,-0.046933137,-0.12991454
-0.18905872,-0.049301337,-0.11224468
-0.21842174,-0.033443376,-0.05143999
-0.19824846,-0.04169916,0.07564488
-0.20885114,-0.05074918,0.008456219
-0.16608793,-0.060738374,-0.011515132
-0.17691778,-0.06500575,0.10052693
-0.05560886,-0.08253249,0.023941886
-0.04736934,-0.07670581,-0.14601062
0.14072992,-0.04298843,-0.07896561
0.08178677,-0.05930552,-0.12891704
0.14125994,-0.013571034,0.075885214
0.10987659,-0.033259273,0.058021598
0.11023975,-0.034937482,0.03162088
-0.051740255,-0.034188174,0.13953587
-0.098762415,-0.054663345,0.030011533
-0.23689818,-0.07270497,0.03829376
-0.22947294,-0.06851628,0.023363004
