electrical_storage,cooling_or_heating_device
-0.008098485,-0.08752876
-0.0019231065,0.028786981
-0.0041548326,0.121095665
0.022731073,0.23777963
0.025530968,0.011661946
0.012573519,-0.1433456
0.015150367,0.1091051
0.005138905,0.2589456
-0.018561829,0.24873279
-0.040293127,0.42519236
-0.036692906,0.2391532
-0.032901656,0.20135325
0.0024780093,-0.08511043
0.008749128,-0.24015602
0.007860228,-0.27362117
-0.0039902953,-0.30541855
-0.035452228,-0.39468583
-0.03881692,-0.2466159
-0.033282876,-0.26808673
-0.025989892,-0.0805644
-0.023755109,-0.039991062
-0.028033368,0.15286092
-0.0267753,0.04117243
-0.020558106,-0.3547985
0.0003155522,-0.012120374
-0.029136516,-0.1745477
-0.012121952,0.01099882
-0.0103432005,-0.1797276
0.0021629874,-0.08149342
-0.004522141,-0.13994978
-0.006787762,-0.065881215
-0.013474683,-0.10919551
-0.019226111,-0.16620187
-0.009066167,-0.06977548
-0.020144908,-0.23234539
-0.0039439695,-0.09158983
-0.014096004,-0.32405353
-0.009528491,-0.27575576
-0.017955517,-0.3344032
-0.0071741473,-0.2153121
-0.009887068,-0.12979631
-0.020247526,-0.20374204
-0.026628343,-0.27800778
-0.030956086,-0.29913557
-0.026860379,-0.17282502
-0.024851006,-0.24403735
-0.01723537,-0.15618913
-0.023087773,-0.22835162
-0.021514669,-0.13384883
-0.025519602,-0.075578555
-0.020771423,-0.18576863
-0.013874828,-0.011581724
-0.0110509405,-0.2117969
-0.0026902247,0.079726085
-0.0043849456,-0.07837326
-0.0015376615,-0.094215035
-0.007082364,-0.17434256
-0.01324293,-0.20035657
0.0038343612,-0.26316077
0.0100556,-0.24859458
6.6528955e-05,-0.2909594
0.0064067943,-0.27308688
0.002875825,-0.21752907
-0.0057186196,-0.3054022
-0.00416985,-0.25559738
-0.010566989,-0.29710972
-0.009224198,-0.2708567
-0.012246577,-0.14508429
-0.020020878,-0.007935337
-0.006593729,-0.18766224
-2.0360263e-05,-0.33574155
0.011841491,0.1318676
-0.013575145,-0.060702935
-0.03332993,-0.308488
-0.027251342,0.00041945084
-0.031080807,-0.036027063
-0.033597715,-0.14341018
-0.032504573,-0.039652742
-0.032475054,-0.12484842
-0.031833965,-0.09756425
-0.031047557,-0.20878853
-0.025522716,-0.0066943583
-0.025730709,-0.27879065
-0.017822573,0.12234583
-0.019993393,-0.14728677
-0.024402507,-0.051567975
-0.023244789,-0.14214672
-0.02587537,-0.12264134
-0.027396092,-0.13162592
-0.034002755,-0.16181785
-0.03389338,-0.07240746
-0.033635262,-0.07823812
-0.027944306,0.13801575
-0.027338963,0.1482932
-0.030828454,-0.122928254
-0.024702748,0.008790948
-0.028899929,-0.19494167
-0.0139802275,0.14223193
-0.007582817,-0.012349249
-0.010927332,-0.09254903
-0.008083316,0.100692876
-0.0103033725,0.021613106
-0.01771521,-0.04163079
-0.020554809,-0.021262635
-0.025832685,-0.03652968
-0.02334118,-0.0043055187
-0.021253956,-0.061159726
-0.020803155,-0.28932804
0.0027316536,-0.02821418
-0.02549448,-0.27978668
0.0040133707,0.08722513
-0.00922372,-0.23343511
-0.0088242125,-0.081376985
-0.027177883,-0.17434579
-0.019439029,-0.18383116
-0.027328828,-0.1652342
-0.032225724,-0.12903066
-0.028510988,-0.1265871
-0.032513075,-0.018185928
-0.020259153,-0.26184568
0.0027876182,0.03994137
-0.024693832,-0.2470546
-0.0018738877,0.094891995
-0.0031010383,-0.0035533176
-0.0066020223,-0.16369401
-0.00802004,-0.017367268
-0.019826775,0.08499633
-0.03091768,-0.213496
-0.024501972,0.11509492
-0.02760321,-0.20329598
-0.017398426,-0.17736596
-0.0059435675,-0.090599395
-0.027082222,-0.31719634
-0.023834018,0.09532779
-0.029466452,-0.25908098
-0.026869578,-0.4060179
-0.027999895,-0.1398139
-0.02033668,-0.43444604
-0.019279879,-0.058642235
-0.013238413,0.029410588
-0.00709436,0.024454882
-0.0029182285,-0.20261939
-0.0062257005,0.08608547
-0.022540772,-0.16985855
-0.019546846,-0.0986134
0.009586862,-0.0829597
0.004317975,-0.06476747
-0.0031706102,-0.13190033
-0.003351675,-0.07884214
-0.003193617,-0.040419556
-0.0091980165,-0.065491706
-0.014731707,-0.044503834
-0.022348406,-0.12283258
-0.025552927,0.3164139
-0.034788903,0.21542387
-0.038780216,-0.31577086
-0.02380255,-0.11331191
-0.011672406,0.003227906
-0.0268741,-0.28032348
-0.013814226,-0.17424615
-0.023998309,-0.2285058
-0.015103026,-0.24929002
-0.014561645,-0.1390582
-0.0110292295,-0.028797083
-0.0113712605,-0.20735493
-0.0048989556,0.08701307
-0.009766496,-0.19042835
0.0020358597,0.10655019
-0.0059007807,-0.24749205
0.0041033565,0.21564679
-0.0013760149,-0.04425279
-0.004288787,-0.13934325
0.007010821,-0.005927533
-0.008154786,-0.17155471
-0.0064919,0.15832615
-0.014682326,-0.057617098
-0.014647644,-0.10425255
-0.011391235,-0.005928879
-0.012969171,-0.13805915
-0.009435393,0.0024884306
-0.0036678293,-0.2647095
0.0039895643,0.08873857
-0.0048602726,-0.2564577
-0.0034426174,-0.054262172
-0.0077450643,-0.31324083
-0.004815834,0.13083227
-0.007576223,0.17193949
-0.009001073,0.25536087
-0.011119434,-0.23870969
-0.005899315,0.10439793
-0.006172358,-0.13371727
-0.0053380555,-0.066408545
-0.008377221,-0.07694899
-0.014216244,-0.08804827
-0.013105598,-0.04797666
-0.013360338,-0.10122896
-0.014902537,-0.057292815
-0.023070943,-0.16571271
-0.014643241,-0.017361544
-0.021388683,-0.04490527
-0.02418511,0.031008724
-0.025075171,0.10179865
-0.024053922,0.08804166
-0.022738753,0.12028626
-0.023788517,0.19013666
-0.015475333,0.26982725
-0.016722638,0.16345115
-0.017591145,0.15079802
-0.020015623,0.1167908
-0.025283156,-0.027677149
-0.029109236,-0.06838883
-0.027481725,-0.011816836
-0.02614415,-0.14841524
-0.017357562,0.0036059867
-0.018863851,-0.091405556
-0.012550954,-0.006867307
-0.015143849,-0.1735956
-0.018236913,0.0019567974
-0.019653605,-0.08158608
-0.0114109665,0.01145054
-0.012827446,-0.13531213
-0.0041067973,0.093072385
-0.009415904,-0.042791143
-0.010854952,-0.087117046
-0.012641656,-0.05125283
-0.015100043,-0.029496076
-0.0022587741,0.05985179
0.011641668,-0.0094124
0.0119757885,-0.0166562
0.007678599,-0.13736725
0.007935995,-0.11926732
0.00061886,-0.1293441
-0.009289653,-0.18658648
-0.009709544,-0.00040108888
-0.03308052,-0.3549324
-0.030848868,-0.025589434
-0.03376633,-0.24096368
-0.02693353,-0.090048164
-0.028017946,-0.18397947
-0.022118174,-0.108603254
-0.027333425,-0.2177877
-0.019657059,-0.08960181
-0.0045124227,-0.19722469
0.0025791756,-0.0022247082
0.0014786506,-0.10276837
0.0036790424,-0.06989364
-0.0030950373,-0.095050536
-0.008506048,-0.15127218
-0.016220676,-0.11852027
-0.014920502,-0.14405183
-0.018125527,0.058375888
-0.0011312389,0.3217998
-0.007251891,0.10281361
-0.018120717,-0.11860016
-0.012140663,-0.33004838
-0.005508421,-0.11806325
-0.017077176,-0.15798144
-0.021672903,-0.06814892
-0.030350072,-0.20845965
-0.02559009,-0.24637921
-0.03178114,-0.22413453
-0.032195654,-0.18980731
-0.032980904,-0.29244405
-0.025819663,-0.06698037
-0.030529201,-0.32163295
0.009559527,0.3171226
-0.012746477,-0.27954757
-0.011382727,0.07926351
-0.015889846,-0.07922368
-0.021741357,-0.03370275
-0.025323814,-0.06723326
-0.027312052,-0.11806169
-0.027917914,0.05235637
-0.00858846,-0.15112019
-0.012872035,0.040355496
-0.007745362,-0.19030128
0.0048186025,-0.12281603
-0.00035206167,-0.26329795
-0.0076736403,-0.15489718
-0.02213402,-0.25302887
-0.0161028,0.13924743
-0.018298142,-0.32483938
-0.017364647,-0.07581263
-0.032439426,-0.17628574
-0.029825851,-0.124631226
-0.027031738,-0.027659895
-0.03554982,-0.17783655
-0.020624658,-0.2248999
-0.018976519,-0.24813427
-0.013105323,-0.121060334
-0.0049919276,-0.19736913
0.0043167095,-0.14417692
0.0017547531,-0.13508812
-0.00042656614,-0.14315158
-0.0065638167,-0.019390378
-0.011071163,-0.1381727
-0.025223784,-0.030152118
-0.030936705,0.0013146128
-0.032576818,-0.2104632
-0.025477502,-0.22010186
-0.021653065,-0.23842901
-0.01811278,-0.25884855
-0.02166937,-0.10496416
-0.027356545,-0.35957438
-0.010953549,-0.28757736
-0.0335305,-0.38941857
-0.03263981,-0.32692975
-0.03314575,-0.23673713
-0.026398178,-0.22443968
-0.023535412,-0.18087989
-0.022723617,-0.20315674
-0.024053115,-0.14157951
-0.025698869,-0.04358215
-0.022517156,-0.18181042
-0.019183803,-0.04103314
-0.022510884,-0.2632619
-0.019755106,-0.026995499
-0.015056268,-0.15959746
-0.017372685,-0.045989357
-0.017215354,-0.23855966
-0.019075073,-0.055193983
-0.02522046,-0.33678135
-0.018124111,-0.15981904
-0.018019592,-0.2101197
-0.01888531,-0.2237673
-0.012890271,-0.18041329
-0.010400821,-0.17390552
-0.015346739,-0.2878581
-0.0026179105,-0.079680845
-0.016613305,-0.26810336
-0.0028176564,0.08639918
-0.02436357,-0.13919172
-0.0246929,0.10051208
-0.021887843,-0.30369273
-0.0034477438,0.17718613
-0.008828136,-0.06683716
-0.00018874879,-0.11130831
-0.015882166,-0.28871074
0.0009848671,-0.1151562
-0.006485383,-0.19806997
-0.0038652015,0.057575364
-0.014445073,0.1004622
-0.029185968,0.04190743
-0.0032508331,-0.246377
0.0003754661,-0.09128299
-0.02012733,-0.029430486
-0.03075265,-0.35053307
-0.0270688,0.16605702
-0.03927076,-0.08084494
-0.029044436,-0.27384883
-0.009443382,-0.08995005
-0.019609418,-0.30441785
-0.03208732,-0.22076626
-0.03249359,-0.21490107
-0.022508109,0.13221586
-0.024733596,0.10797519
-0.0294335,-0.023804173
-0.02315559,-0.0028615822
-0.029431913,0.012331612
-0.020294297,-0.05169738
-0.01974311,-0.039375387
-0.007955377,0.053819533
0.0015775756,0.031404376
0.008945445,-0.053827334
0.0056983205,-0.0004402789
-0.005746998,-0.08461884
-0.017214412,-0.01047864
-0.023792531,-0.14264268
-0.02037903,0.08640918
-0.021688612,-0.06583273
-0.016493382,-0.04940025
-0.008937596,-0.10408943
-0.010522024,-0.1935898
-0.016726518,-0.22923598
-0.021883098,-0.19489563
-0.029982192,-0.18453379
-0.037347708,-0.20924793
-0.03554324,-0.14720562
-0.034918394,-0.26110655
-0.028921368,-0.13323914
-0.019965027,-0.101657264
-0.015234182,-0.048412517
-0.008430568,0.010190899
-0.023812944,0.056785174
-0.007987091,-0.04262589
0.004403934,0.037270345
0.0071920794,0.044106416
0.0067118467,0.031526424
0.006049178,-0.038784888
-0.0021435176,-0.07676184
8.1455284e-05,-0.075502835
-0.000696046,-0.018965248
-0.0039566485,-0.0016541383
-0.009801817,-0.10744659
-0.0071256137,-0.23796064
0.0058757025,0.11172363
-0.022250528,-0.40628073
0.0046313154,0.12998983
-0.01341172,-0.37178418
0.0011188986,0.052574597
-0.01608099,-0.31143865
-0.008516268,-0.007826905
-0.022741439,-0.10210954
-0.024491716,0.027573662
-0.02308449,-0.07671942
-0.019195428,-0.051162135
-0.022996077,-0.16685894
-0.020903248,0.052159067
-0.021424877,-0.08686975
-0.007350057,-0.021992575
0.006176503,0.051647548
0.009089437,-0.027596736
0.008051618,-0.061492197
0.010926681,-0.02936278
0.007094328,-0.094362564
0.0028456103,0.036973514
-0.017262764,-0.21275637
0.011333295,0.11682799
0.0007391227,-0.2756778
0.009924518,0.08692774
-0.015065809,-0.3557806
-0.0005398996,-0.10821143
0.013573589,-0.30230072
0.016230656,-0.20557639
0.015472115,-0.42642814
-0.008677692,0.029952388
-0.030018095,-0.43597957
-0.031740118,-0.1817681
-0.03805448,-0.08247491
-0.029272182,0.05568086
-0.04037198,-0.34015214
0.0037296093,0.28459692
0.000640663,0.07854151
-0.034072056,-0.4559995
-0.0018284486,0.11493859
-0.01592973,0.15955444
-0.015484656,0.103276044
-0.020228574,0.123133294
-0.024235057,-0.08339625
-0.023480358,0.0829943
-0.03696526,-0.47333533
-0.015881343,0.09691385
-0.03459254,-0.37191653
-0.01547683,-0.05888957
-0.028647257,-0.3523598
-0.024069434,-0.13789462
-0.020630695,-0.39881626
-0.0027361836,0.06840241
-0.033329144,-0.38645232
-0.02644201,0.26694933
-0.03445089,-0.2872827
-0.032614816,-0.0859893
-0.040809132,-0.25601742
-0.03835873,-0.12149877
-0.034461718,-0.21271497
-0.024268888,-0.16832577
-0.023061963,-0.2876607
-0.035963383,0.035989195
-0.037344504,-0.1593657
-0.02681466,0.046831533
-0.027963538,-0.13406502
-0.030384233,0.049153302
-0.03147254,-0.27211604
-0.03190123,0.33035973
-0.03983343,-0.24380936
-0.029835973,-0.08763718
-0.027620874,-0.16409294
-0.03398174,-0.15150453
-0.031183649,-0.26606756
-0.027048424,-0.18738209
-0.030131917,-0.27067208
-0.03185138,-0.3457797
-0.037496142,-0.3152799
-0.03814958,-0.29647335
-0.03780467,-0.06062503
-0.03621684,-0.077772655
-0.035165202,-0.13756938
-0.032562803,-0.23192126
-0.035787594,-0.118265145
-0.026658896,-0.37094018
-0.036290754,0.09299913
-0.042321857,-0.2570431
-0.029715145,0.04034789
-0.019159157,0.069907755
-0.028461605,-0.06746137
-0.04110909,-0.067553766
-0.036249932,-0.24621458
-0.03190512,0.20048024
-0.032536782,-0.10493691
-0.03206697,0.4372042
-0.029688988,0.13499312
-0.045190528,-0.48931366
0.02112613,-0.15451078
0.023507873,-0.46595448
-0.0072767604,-0.43084684
-0.029184053,-0.020436453
-0.03739063,-0.4846187
-0.031381473,-0.26320797
-0.034007106,-0.3476957
-0.037564717,-0.3259985
-0.03799098,0.07305095
-0.022074178,-0.10229336
0.011338617,-0.26744294
0.019063978,-0.007650339
0.0030059817,0.025608543
-0.035174467,-0.33893785
0.028752718,0.038245976
-0.016570998,-0.23217463
0.0017607767,0.22554654
0.00031429817,-0.25521415
-0.0103487065,0.32384875
-0.006039793,0.041191973
-0.023816323,-0.37068012
-0.03086653,-0.21913993
-0.02429088,-0.32690787
-0.015735436,-0.14891501
0.008788457,-0.16000251
0.0043063364,-0.22346988
0.0027005454,-0.21485974
0.008600538,-0.40876123
0.002885921,-0.34423155
-0.025666686,-0.35650852
-0.035863373,-0.3528103
-0.018161923,0.0020988218
-0.034776583,-0.12313888
-0.024232646,-0.068637505
-0.015732646,-0.09938523
-0.037127074,-0.22213636
0.0034738816,-0.11585583
-0.0038820698,-0.30111015
0.013976278,-0.030854216
0.00021189504,-0.24130717
0.004549869,-0.046940174
0.003212524,-0.2177418
0.002188545,0.0036805705
-0.0033055816,-0.13501541
0.0037935472,-0.24058264
0.016849997,-0.22978307
0.01138444,-0.39953372
0.020114286,-0.33659756
0.009933355,-0.36342135
-0.023148168,-0.049925823
-0.020856135,-0.3504515
-0.021143824,-0.3984048
-0.016577654,-0.43380955
-0.016277581,-0.35595533
-0.012591494,0.093357086
-0.02538706,-0.3815342
0.012238455,-0.20917897
-0.0042747976,-0.21412155
-0.0055766087,-0.13442151
0.0066672373,-0.37904236
-0.0036249498,-0.11787616
-0.024883313,-0.23013456
-0.021206463,-0.106743395
-0.021708025,-0.14239116
-0.022058,-0.12609476
-0.013673383,-0.10620429
-0.014588044,-0.19179891
-0.012965176,-0.024956632
-0.018633572,-0.24302666
-0.011800564,-0.25572804
-0.014070738,-0.23663318
0.02139406,-0.0032484466
0.013119418,-0.106258035
0.008293101,-0.2011158
0.002036107,-0.3730263
-0.0054894323,-0.29979938
-0.00083440816,-0.12249269
-0.034655068,-0.3809697
-0.015488928,0.07002231
-0.033712547,-0.34243253
-0.029347187,-0.18362921
-0.031465806,-0.33769912
-0.024053462,-0.24285659
0.0075327517,-0.26737615
-0.007454166,-0.033441618
-0.0034688003,-0.12810618
0.018733585,0.15677053
0.020855991,-0.11027617
0.009382196,0.18023564
-0.00052039075,-0.10394257
0.024358828,0.04440798
-0.028557844,0.008152908
-0.03829281,-0.30207145
0.018508203,-0.104381345
-0.01879142,-0.11740036
-0.000504038,-0.1824585
0.0068970327,-0.37818992
0.010364734,-0.15638636
-0.008519266,-0.35550368
0.008353875,-0.33596927
0.0061003854,-0.40516913
0.01354143,-0.26507485
-0.0031767797,-0.2914937
-0.016702572,-0.10560423
-0.02305157,-0.10570553
-0.013117746,0.076302335
-0.0130153475,0.06570737
-0.023233125,-0.23314634
-0.0100413645,-0.27908716
-0.012564901,-0.123135015
-0.021373399,-0.231367
-0.016616309,0.078156516
-0.029590724,-0.40842044
-0.016202306,0.18921733
-0.030655967,-0.026409933
-0.02687721,-0.14040944
