dhw_storage,electrical_storage,cooling_or_heating_device
0.031312805,0.0050157835,-0.22727445
0.15037681,-0.0866497,-0.08485031
0.36567888,-0.093930624,-0.14909738
0.39309347,-0.09658732,-0.100789815
0.027682982,-0.09286679,-0.05541195
-0.40724048,-0.032432795,-0.08349657
-0.010571928,-0.05773965,-0.07258776
0.34100932,-0.02286657,-0.16290331
0.4261947,-0.053236224,-0.11782694
0.4306325,-0.08168361,-0.22099558
0.41385365,-0.10833403,-0.2536642
0.33098766,-0.08278312,-0.17644817
0.31715927,-0.094181605,-0.13169424
0.17550562,-0.04517092,-0.124444604
-0.17791514,-0.084833264,-0.40805712
0.30867347,-0.03253835,-0.28947973
0.29938805,-0.06545639,-0.32758898
0.2785583,-0.07745146,-0.30501458
0.103836276,-0.10074821,-0.32726765
0.062311158,-0.099493995,-0.2429547
-0.1306842,-0.07476987,-0.17945805
-0.21890694,-0.06803369,-0.1592241
-0.28113425,-0.076683566,-0.1288085
-0.13487479,-0.070039645,-0.12677808
-0.18526672,-0.092775725,-0.13994616
-0.14151293,-0.035924725,-0.07902725
-0.15478006,-0.017169591,-0.06955011
-0.03263227,-0.04256502,-0.06610748
-0.1085515,-0.044001415,-0.061900094
-0.10883112,-0.06371892,-0.06183678
0.0031354937,-0.0749502,-0.055740416
-0.22304751,-0.09682048,-0.12807345
0.093561396,-0.091295496,-0.070740774
0.14898276,-0.0723822,-0.14648727
-0.14918418,-0.06975741,-0.23497687
-0.17755908,-0.0839652,-0.20836005
0.01894979,-0.09104439,-0.22806427
0.104803264,-0.093576625,-0.2588548
-0.0034922957,-0.08866806,-0.3033534
0.025937317,-0.093456075,-0.33669165
-0.05695018,-0.08529392,-0.36053717
-0.17854933,-0.08267735,-0.32634223
0.36626017,-0.06341121,-0.15178755
0.21908477,-0.039948903,-0.277919
-0.24394232,-0.09234342,-0.25525916
-0.15484364,-0.0914329,-0.17550924
-0.3848029,-0.09660907,-0.16331248
-0.3002176,-0.09201523,-0.0902769
-0.17146656,-0.03946094,-0.08295126
0.21784444,-0.049391724,-0.042672887
0.3168977,-0.05077268,-0.06229472
-0.2479644,-0.029307717,-0.13913095
-0.18101948,0.019432805,-0.10741772
-0.31301585,-0.0002284115,-0.078895524
-0.10661602,-0.03631992,-0.03547898
0.33687317,-0.075722896,-0.112192616
0.44868937,-0.07554729,-0.11114593
0.44399026,-0.075074814,-0.18042901
0.41765094,-0.08280219,-0.28173083
0.41683024,-0.082848564,-0.28550884
0.3305214,-0.076561116,-0.34966916
0.14663252,-0.043343786,-0.27487502
0.08059972,-0.10955263,-0.4279415
0.34884837,-0.10223352,-0.3543334
0.22931895,-0.104717836,-0.38514033
0.18560578,-0.10089006,-0.18248022
0.16233797,-0.05442278,-0.29848993
0.22368383,-0.062104706,-0.2998702
0.0338302,-0.08953557,-0.25272366
-0.045766626,-0.090082526,-0.22812667
0.042501952,-0.082027264,-0.09245171
0.0011814019,-0.08355424,-0.09728904
-0.10604787,-0.07698575,-0.07492393
-0.2281366,-0.05869972,-0.08557348
0.0005050626,-0.055057514,-0.08001031
-0.10750662,-0.07900949,-0.053960606
-0.053407002,-0.07397597,-0.069604516
0.0037918435,-0.07396951,-0.086255774
-0.023981644,-0.083074756,-0.06557156
-0.052449044,-0.0388894,-0.13190478
-0.068599924,-0.009382841,-0.13989899
-0.18979168,-0.062359773,-0.09576835
0.19299343,-0.008113978,-0.24327537
0.29615048,-0.04342897,-0.08286671
-0.20625037,0.034853917,-0.22776185
0.08484185,-0.039666317,-0.093798354
-0.21917284,-0.07191156,-0.072707266
-0.29361218,-0.076386645,-0.073794544
-0.30051082,-0.0711998,-0.056797013
-0.33791935,-0.08126074,-0.044863507
-0.2883086,-0.1039555,-0.031349197
-0.28113362,-0.09812679,-0.03461194
-0.22544956,-0.07883682,-0.050734296
-0.31295133,-0.071095295,-0.065941006
-0.4387974,-0.082817085,-0.0343384
-0.4059878,-0.029778669,-0.041160807
-0.38176024,-0.072821245,-0.030884534
-0.027618561,-0.08307388,-0.06722742
0.13252659,-0.08474297,-0.0791727
-0.05024397,-0.07747359,-0.05582556
0.19476284,-0.059367195,-0.06889057
0.03762421,-0.072377734,-0.066377625
0.10242423,-0.06990942,-0.07722111
0.023781704,-0.07142209,-0.077347234
0.11037857,-0.07437076,-0.06667997
0.015176002,-0.07144823,-0.08476496
0.0015453675,-0.0803609,-0.135795
0.12731759,-0.06594326,-0.13715786
0.0074584717,-0.07105916,-0.25066957
-0.23356876,-0.03529342,-0.16523802
0.0089475075,-0.05395133,-0.3078727
0.17237563,0.013279831,-0.15454054
0.0133615825,-0.060605224,-0.22789128
-0.018990336,-0.073017135,-0.28296202
0.069480106,-0.087822564,-0.19676222
0.2514205,-0.07388662,-0.20105669
0.13621859,-0.07064145,-0.1251703
0.043740164,-0.062486973,-0.14120516
0.19349442,-0.04647801,-0.16052973
0.21652538,-0.024685072,-0.18148904
0.29924703,-0.01575277,-0.109559
-0.3129443,-0.08317539,-0.111838624
-0.039438825,-0.04143078,-0.10571168
0.054884437,-0.05565499,-0.08850461
-0.061524026,-0.03620329,-0.10046846
0.099193096,-0.060440253,-0.08108461
0.26560366,-0.07744559,-0.075567126
0.33794188,-0.08633299,-0.078572825
0.29735133,-0.06442109,-0.13874975
0.06705268,-0.045989092,-0.13272783
0.41808414,-0.09853621,-0.28365868
0.303778,-0.10279919,-0.13069892
