electrical_storage,cooling_or_heating_device
0.010730627,-0.24691385
-0.08105204,-0.2819246
-0.028385522,-0.3343073
0.17964716,-0.2558037
0.1892317,-0.14678232
0.1467526,-0.1724512
-0.05819405,-0.1277186
-0.22435082,-0.10573672
0.16443777,-0.11378178
0.03202818,-0.30341414
0.018432667,-0.44252706
-0.15899386,-0.34653312
-0.056927197,-0.25628752
0.17018221,-0.38050127
0.21204385,-0.23412588
0.19424643,-0.30123195
0.16129825,-0.27362782
-0.15268554,-0.13065225
-0.19490114,-0.4723638
-0.17954,-0.46104756
-0.15556154,-0.4061674
-0.09842246,-0.21846089
-0.047287077,-0.11485103
-0.09999642,-0.1772987
-0.0051782834,-0.172283
-0.16439925,-0.21626589
-0.16099976,-0.13098407
-0.18385005,-0.12832683
-0.19253959,-0.1390943
-0.20151429,-0.10396731
-0.1587276,-0.039614752
0.24190636,-0.022116601
-0.22946143,-0.0075422674
-0.02543159,-0.23426709
-0.022278083,-0.33780056
-0.08677837,-0.22241503
-0.071022466,-0.3730528
0.003928149,-0.39399126
-0.016521215,-0.42658082
0.023533622,-0.4316432
-0.028486628,-0.451428
-0.056411497,-0.44799078
-0.16698176,-0.40209764
-0.21051173,-0.48076454
-0.2322713,-0.011533394
-0.108550094,-0.18116055
0.0667956,-0.25897285
-0.1719136,-0.17850861
-0.095248766,-0.1588614
-0.06336715,-0.1981216
-0.07014638,-0.13969907
-0.05127782,-0.18244742
-0.074205816,-0.23508863
-0.12683953,-0.26051006
-0.09865218,-0.2204439
-0.054884743,-0.1579364
-0.036063645,-0.1777078
0.16076042,-0.36071503
0.049037773,-0.23002538
-0.09939956,-0.41699308
-0.071800105,-0.40828955
-0.07988054,-0.4323718
-0.17606157,-0.45469823
-0.043669883,-0.45092595
-0.1111376,-0.44500485
-0.08039914,-0.4514317
-0.118427575,-0.42940545
-0.12520704,-0.4058172
-0.14648512,-0.29128164
-0.16971482,-0.24686398
0.10267613,-0.35342753
-0.14501241,-0.15119886
-0.019408995,-0.27917323
-0.08746754,-0.14232877
-0.10451316,-0.08615896
-0.1423466,-0.1576015
-0.12330081,-0.23014905
-0.11234225,-0.21969764
-0.18126297,-0.16003503
-0.1971793,-0.15000635
-0.18084082,-0.07323174
-0.010055736,-0.07717115
0.10120967,-0.11376895
0.1255834,-0.051480904
0.21895637,-0.029989183
-0.24335754,-0.036588296
-0.1956604,-0.28801432
-0.05090865,-0.2251978
-0.080608234,-0.20225865
-0.0842034,-0.2092037
-0.09669452,-0.21039005
-0.09521421,-0.16605029
-0.10615704,-0.15292083
-0.14534166,-0.09956634
-0.20878643,-0.051861316
-0.054893658,-0.15246066
-0.18224022,-0.055790424
-0.04614039,-0.16158473
-0.1370705,-0.20715673
-0.14031294,-0.24746825
-0.13164373,-0.13689503
-0.1276212,-0.2228672
-0.12497897,-0.072599724
-0.13880642,-0.13618731
-0.13612024,-0.29713446
-0.0069433628,-0.29381013
-0.022373913,-0.38631615
-0.06465125,-0.12833865
-0.028996322,-0.38069668
-0.20183612,-0.17303628
-0.03763873,-0.21037686
-0.14376475,-0.39046776
-0.029014276,-0.2574386
-0.07748632,-0.38211384
-0.14650606,-0.37981227
-0.16213492,-0.2702015
-0.14463569,-0.15408647
-0.055874646,-0.12570335
-0.082181826,-0.09039228
-0.16194908,-0.21520889
-0.0036260784,-0.20266543
0.035576735,-0.12413116
-0.006821322,-0.14379294
-0.23028466,-0.41402185
-0.09751415,-0.46748132
0.23398706,-0.098160505
0.2274286,-0.1350964
0.23201951,-0.031123772
-0.22277786,-0.08430807
-0.23290402,-0.025609016
-0.14798485,-0.12124407
0.209262,-0.23024645
0.07979929,-0.34906614
-0.20282154,-0.053311348
-0.074338004,-0.33346736
-0.21358114,-0.45060307
-0.20905222,-0.4170137
-0.0016218504,-0.20848237
-0.101369,-0.33029693
-0.17455104,-0.23620889
-0.20179431,-0.13569552
-0.13068104,-0.44383478
0.002332466,-0.02481538
-0.17843875,-0.009533897
-0.22250862,-0.034058258
-0.063887775,-0.013360664
0.01783478,-0.1382449
-0.119394116,-0.16214553
-0.09933756,-0.16635576
-0.13603802,-0.13301736
-0.12107522,-0.07260747
-0.07604483,-0.053458422
-0.0065741846,-0.08922449
-0.15983601,-0.0665524
-0.10959793,-0.3340015
-0.031629216,-0.116292804
-0.09305226,-0.326097
-0.11715311,-0.2339
-0.14827576,-0.32963905
-0.040423807,-0.28836504
-0.07534302,-0.18141848
-0.09108565,-0.17101026
-0.13725929,-0.16131732
-0.13564569,-0.13043027
-0.11589402,-0.28409714
-0.12350671,-0.092369914
-0.042913713,-0.2699134
-0.13543166,-0.17969528
-0.13118438,-0.1761286
-0.12515275,-0.094763875
-0.15035115,-0.13014409
-0.14067952,-0.13302848
-0.08983002,-0.16127905
-0.16017817,-0.1669742
-0.110566355,-0.19973855
-0.12831436,-0.051666364
0.10618166,-0.20572047
-0.011866453,-0.22254707
-0.056721605,-0.08949925
0.13255133,-0.10376525
-0.008631114,-0.3293061
0.013719321,-0.21028991
0.0036813517,-0.2974472
-0.060462955,-0.29881087
-0.099431396,-0.24412268
-0.08904376,-0.13656005
-0.17034505,-0.09036325
-0.07440865,-0.21061286
-0.13842137,-0.18660724
-0.1359286,-0.14159706
-0.14519355,-0.15338466
-0.035793137,-0.12692797
-0.15718275,-0.13061124
-0.0025150124,-0.16749382
-0.097213484,-0.113650426
-0.061746143,-0.12723875
-0.028261257,-0.12836021
-0.08193671,-0.113475144
-0.13874899,-0.1388443
-0.03020737,-0.086893246
-0.0020854743,-0.09961523
-0.0274685,-0.08319874
0.19826865,-0.0869474
-0.12838107,-0.035556883
0.16461556,-0.07890822
-0.08039166,-0.15625846
-0.093145266,-0.1692746
0.007241219,-0.16846505
-0.0994702,-0.17103475
-0.100034334,-0.14725083
-0.09654646,-0.14879178
-0.07974974,-0.13619384
-0.1487683,-0.07660638
0.048191357,-0.1345954
-0.07611411,-0.12854356
-0.07163653,-0.15250182
-0.031940416,-0.11602175
-0.17799523,-0.15799797
-0.15362161,-0.13322844
-0.16732122,-0.14104262
-0.14858267,-0.14284539
-0.14911653,-0.12478921
-0.16026966,-0.070604265
-0.107424475,-0.089220986
-0.14372584,-0.098893225
-0.13693799,-0.16662359
-0.068775296,-0.21101698
0.022261878,-0.1075805
-0.048971564,-0.14742711
-0.10012854,-0.2462822
-0.11313161,-0.2920547
-0.09087213,-0.272928
-0.08246571,-0.30545872
-0.05916305,-0.23853031
-0.09190538,-0.18153334
-0.13203578,-0.3011329
-0.13540508,-0.12697679
-0.052556336,-0.22613989
-0.08975387,-0.25079975
-0.12907772,-0.24114758
-0.15435158,-0.2309639
-0.14618228,-0.15116781
-0.047839884,-0.19383237
-0.078371316,-0.14716724
-0.052102387,-0.094261944
-0.060354598,-0.09340866
-0.055820983,-0.039650083
-0.047867775,-0.07342714
-0.117042676,-0.2871155
-0.031170938,-0.32576534
-0.20122874,-0.21260014
-0.11090265,-0.19539408
-0.090327814,-0.29474935
-0.04607035,-0.2931488
-0.044876453,-0.35563117
-0.057741545,-0.29390442
-0.019386755,-0.26578337
-0.0060473178,-0.22405723
-0.112589605,-0.19144675
-0.1154333,-0.1809059
-0.06847799,-0.29067492
-0.105507694,-0.273004
-0.08889671,-0.09360668
-0.06793079,-0.26856712
-0.104496166,-0.1681931
-0.060526166,-0.0865643
0.20087916,-0.06226282
0.13451247,-0.035294324
0.1262852,-0.045422822
0.15255193,-0.0892088
0.09955251,-0.10671757
-0.038005557,-0.07065956
0.102310486,-0.2194992
0.1550359,-0.13160336
0.1333944,-0.357371
0.20557788,-0.42995995
0.21005662,-0.4188093
0.1467837,-0.3608087
0.009559579,-0.3935454
-0.101549186,-0.40094388
-0.03472012,-0.38834143
-0.22223352,-0.48592964
-0.22797461,-0.02805151
-0.028815104,-0.44229484
-0.12161822,-0.28841048
-0.100910634,-0.20899928
-0.031472597,-0.21005918
-0.101809084,-0.13777938
-0.111410834,-0.20292899
-0.05624834,-0.24453855
-0.007421876,-0.282098
-0.042880375,-0.1894415
-0.033502918,-0.29779643
-0.05484171,-0.2243377
-0.09916267,-0.14707255
-0.098527186,-0.06827544
-0.04914915,-0.117629915
-0.010051745,-0.28126186
0.02467587,-0.29409528
0.017977135,-0.11764866
-0.13771178,-0.4447344
-0.055306904,-0.23230661
-0.15067528,-0.32388046
-0.11526342,-0.36987546
-0.100716956,-0.4111529
-0.11176998,-0.4008569
-0.11884803,-0.41472107
-0.16315071,-0.3451624
-0.12213263,-0.2356608
-0.13427153,-0.1753323
-0.09918319,-0.14493372
-0.14269498,-0.25960255
-0.08903718,-0.24810493
-0.12915353,-0.30445012
-0.107047446,-0.111439526
-0.12597185,-0.16217823
-0.09364108,-0.17416716
-0.12557173,-0.21536559
-0.1455552,-0.051885366
0.06599546,-0.08552422
0.00034306085,-0.13878684
0.13837601,-0.18996392
0.16570812,-0.2589171
0.11888178,-0.2949183
0.17240424,-0.2337372
0.15539579,-0.3013766
0.12296845,-0.3291343
0.17990816,-0.4024139
0.17867224,-0.42179173
0.041051768,-0.3209517
-0.07497516,-0.3912178
0.04771223,-0.34186196
-0.03125507,-0.12713543
0.105368175,-0.41998023
0.0970605,-0.16484135
0.062350247,-0.15481782
0.091773525,-0.038087472
0.07927788,-0.26959
0.17698117,-0.12039736
0.0424784,-0.2675222
-0.07446709,-0.24952766
-0.20545904,-0.35737956
0.030685259,-0.23182553
0.17362377,-0.36422747
0.2250097,-0.18707995
-0.005145867,-0.35016197
0.11747385,-0.47168034
-0.23174411,-0.4864204
-0.23514386,-0.17717001
-0.11423491,-0.11607893
0.1283283,-0.35334796
-0.009227947,-0.2347469
-0.11798473,-0.41987056
-0.18878934,-0.30031413
-0.22848475,-0.13788436
-0.120737694,-0.33853534
-0.08944387,-0.27543253
-0.13495836,-0.2626189
0.0587424,-0.28131324
-0.035627346,-0.32571042
-0.13676755,-0.18817422
-0.15680747,-0.16285795
-0.12470786,-0.16788605
-0.0873818,-0.15841731
-0.09147247,-0.1656734
-0.047871787,-0.16173545
-0.0938147,-0.18702602
-0.005841884,-0.12079805
-0.066337615,-0.16172355
-0.088490084,-0.09396513
-0.12810871,-0.12944242
0.025538059,-0.31588003
-0.091795996,-0.26958
-0.07705411,-0.39423037
-0.023814656,-0.4053874
-0.05097339,-0.42050904
-0.06919861,-0.374411
-0.071824186,-0.34613752
-0.12683643,-0.22500257
-0.17709714,-0.14749464
-0.089497216,-0.30338648
-0.09505259,-0.1884006
-0.07765853,-0.109642625
-0.047262117,-0.21694806
-0.015257807,-0.25439668
-0.10480593,-0.14826253
-0.09420799,-0.15798128
-0.10632304,-0.17550632
-0.15504576,-0.1708895
-0.15195948,-0.19650993
-0.21522662,-0.14064646
-0.08810937,-0.26155972
-0.16960253,-0.110970214
-0.16975832,-0.3377061
-0.15945983,-0.3819552
-0.12302092,-0.21945505
-0.021361033,-0.38351378
0.062624715,-0.44046962
-0.031809162,-0.41284797
-0.009948705,-0.3444932
-0.17191693,-0.44839925
-0.005212759,-0.29868132
-0.16902867,-0.43264532
-0.12386089,-0.3456508
-0.14125337,-0.34075135
-0.14477101,-0.13962668
-0.17766894,-0.09296216
-0.03925268,-0.2612993
0.024135582,-0.08539991
-0.12457901,-0.23562615
0.23631544,-0.11397833
0.23353365,-0.018316776
0.23614511,-0.015191227
0.22438718,-0.017499417
0.093875796,-0.048711836
-0.24031211,-0.10839927
-0.23691824,-0.04946144
-0.101413265,-0.2569557
-0.20774089,-0.28694874
-0.031479184,-0.36110038
-0.083791845,-0.3448492
-0.123928085,-0.37639475
-0.09074556,-0.4256401
-0.13776793,-0.43651778
-0.11358792,-0.42637917
-0.12860279,-0.36479846
-0.22381671,-0.44724745
-0.094335,-0.29846174
-0.18104649,-0.07467009
-0.085625984,-0.37713915
-0.1480891,-0.36624742
-0.12695388,-0.07173118
-0.023130761,-0.15729752
0.026922164,-0.10403605
0.00036192566,-0.10515864
0.022436347,-0.11676127
0.09461848,-0.09233405
0.06479494,-0.09944579
0.15735781,-0.093247965
0.16151635,-0.08978172
0.093711175,-0.19854893
0.21682586,-0.2669001
0.20179503,-0.28940466
0.153605,-0.35728168
0.18908308,-0.3943643
0.19343585,-0.43347612
0.15681636,-0.43531728
0.10960242,-0.4449041
0.067029126,-0.44215178
-0.01286595,-0.3877638
-0.119241245,-0.43433326
0.042966932,-0.4387123
-0.23868154,-0.040531993
-0.18573458,-0.3215679
0.089399464,-0.124369994
0.023504157,-0.18540636
-0.0988887,-0.1823282
0.01459261,-0.08097653
-0.08031303,-0.28280815
0.12068866,-0.07965724
-0.061272938,-0.18716326
0.13926794,-0.08783147
0.01761533,-0.11472671
0.05833301,-0.09610619
-0.06837478,-0.14685367
-0.12899119,-0.22736436
0.026426483,-0.39328498
0.09105452,-0.32463136
-0.03604364,-0.37610948
0.0033834216,-0.40216658
0.03553676,-0.4390974
-0.05507834,-0.44722903
-0.120475635,-0.4257149
-0.14668019,-0.47223142
-0.1975,-0.42559123
-0.06737999,-0.43276978
-0.09251479,-0.35490462
-0.12624481,-0.13629058
-0.11434155,-0.1977565
-0.057390906,-0.19837153
-0.13455598,-0.0871059
-0.17953214,-0.28543624
-0.087410524,-0.062069386
-0.13142529,-0.13487053
-0.05970954,-0.0767826
0.09486874,-0.14313592
0.041228924,-0.04482171
0.18629238,-0.02139932
-0.22792695,-0.013201982
-0.014540672,-0.25657943
-0.04813871,-0.18963738
-0.13584837,-0.30520836
-0.16385184,-0.4587971
-0.15474652,-0.35567164
-0.18415764,-0.4233348
-0.11198024,-0.41422915
-0.14882208,-0.46026635
-0.12667133,-0.4266578
-0.06764123,-0.43386984
-0.10473346,-0.3498338
-0.14210613,-0.20565134
-0.22095102,-0.33112207
-0.14636275,-0.0811321
-0.06638929,-0.08808711
-0.07836419,-0.12846711
-0.021775668,-0.19246936
0.16440256,-0.065339476
0.16853501,-0.07461816
0.07577605,-0.109004736
0.117577694,-0.0910707
0.1767339,-0.32966068
0.18160962,-0.108207434
0.18045805,-0.11832619
0.18764326,-0.21209414
0.14437227,-0.32594126
0.062418558,-0.46886647
0.13989279,-0.409663
0.103080235,-0.3725774
0.025209015,-0.3623848
0.11561344,-0.46191406
0.16551352,-0.4542531
0.051599916,-0.43363684
0.15043989,-0.34094474
-0.043469783,-0.2938801
0.102405906,-0.27657148
-0.16553856,-0.34986728
-0.10787559,-0.3330214
-0.09198804,-0.34482113
-0.060237586,-0.35780478
-0.119907565,-0.17994994
-0.14231029,-0.19141123
-0.14261569,-0.1720173
-0.096037306,-0.14621618
-0.06863501,-0.14675361
-0.07252024,-0.11992867
-0.11672656,-0.17640503
-0.015892161,-0.14309013
-0.11578577,-0.2885477
-0.15006602,-0.40735245
-0.16867086,-0.4374529
-0.17055582,-0.4447528
-0.09604889,-0.4415757
-0.064557664,-0.45951432
-0.08125356,-0.46073765
-0.14218706,-0.46063453
-0.14245805,-0.43480712
-0.14961912,-0.41880143
-0.063242994,-0.45708835
-0.17316489,-0.40341827
-0.12640703,-0.32774538
-0.10274485,-0.4286016
-0.14708142,-0.11740267
0.018998645,-0.36969668
0.0118417675,-0.28618228
-0.037894294,-0.30066085
0.051142562,-0.19104493
0.07580501,-0.13276388
0.07871175,-0.118086085
0.032001056,-0.14200442
0.14945692,-0.15489379
0.18882817,-0.05606751
0.1812656,-0.17542751
0.17945887,-0.32600912
-0.17666338,-0.12504865
-0.24108016,-0.070595905
-0.055909287,-0.46909776
-0.13471563,-0.4146068
-0.15847583,-0.35515052
-0.19609094,-0.4027388
-0.051002726,-0.37631944
-0.09436705,-0.40518156
-0.047646254,-0.3667484
-0.14640047,-0.38312203
-0.12531132,-0.25437218
-0.099737026,-0.23767589
-0.09471705,-0.16162142
-0.09597179,-0.20894103
0.05140088,-0.093003556
