heating_storage,electrical_storage,heating_device,heating_fuel_device
-0.24208376,-0.10986802,0.08538744,0.15628015
-0.35894403,-0.08477898,0.2993966,0.16634643
-0.1090144,0.022611395,0.34988105,0.1361517
-0.20788856,0.010882482,0.28039065,0.17112985
-0.15734628,-0.03584188,0.2222526,0.20811616
-0.19146055,-0.04580951,0.21074252,0.22353145
-0.10164121,-0.0074688033,0.15416464,0.11889166
-0.068307266,0.018897215,0.09800097,0.1536805
-0.1570432,0.0628698,0.12181173,0.19483902
-0.30591628,-0.0036109914,0.078871965,0.05566603
-0.33655125,-0.02555324,0.0757671,0.056340963
-0.3848918,-0.07159215,0.07051116,0.08284521
-0.34308475,-0.06849542,0.058217764,0.055015087
-0.2931872,-0.04055039,0.06370875,0.055889934
-0.32906088,-0.052194145,0.066256106,0.037956282
-0.3591685,-0.011312466,0.079912156,0.03537734
-0.30740792,-0.037732128,0.07571733,0.034745485
-0.23866479,-0.06944782,0.03016904,0.03405136
-0.21377063,-0.02765586,0.06084688,0.050529525
-0.2836254,-0.06755699,0.04929802,0.036646903
-0.24200003,-0.07035942,0.07297136,0.037737086
-0.26629928,-0.09409257,0.10174963,0.053114668
-0.35353193,-0.08638271,0.063474506,0.06402761
-0.2222279,-0.07588144,0.062791586,0.06951468
-0.29575622,0.020784413,0.070249796,0.076761365
-0.28553766,0.028110031,0.07148875,0.07368776
-0.1059003,0.010308111,0.13876686,0.11473897
-0.12721114,-0.0562467,0.06517437,0.123665035
-0.33076182,-0.045914553,0.039958075,0.11322746
-0.3250448,-0.0021113625,0.0529283,0.10217795
-0.3159735,0.05576077,0.06507985,0.20889781
-0.3739075,-0.048874386,0.12088065,0.093736455
-0.2496895,0.080220744,0.0790059,0.06901589
-0.37069103,0.058038816,0.10317284,0.059356034
-0.22610126,-0.046877947,0.055715546,0.053918034
-0.18941517,-0.05876814,0.04443489,0.048147365
-0.13927786,-0.002439133,0.046987012,0.02591446
-0.16624388,0.015268047,0.05286163,0.034565702
-0.21842071,-0.050751977,0.05283515,0.051968694
-0.3924977,0.021855207,0.069392025,0.031245649
-0.16394563,-0.017530423,0.06605165,0.047775507
-0.30169907,-0.03409866,0.0472589,0.05155213
-0.052236084,-0.02404035,0.035205096,0.055465102
-0.16836001,-0.0018291903,0.027695388,0.049611434
-0.11065252,0.038782172,0.053192094,0.07300615
-0.2651058,-0.032421988,0.050093427,0.07647219
-0.3013488,-0.05762431,0.05010897,0.07522473
-0.22422284,-0.045462478,0.10290244,0.087577075
-0.15343489,-0.058080282,0.08048037,0.083348885
-0.1611337,-0.05642081,0.109836906,0.14199102
0.06574339,-0.07447425,0.10624111,0.15083265
-0.13143697,-0.06233286,0.15365951,0.15232193
0.02728897,-0.04203678,0.19896339,0.21115829
-0.11291087,-0.0603088,0.20029683,0.31302828
-0.29608145,-0.061519735,0.13918404,0.28098843
-0.2688836,-0.04899768,0.122396395,0.26574913
-0.32328272,-0.051204413,0.09334774,0.18250296
-0.17466387,0.007049713,0.06405385,0.11559324
0.012199049,-0.017389914,0.07939117,0.14089532
-0.09805817,-0.010715082,0.08005661,0.06376481
-0.28719345,-0.006803146,0.16898015,0.16710949
-0.31838945,-0.06488874,0.10219714,0.0887537
-0.28980362,-0.03871877,0.12071006,0.1647487
-0.1383099,-0.052721567,0.05313973,0.049387187
0.004535636,-0.09199226,0.0631599,0.050562337
-0.14357993,-0.047958475,0.061397195,0.05934769
-0.18581602,-0.07347854,0.07592273,0.06566173
-0.13305171,-0.08423457,0.09476036,0.06406292
-0.1380598,-0.101151824,0.08017492,0.08326852
-0.22865736,-0.10262292,0.07798526,0.0665493
-0.15383273,-0.08681674,0.08725262,0.081891835
-0.17034556,-0.09970909,0.07192436,0.1093927
-0.1154325,-0.094693005,0.12176843,0.11164366
-0.079871885,-0.11403186,0.1336953,0.085614026
0.016131181,-0.11121148,0.13219063,0.097242326
0.02751379,-0.05827983,0.17505348,0.2060487
-0.07067608,-0.07251774,0.10746029,0.137742
-0.35785022,-0.09962208,0.06708062,0.068311244
-0.30520448,-0.0063345,0.06545946,0.11637442
-0.2775679,-0.09638483,0.039365083,0.09973854
-0.30008268,-0.08306391,0.031617567,0.05386591
0.09527134,-0.07784509,0.06882721,0.035819083
0.012380972,-0.114536926,0.05045435,0.030790612
-0.21555652,-0.10497816,0.050164983,0.028633386
-0.19973879,-0.09876022,0.036414117,0.02451621
-0.29051092,-0.06366815,0.04209003,0.025115803
-0.31010497,-0.058824513,0.043632448,0.034797534
-0.25712073,-0.0651144,0.050124288,0.034427688
-0.32554618,-0.09483749,0.021763563,0.02497898
-0.38269293,-0.08686066,0.024004325,0.02768235
-0.38917124,-0.09294621,0.016162679,0.026437312
-0.38852793,-0.040540796,0.027950853,0.03657359
-0.26859856,-0.06805901,0.020798415,0.029041931
-0.14599614,-0.10010718,0.036871716,0.03883043
-0.2888278,-0.07872889,0.06520745,0.047601357
-0.083401605,-0.09125892,0.046774715,0.026792929
-0.23398504,-0.11251427,0.02901806,0.040386796
-0.33051544,-0.10961332,0.023727924,0.04253003
-0.36908898,-0.10177188,0.02641809,0.04510218
-0.34433687,-0.08759843,0.030238748,0.07478458
-0.22534956,-0.106744274,0.02210389,0.0683599
-0.22002953,-0.11388093,0.035083726,0.048166484
-0.22139111,-0.087930314,0.048750877,0.06702055
-0.17506853,-0.091508105,0.06579234,0.074623615
-0.24612051,-0.09837418,0.051443577,0.04620084
0.302146,-0.07518906,0.06414488,0.066346765
-0.25683117,-0.07193349,0.06085387,0.043998256
-0.13888809,-0.061559487,0.080281705,0.066032976
-0.23476796,-0.07788812,0.061276212,0.06419504
-0.3217681,-0.059428845,0.04801148,0.06434387
-0.26573685,-0.041146867,0.050513044,0.07088831
-0.16186157,-0.061978146,0.041133642,0.048636228
-0.25764543,-0.08609813,0.03825867,0.043164834
-0.27738157,-0.08620952,0.03125319,0.03561096
-0.024157265,-0.086442135,0.025320262,0.029008627
-0.16387388,-0.046872456,0.037878066,0.028756008
-0.026854737,-0.10705609,0.040921703,0.060965955
-0.08949894,-0.09926609,0.06500769,0.10162021
-0.051501505,-0.098770015,0.10508753,0.13282251
-0.04607611,-0.10301393,0.11626606,0.13485393
-0.2303374,-0.10491957,0.13950917,0.046250865
-0.11726963,-0.10524493,0.13412285,0.045033246
-0.023433972,-0.08210859,0.13359034,0.096060604
-0.11034214,-0.059197024,0.0987934,0.1766743
-0.10362399,-0.086526416,0.09299427,0.16526166
-0.17245662,-0.10071642,0.058825657,0.11483389
-0.22925499,-0.081172295,0.061573,0.07010487
-0.31764445,-0.07464507,0.061517194,0.04955788
-0.35559866,-0.058810636,0.105627656,0.09299046
-0.35362276,-0.057431143,0.079864115,0.09179573
-0.39643726,-0.08182978,0.06944978,0.114352286
-0.3612988,-0.07602835,0.021650031,0.03262818
-0.2782953,-0.07505685,0.021110028,0.035256
-0.34272066,-0.03733345,0.029474273,0.031139717
-0.3250477,-0.027776727,0.02939643,0.029078782
-0.36592934,-0.013322727,0.044544697,0.032103002
-0.30494675,-0.049219165,0.047265053,0.025106683
-0.31519046,-0.111587495,0.031662554,0.023681104
-0.34579748,-0.107123114,0.0190489,0.025944114
-0.40298912,-0.0634216,0.036680818,0.030637145
-0.41953167,-0.05436134,0.041183293,0.027679577
-0.37545636,-0.1069736,0.024660483,0.0255066
-0.31065196,-0.08794015,0.034946173,0.03533411
-0.35433322,-0.07408939,0.039821744,0.04054603
-0.19934356,-0.08593651,0.041297138,0.028157175
-0.27941045,-0.07930601,0.049921393,0.04399386
-0.24763301,-0.04516572,0.055889204,0.0490005
-0.1931709,-0.022773806,0.08255701,0.092869535
-0.110482335,-0.011389899,0.09994075,0.17315796
-0.10006667,-0.026157426,0.07415503,0.1328001
-0.14781287,-0.037095916,0.062399015,0.10046902
-0.30142182,-0.02565444,0.12004289,0.2635455
-0.35220537,-0.06344825,0.08592394,0.27874982
-0.36532396,-0.040789966,0.04382147,0.07145135
-0.37981403,-0.069993146,0.106273144,0.3652929
-0.30198193,-0.08612417,0.04217027,0.03361714
-0.3846201,-0.086310856,0.027194858,0.022441372
-0.3770741,-0.09148375,0.031281263,0.026021808
-0.3200015,-0.060902216,0.031562775,0.030392393
-0.32974327,-0.06820603,0.024794504,0.026030988
-0.31015378,-0.05659368,0.03628999,0.043845534
-0.34017247,-0.069487646,0.06882906,0.061215833
-0.25093466,-0.065134905,0.07457185,0.05346009
-0.37451088,-0.08333991,0.089303315,0.06600052
-0.403346,-0.1109887,0.07256845,0.16242877
-0.4303863,-0.12042487,0.06004867,0.10807982
-0.27314636,-0.107758395,0.17268643,0.30459225
-0.34669387,-0.113495894,0.16767082,0.25189537
-0.19988401,-0.020744752,0.2624549,0.21923417
0.0551722,-0.017302122,0.15452778,0.12995714
0.09442256,0.035984013,0.23179998,0.21400517
0.1280051,0.031785596,0.13638309,0.16379924
0.26396862,0.07901839,0.10707821,0.105294704
-0.33524784,0.028991317,0.10802469,0.17506334
0.1255487,0.004114518,0.05831641,0.07853085
0.054795366,0.015528624,0.06053926,0.050560147
-0.03823505,0.029671004,0.04049495,0.030330837
-0.11509733,0.061215598,0.0501588,0.030866206
-0.30538443,-0.0026087144,0.050757855,0.02692601
-0.30296668,-0.022409905,0.03979504,0.019250423
-0.35187513,-0.0600397,0.026540756,0.021410003
-0.3344714,-0.009658228,0.045092523,0.03222303
-0.35092047,-0.036792547,0.01878786,0.031583726
-0.36754104,-0.0656678,0.014706999,0.045954645
-0.25346446,-0.050605558,0.020812482,0.1048277
-0.27987778,-0.08013511,0.0130799115,0.084358275
-0.22215058,-0.06416948,0.02718556,0.12430717
-0.31413773,-0.01644185,0.02470608,0.09608959
-0.32590947,-0.062501326,0.023546427,0.11800915
-0.36969003,-0.053764686,0.02381958,0.096011996
-0.37420624,-0.05441325,0.05068387,0.11455065
-0.4276177,-0.08602743,0.028072745,0.10883677
-0.016110417,-0.10106651,0.09328729,0.102565944
-0.29953516,-0.084720775,0.050491273,0.06456101
-0.22553933,-0.07941261,0.040955693,0.08279356
0.004681482,-0.10217175,0.036910474,0.08039455
-0.021045025,-0.086776994,0.052752823,0.07070722
0.21153013,-0.07802312,0.07278189,0.05354266
-0.06635008,0.0051118485,0.16888572,0.07148704
-0.3228726,-0.07478912,0.089480996,0.049387634
-0.24350218,-0.10186668,0.059335217,0.0360187
-0.35875857,-0.089719266,0.06332716,0.032917544
-0.31901857,-0.096734345,0.061747164,0.02414611
-0.35020316,-0.064449504,0.087740794,0.041023508
-0.3802675,-0.038105927,0.06324452,0.027661026
-0.3817811,-0.07597003,0.039816916,0.019124448
-0.33003983,-0.069117166,0.0385758,0.021392956
-0.34174728,-0.0022083253,0.03838724,0.03682211
-0.4017367,0.0034501366,0.043517664,0.08336061
-0.40862587,0.021911256,0.04556638,0.096613616
-0.37887096,-0.013428144,0.029668957,0.06389645
-0.30787122,-0.10020111,0.030883819,0.088501856
-0.23537144,-0.08959346,0.021898255,0.041187808
-0.1919879,-0.05204735,0.047446102,0.060613275
-0.2977836,-0.0026166167,0.03611961,0.08351427
-0.34188968,-0.0026883634,0.04824072,0.078974605
-0.15831643,-0.014286036,0.04908967,0.1991519
-0.115686364,-0.029026983,0.041876495,0.26916882
-0.12247366,-0.03366197,0.050982,0.26984397
-0.22794572,0.053212617,0.09951264,0.20510203
-0.15970021,-0.045067962,0.119767904,0.23846553
-0.085591555,-0.0891466,0.15259148,0.29274887
-0.27480933,-0.092840806,0.07553348,0.1875587
-0.24873042,-0.083105676,0.047404468,0.14528555
-0.11404832,-0.070913136,0.053124934,0.26493433
0.15067352,-0.04980462,0.073752135,0.14591622
0.09888725,-0.05881981,0.07880564,0.16835243
-0.2235288,-0.019787638,0.057483733,0.08859113
-0.35260913,-0.04975675,0.057943374,0.060658574
-0.28037548,-0.068659745,0.059657857,0.04401958
0.0022902868,-0.061849166,0.040507495,0.03597547
0.271355,-0.03889443,0.054884255,0.07379839
0.038928438,-0.032353256,0.033058137,0.04245165
-0.2960109,-0.064806,0.043835774,0.06314924
