electrical_storage,cooling_or_heating_device
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.5153175354003906
-0.08,0.0
-0.08,0.0
-0.08,-0.7955631256103516
-0.08,0.0
-0.08,-0.5179786682128906
-0.08,0.0
-0.08,0.0
0.091,-0.65789794921875
0.091,0.5267097473144531
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4015663146972656
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4625400543212891
-0.08,0.0
-0.08,0.0
-0.08,-0.5424930572509765
-0.08,0.0
-0.08,0.0
-0.08,-0.7395462036132813
-0.08,0.0
-0.08,-0.47872581481933596
-0.08,0.0
-0.08,-0.4039741516113281
-0.08,0.0
-0.08,-0.4452236175537109
-0.08,0.0
0.091,-0.4595943450927734
0.091,0.0
0.091,0.0
0.091,-0.5334224700927734
0.091,0.5924209594726563
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4694965362548828
0.091,0.0
-0.08,0.0
-0.08,-0.5670780181884766
-0.08,0.0
-0.08,0.0
-0.08,-0.7265228271484375
-0.08,0.0
-0.08,-0.4569690704345703
-0.08,0.0
-0.08,0.0
-0.08,-0.8978340148925781
-0.08,0.0
-0.08,-0.5294368743896485
-0.08,0.45258445739746095
0.091,-0.5112937927246094
0.091,0.5122547149658203
0.091,-0.45028076171875
0.091,0.9622638702392579
0.091,1.0
0.091,0.7957473754882812
0.091,0.7859207153320312
0.091,0.5174541473388672
0.091,0.47028961181640627
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,-0.4006999969482422
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,-0.4561748504638672
-0.08,0.0
-0.08,0.0
-0.08,-0.4631980895996094
-0.08,0.0
-0.08,0.0
-0.08,-0.5993522644042969
-0.08,0.0
-0.08,0.0
-0.08,-0.729791259765625
-0.08,0.4902088165283203
-0.08,0.0
0.091,-0.5376354217529297
0.091,0.5412998199462891
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4111743927001953
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.5283012390136719
-0.08,0.0
-0.08,0.0
-0.08,-0.48268852233886717
-0.08,0.0
-0.08,0.0
-0.08,-0.5906692504882812
-0.08,0.0
-0.08,0.0
-0.08,-0.6401382446289062
-0.08,0.0
-0.08,0.0
-0.08,-0.7655872344970703
-0.08,0.4862762451171875
0.091,0.0
0.091,-0.4073345184326172
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.44644775390625
0.091,0.0
0.091,0.0
-0.08,-0.43901939392089845
-0.08,0.4286853790283203
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.5227466583251953
-0.08,0.0
-0.08,0.0
-0.08,-0.4031848907470703
-0.08,0.0
-0.08,0.0
-0.08,-0.4626640319824219
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.40502357482910156
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,-0.43737144470214845
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,-0.4243770599365234
-0.08,0.0
-0.08,0.0
-0.08,-0.5917423248291016
-0.08,0.6839691162109375
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,-0.4122783660888672
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.40747833251953125
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4450389862060547
0.091,0.0
-0.08,0.0
-0.08,-0.44913482666015625
-0.08,0.0
-0.08,0.0
-0.08,-0.4908451080322266
-0.08,0.0
-0.08,0.0
-0.08,-0.6633167266845703
-0.08,0.0
-0.08,0.0
-0.08,-0.7385673522949219
-0.08,0.4523479461669922
-0.08,0.0
0.091,-0.637127685546875
0.091,0.6009037017822265
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.412432861328125
0.091,0.4177860260009766
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.41419525146484376
-0.08,0.0
-0.08,0.0
-0.08,-0.49689559936523436
-0.08,0.0
-0.08,0.0
-0.08,-0.6472938537597657
-0.08,0.0
-0.08,0.0
-0.08,-0.7214237213134765
-0.08,0.0
-0.08,0.0
-0.08,-0.7853618621826172
-0.08,0.4372215270996094
0.091,-0.4730983734130859
0.091,0.605557632446289
0.091,-0.49080886840820315
0.091,0.9457008361816406
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,-0.5418247222900391
-0.08,0.0
-0.08,0.0
-0.08,-0.5533470153808594
-0.08,0.0
-0.08,0.0
-0.08,-0.7615791320800781
-0.08,0.0
-0.08,0.0
-0.08,-0.6603904724121094
-0.08,0.0
-0.08,-0.48742218017578126
0.091,0.5964008331298828
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4215373992919922
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,-0.49114341735839845
-0.08,0.0
-0.08,0.0
-0.08,-0.4882011413574219
-0.08,0.0
-0.08,0.0
-0.08,-0.5980857849121094
-0.08,0.0
-0.08,0.0
-0.08,-0.7933418273925781
-0.08,0.0
-0.08,0.0
-0.08,-0.6992469787597656
0.091,0.49285354614257815
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.4669239044189453
0.091,0.4496433258056641
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.41954917907714845
-0.08,0.0
-0.08,0.0
-0.08,-0.481915283203125
-0.08,0.0
-0.08,0.0
-0.08,-0.6577449798583984
-0.08,0.0
-0.08,0.0
-0.08,-0.7607795715332031
-0.08,0.0
-0.08,0.0
-0.08,-0.7731075286865234
-0.08,0.0
0.091,0.0
0.091,-0.4824840545654297
0.091,0.46337547302246096
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.40453643798828126
0.091,0.0
0.091,0.0
0.091,0.0
0.091,-0.42196044921875
-0.08,0.0
-0.08,0.0
