dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.4466583251953125
-0.08,-0.08,0.0
-0.08,-0.08,-0.47303466796875
-0.08,-0.08,0.0
-0.08,-0.08,-0.8785327911376953
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
0.091,0.091,0.0
0.091,0.091,-0.8043952941894531
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.43290023803710936
0.091,0.091,0.8383243560791016
0.091,0.091,0.0
0.091,0.091,-0.4098182678222656
-0.08,-0.08,0.543454360961914
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5424728393554688
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.7280921936035156
-0.08,-0.08,0.4558540344238281
-0.08,-0.08,-0.49561080932617185
-0.08,-0.08,0.0
-0.08,-0.08,-0.5495918273925782
0.091,0.091,0.9024307250976562
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.441082763671875
0.091,0.091,0.9292945861816406
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.44425277709960936
0.091,0.091,0.6856796264648437
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.494378662109375
-0.08,-0.08,0.4544952392578125
-0.08,-0.08,-0.46102142333984375
-0.08,-0.08,0.0
-0.08,-0.08,-0.6704490661621094
-0.08,-0.08,0.45085830688476564
-0.08,-0.08,-0.6185012817382812
-0.08,-0.08,-0.4090568542480469
-0.08,-0.08,0.0
-0.08,-0.08,-0.7829971313476562
-0.08,-0.08,1.0
0.091,0.091,0.0
0.091,0.091,-0.40821990966796873
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.45351104736328124
0.091,0.091,0.7921417236328125
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.41750030517578124
0.091,0.091,0.6996917724609375
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.40477676391601564
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.41559371948242185
-0.08,-0.08,0.91611328125
-0.08,-0.08,0.0
-0.08,-0.08,0.0
