dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5468849182128906
-0.08,-0.08,0.0
-0.08,-0.08,-0.6414146423339844
-0.08,-0.08,0.6246803283691407
-0.08,-0.08,0.0
-0.08,-0.08,-0.4258689880371094
-0.08,-0.08,0.8249618530273437
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.4350711822509766
0.091,0.091,0.5594409942626953
-0.08,-0.08,0.0
-0.08,-0.08,-0.48033981323242186
-0.08,-0.08,0.6068161010742188
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5655372619628907
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.7028579711914062
-0.08,-0.08,0.0
-0.08,-0.08,-0.45066986083984373
-0.08,-0.08,0.6151027679443359
-0.08,-0.08,0.0
0.091,0.091,0.0
0.091,0.091,-0.4106231689453125
0.091,0.091,0.5861934661865235
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.601534652709961
-0.08,-0.08,0.7623558044433594
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5361274719238281
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.6256690979003906
-0.08,-0.08,0.0
-0.08,-0.08,-0.63822021484375
-0.08,-0.08,0.6084808349609375
-0.08,-0.08,0.0
-0.08,-0.08,-0.49859619140625
-0.08,-0.08,0.8669021606445313
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.5531242370605469
0.091,0.091,1.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5097518920898437
-0.08,-0.08,0.693722915649414
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.5704414367675781
-0.08,-0.08,0.97530517578125
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
