cooling demand,heating demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,dhw soc storage,dhw capacity,dhw stored energy (?),electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,electrical storage soc,electrical capacity history,stored electrical energy,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,non shiftable load,solar generation,outdoor_temperature,indoor_temperature,heating_sp,cooling_sp,comfort_band
0.0,21.551294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,-0.0,0.0,-0.0,-0.0,21.551294,0.0,0.459397,0.459397,0.459397,0.0,0.459397,0.459397,0.459397,-0.0,-21.333334,23.5,23.5,23.5,2.0
0.0,21.893087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7364862,3.7364862,0.0,0.33899057,10.499903826756848,3.5593683738817634,0.0,-0.0,0.0,-0.0,-0.0,21.893087,3.7364862,0.4564666,4.1929526,4.1929526,0.0,-6.824014,-6.824014,0.4564666,-0.0,-21.225,23.5,23.5,23.5,2.0
0.0,22.550621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6551118,3.6551118,0.0,0.6696525,10.499809747144031,7.031224073602987,0.0,-0.0,0.0,-0.0,-0.0,22.550621,3.6551118,0.45370713,4.108819,4.108819,0.0,-6.126052,-6.126052,0.45370713,-0.0,-21.7,23.5,23.5,23.5,2.0
0.0,23.218264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5014136,3.5014136,0.0,0.9853931,10.499719622790854,10.346351341073554,0.0,-0.0,0.0,-0.0,-0.0,23.218264,3.5014136,0.45089072,3.9523044,3.9523044,0.0,-5.417374,-5.417374,0.45089072,-0.0,-22.8,23.5,23.5,23.5,2.0
0.0,22.96728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20158587,0.20158587,0.0,0.9986502,10.499714434042936,10.485541848253176,0.0,-0.0,0.0,-0.0,-0.0,22.96728,0.20158587,0.4479603,0.64954615,0.64954615,0.0,-5.687774,-5.687774,0.4479603,-0.0,-22.45,23.5,23.5,23.5,2.0
0.0,23.678545,0.0,0.0,0.95617694,1.0448427,0.0,0.0,0.0,0.0,0.0,0.0,0.06303369,0.06303369,0.0,0.9995368,10.49971281157755,10.494849473806923,0.0,-0.0,0.0,-0.0,-0.0,23.678545,0.06303369,0.48634863,0.5493823,0.5493823,0.0,-4.8914037,-4.8914037,0.48634863,-0.0,-23.9,23.5,23.5,23.5,2.0
0.0,24.936636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537662,0.0537662,0.0,0.9995995,10.499711427654036,10.49550646533595,0.0,-0.0,0.0,-0.0,-0.0,24.936636,0.0537662,0.6009988,0.654765,0.654765,0.0,-3.4360285,-3.4360285,0.6009988,-0.0,-25.0,23.5,23.5,23.5,2.0
0.0,23.494083,0.0,0.0,4.275613,4.672088,0.0,0.0,0.0,0.0,0.0,0.0,0.053109508,0.053109508,0.0,0.9996038,10.499710060633328,10.495550158729875,0.0,-0.0,0.0,-0.0,-0.0,23.494083,0.053109508,0.75986207,0.8129716,0.8129716,0.0,-4.8144674,-4.8144674,0.75986207,-0.0,-25.0,23.5,23.5,23.5,2.0
0.0,24.119566,0.0,0.0,2.5150852,2.7483077,0.0,0.0,0.0,0.0,0.0,0.0,0.053063292,0.053063292,0.0,0.999604,10.499708694802024,10.495550670933925,0.0,-0.0,0.0,-0.0,-0.0,24.119566,0.053063292,0.6732009,0.69851685,0.69851685,0.0,-4.262311,-4.234564,0.6732009,-0.027747322,-23.9,23.5,23.5,23.5,2.0
0.0,22.11573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05306006,0.05306006,0.0,0.9996039,10.499707329053773,10.495548679895203,0.0,-0.0,0.0,-0.0,-0.0,22.11573,0.05306006,0.5678052,0.5158259,0.5158259,0.0,-4.0856433,-3.980604,0.5678052,-0.105039306,-21.1,23.5,23.5,23.5,2.0
