dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,-1.0
-0.08,-0.08,0.7961688613891601
-0.08,-0.08,-1.0
-0.08,-0.08,1.0
-0.08,-0.08,-0.7538624286651612
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.28802310943603515
0.091,0.091,0.6320546245574951
0.091,0.091,0.0
0.091,0.091,-0.24895393371582034
0.091,0.091,0.62536208152771
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.278048620223999
0.091,0.091,0.4203003692626953
0.091,0.091,0.0
0.091,0.091,-0.4388443470001221
0.091,0.091,0.5398148059844972
-0.08,-0.08,-0.6682027530670166
-0.08,-0.08,0.9116666889190673
-0.08,-0.08,-0.45238449096679684
-0.08,-0.08,0.4935222339630127
-0.08,-0.08,-0.7875127029418945
-0.08,-0.08,0.9108758258819581
-0.08,-0.08,-0.6761730003356934
-0.08,-0.08,0.5320151901245117
-0.08,-0.08,-1.0
-0.08,-0.08,1.0
-0.08,-0.08,-0.4820526885986328
-0.08,-0.08,1.0
-0.08,-0.08,0.0
0.091,0.091,-0.2182396030426025
0.091,0.091,0.552486219406128
0.091,0.091,0.0
0.091,0.091,-0.2197895050048828
0.091,0.091,0.5383373546600341
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.2606103610992432
0.091,0.091,0.21726050376892092
0.091,0.091,-0.442798662185669
0.091,0.091,0.46424269676208496
-0.08,-0.08,-0.815584955215454
-0.08,-0.08,1.0
-0.08,-0.08,-0.3504004001617432
-0.08,-0.08,0.0
-0.08,-0.08,-0.9682208442687988
-0.08,-0.08,1.0
-0.08,-0.08,-0.4883633422851562
-0.08,-0.08,0.0
-0.08,-0.08,-1.0
-0.08,-0.08,1.0
-0.08,-0.08,-0.7463756370544434
-0.08,-0.08,1.0
-0.08,-0.08,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.22717540740966796
0.091,0.091,0.8140235424041748
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,-0.24036616325378418
0.091,0.091,0.6228527164459229
0.091,0.091,0.0
0.091,0.091,-0.24374629020690916
0.091,0.091,0.22955747604370116
-0.08,-0.08,-0.7733855056762695
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.7885500335693361
-0.08,-0.08,1.0
-0.08,-0.08,0.0
-0.08,-0.08,-0.3156863880157471
-0.08,-0.08,1.0
