dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.6948384380340576
-0.08,-0.08,0.0
-0.08,-0.08,0.4457325172424317
-0.08,-0.08,0.0
-0.08,-0.08,0.8144211196899415
-0.08,-0.08,0.0
-0.08,-0.08,0.5676049327850342
0.091,0.091,0.0
0.091,0.091,0.7280376243591309
0.091,0.091,0.0
0.091,0.091,0.6567547988891602
0.091,0.091,0.0
0.091,0.091,0.6906945514678956
0.091,0.091,0.0
0.091,0.091,0.6816298484802246
0.091,0.091,0.0
0.091,0.091,0.7530456161499024
0.091,0.091,0.0
-0.08,-0.08,0.6506621360778808
-0.08,-0.08,0.0
-0.08,-0.08,0.7240728187561036
-0.08,-0.08,0.0
-0.08,-0.08,0.6918890762329102
-0.08,-0.08,0.0
-0.08,-0.08,0.6487626266479493
-0.08,-0.08,0.0
-0.08,-0.08,0.7397521781921388
-0.08,-0.08,0.0
-0.08,-0.08,0.7417967510223389
-0.08,-0.08,0.0
-0.08,-0.08,0.697610673904419
0.091,0.091,0.0
0.091,0.091,0.7628059196472169
0.091,0.091,0.0
0.091,0.091,0.7798326873779298
0.091,0.091,0.0
0.091,0.091,0.8169532775878906
0.091,0.091,0.0
0.091,0.091,0.8542685890197754
0.091,0.091,0.0
0.091,0.091,0.9154683351516724
0.091,0.091,0.0
-0.08,-0.08,0.5990039253234863
-0.08,-0.08,0.0
-0.08,-0.08,0.41349364280700684
-0.08,-0.08,0.0
-0.08,-0.08,0.15585439682006838
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.23850338935852053
0.091,0.091,0.0
0.091,0.091,0.4149317646026612
0.091,0.091,0.0
0.091,0.091,0.44097005844116216
0.091,0.091,0.0
0.091,0.091,0.5200808334350586
0.091,0.091,0.0
0.091,0.091,0.4215421199798584
0.091,0.091,0.0
0.091,0.091,0.5407216739654541
0.091,0.091,0.0
-0.08,-0.08,0.28970099449157716
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.17987157821655275
-0.08,-0.08,0.0
0.091,0.091,0.14033104896545412
