dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.22849870681762696
-0.08,-0.08,0.0
-0.08,-0.08,0.3814408874511719
-0.08,-0.08,0.0
-0.08,-0.08,0.3447202968597412
-0.08,-0.08,0.12006440162658692
0.091,0.091,0.40845627784729005
0.091,0.091,0.0
0.091,0.091,0.4391421031951905
0.091,0.091,0.0
0.091,0.091,0.4577813816070557
0.091,0.091,0.0
0.091,0.091,0.47325389862060546
0.091,0.091,0.15527010917663575
0.091,0.091,0.5206634807586671
0.091,0.091,0.13654471397399903
0.091,0.091,0.45904351234436036
-0.08,-0.08,0.21623250007629394
-0.08,-0.08,0.4220306396484375
-0.08,-0.08,0.1859111785888672
-0.08,-0.08,0.41431503295898436
-0.08,-0.08,0.1926464080810547
-0.08,-0.08,0.37354888916015627
-0.08,-0.08,0.16494064331054686
-0.08,-0.08,0.38631515502929686
-0.08,-0.08,0.2546356201171875
-0.08,-0.08,0.40494537353515625
-0.08,-0.08,0.24171600341796878
-0.08,-0.08,0.3573192596435547
-0.08,-0.08,0.2333396911621094
0.091,0.091,0.4226249694824219
0.091,0.091,0.20103034973144535
0.091,0.091,0.5275947570800782
0.091,0.091,0.0
0.091,0.091,0.5104155445098877
0.091,0.091,0.18701869010925296
0.091,0.091,0.6135642528533936
0.091,0.091,0.14218750953674317
0.091,0.091,0.5978414916992189
0.091,0.091,0.22017631530761722
0.091,0.091,0.5318519592285157
-0.08,-0.08,0.1691425323486328
-0.08,-0.08,0.43148345947265626
-0.08,-0.08,0.0
-0.08,-0.08,0.11239089965820312
-0.08,-0.08,0.0
-0.08,-0.08,0.1735427474975586
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.13448081016540528
-0.08,-0.08,0.0
0.091,0.091,0.1202423095703125
0.091,0.091,0.16445281982421875
0.091,0.091,0.19745349884033206
0.091,0.091,0.18078805923461916
0.091,0.091,0.2357051467895508
0.091,0.091,0.23668566703796387
0.091,0.091,0.16434284210205077
0.091,0.091,0.312165699005127
0.091,0.091,0.0
0.091,0.091,0.30537527084350585
0.091,0.091,0.16922436714172365
-0.08,-0.08,0.19834038734436038
-0.08,-0.08,0.0
-0.08,-0.08,0.11426460266113282
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
