electrical_storage,cooling_or_heating_device
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.17392984390258792
-0.08,0.1639511299133301
-0.08,0.2007254219055176
-0.08,0.22512824058532718
-0.08,0.25671196937561036
-0.08,0.2655184555053711
-0.08,0.30267610549926754
0.091,0.3326908969879151
0.091,0.40537071228027344
0.091,0.35042762756347656
0.091,0.4349708557128906
0.091,0.3717216491699219
0.091,0.44882965087890625
0.091,0.3959991455078125
0.091,0.4732387542724609
0.091,0.4246700286865234
0.091,0.48585166931152346
0.091,0.44776687622070316
-0.08,0.41997756958007815
-0.08,0.4351249694824219
-0.08,0.35652923583984375
-0.08,0.3849948883056641
-0.08,0.34310226440429686
-0.08,0.3513191223144531
-0.08,0.33858718872070315
-0.08,0.36705322265625
-0.08,0.3442543029785156
-0.08,0.3774749755859375
-0.08,0.35833206176757815
-0.08,0.3829231262207031
-0.08,0.3740287780761719
0.091,0.44055747985839844
0.091,0.5119075775146484
0.091,0.39586944580078126
0.091,0.5510078430175782
0.091,0.447125244140625
0.091,0.5691684722900391
0.091,0.49749755859375
0.091,0.5796970367431641
0.091,0.5590415954589845
0.091,0.5592781066894532
0.091,0.5426200866699219
-0.08,0.408978271484375
-0.08,0.37585296630859377
-0.08,0.26528701782226566
-0.08,0.21967468261718753
-0.08,0.0
-0.08,0.19027000427246096
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.1564553737640381
-0.08,0.0
0.091,0.24374717712402344
0.091,0.21655912399291993
0.091,0.31786331176757815
0.091,0.2497560214996338
0.091,0.3846033191680909
0.091,0.32915902137756353
0.091,0.36058313369750983
0.091,0.37133140563964845
0.091,0.3589672088623047
0.091,0.39405364990234376
0.091,0.3801170349121094
-0.08,0.24943313598632816
-0.08,0.2242179870605469
-0.08,0.0
-0.08,0.18690500259399415
-0.08,0.0
-0.08,0.0
-0.08,0.12211523056030274
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.11108884811401368
-0.08,0.0
-0.08,0.1371599864959717
0.091,0.0
0.091,0.27909611701965337
0.091,0.0
0.091,0.28426991462707524
0.091,0.0
0.091,0.3369326210021973
0.091,0.0
0.091,0.33202001571655276
0.091,0.0
0.091,0.34151717185974123
0.091,0.0
-0.08,0.30299951553344723
-0.08,0.0
-0.08,0.1532377815246582
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.14812419891357423
0.091,0.14053464889526368
0.091,0.1495997142791748
0.091,0.17052601814270021
0.091,0.22021761894226077
0.091,0.1932981872558594
0.091,0.2709759521484375
0.091,0.2099198341369629
0.091,0.27154163360595707
0.091,0.1945350456237793
0.091,0.23832839012145995
-0.08,0.0
-0.08,0.30889120101928713
-0.08,0.0
-0.08,0.0
-0.08,0.145992431640625
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.10540439605712891
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.1688381576538086
0.091,0.0
0.091,0.19205260276794434
0.091,0.0
0.091,0.19880176544189454
0.091,0.0
0.091,0.1922050952911377
0.091,0.0
0.091,0.1719544792175293
0.091,0.0
-0.08,0.13354122161865237
-0.08,0.0
-0.08,0.12606517791748048
-0.08,0.0
-0.08,0.0
-0.08,0.1073222827911377
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.10779735565185547
0.091,0.0
0.091,0.18466023445129395
0.091,0.0
0.091,0.20620429992675782
0.091,0.0
0.091,0.22405687332153323
0.091,0.0
0.091,0.23504962921142578
0.091,0.0
0.091,0.23046351432800294
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.1264468002319336
0.091,0.0
0.091,0.26519153594970707
0.091,0.0
0.091,0.272206974029541
0.091,0.0
0.091,0.33102060317993165
0.091,0.0
0.091,0.2825674724578857
-0.08,0.0
-0.08,0.0
-0.08,0.11251602172851563
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.1611067867279053
0.091,0.0
0.091,0.17330032348632815
0.091,0.0
0.091,0.19555289268493653
0.091,0.0
0.091,0.16399710655212404
-0.08,0.0
-0.08,0.1369332027435303
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.0
0.091,0.1420370101928711
0.091,0.0
0.091,0.0
0.091,0.1294837474822998
0.091,0.0
0.091,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.0
0.091,0.23400642395019533
0.091,0.0
0.091,0.2700705146789551
0.091,0.0
0.091,0.37184089660644537
0.091,0.0
0.091,0.4113051795959473
0.091,0.16890871047973635
0.091,0.3689235496520996
0.091,0.258384952545166
-0.08,0.2658058452606201
-0.08,0.17117331504821778
-0.08,0.0
-0.08,0.17888858795166016
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.12275452613830566
0.091,0.18217820167541504
0.091,0.16386430740356445
0.091,0.2265032196044922
0.091,0.23190355300903323
0.091,0.28213718414306643
0.091,0.2887973117828369
0.091,0.3280545520782471
0.091,0.34770167350769043
0.091,0.3598037719726563
0.091,0.35618438720703127
-0.08,0.2998817443847656
-0.08,0.2658714294433594
-0.08,0.20843887329101562
-0.08,0.16608428955078125
-0.08,0.0
-0.08,0.19118574142456055
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
0.091,0.1642571258544922
0.091,0.16714394569396973
0.091,0.22734612464904788
0.091,0.24206764221191407
0.091,0.29301534652709965
0.091,0.31183053970336916
0.091,0.3410444068908692
0.091,0.34992391586303717
0.091,0.3553905487060547
0.091,0.3763629913330078
0.091,0.33788070678710935
-0.08,0.2322998046875
-0.08,0.24175453186035156
-0.08,0.0
-0.08,0.26076964378356937
-0.08,0.0
-0.08,0.0
-0.08,0.0
-0.08,0.0
