dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.1138888454437256
0.091,0.091,0.11666662216186524
0.091,0.091,0.1194443988800049
0.091,0.091,0.12222217559814454
0.091,0.091,0.12499995231628419
0.091,0.091,0.12777772903442383
0.091,0.091,0.13055550575256347
0.091,0.091,0.13333328247070314
-0.08,-0.08,0.13611105918884278
-0.08,-0.08,0.13888883590698242
-0.08,-0.08,0.1416666126251221
-0.08,-0.08,0.14444438934326173
-0.08,-0.08,0.14722216606140137
-0.08,-0.08,0.0
-0.08,-0.08,0.3614925193786621
-0.08,-0.08,0.18431036949157714
-0.08,-0.08,0.3681651115417481
-0.08,-0.08,0.28203947067260743
-0.08,-0.08,0.42168895721435545
-0.08,-0.08,0.34266693115234376
-0.08,-0.08,0.4868049621582031
0.091,0.091,0.4275360107421875
0.091,0.091,0.5020320892333985
0.091,0.091,0.4930107116699219
0.091,0.091,0.530086898803711
0.091,0.091,0.5402717590332031
0.091,0.091,0.5401878356933594
0.091,0.091,0.5308341979980469
0.091,0.091,0.5230686187744141
0.091,0.091,0.4931503295898438
0.091,0.091,0.46697235107421875
0.091,0.091,0.4983371734619141
-0.08,-0.08,0.31439971923828125
-0.08,-0.08,0.4219657897949219
-0.08,-0.08,0.33023757934570314
-0.08,-0.08,0.39521636962890627
-0.08,-0.08,0.32285423278808595
-0.08,-0.08,0.3387424468994141
-0.08,-0.08,0.3235435485839844
-0.08,-0.08,0.3787422180175781
-0.08,-0.08,0.37909584045410155
-0.08,-0.08,0.4068351745605469
-0.08,-0.08,0.4191570281982422
-0.08,-0.08,0.4346031188964844
-0.08,-0.08,0.47171783447265625
0.091,0.091,0.5057701110839844
0.091,0.091,0.5328834533691407
0.091,0.091,0.5775657653808595
0.091,0.091,0.6025947570800781
0.091,0.091,0.6186820983886719
0.091,0.091,0.6321517944335938
0.091,0.091,0.610000228881836
0.091,0.091,0.6098613739013673
0.091,0.091,0.5926116943359375
0.091,0.091,0.5539237976074219
0.091,0.091,0.5616035461425782
-0.08,-0.08,0.22469177246093752
-0.08,-0.08,0.1894737243652344
-0.08,-0.08,0.0
-0.08,-0.08,0.1179725170135498
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.14670719146728517
-0.08,-0.08,0.14339666366577147
0.091,0.091,0.24909572601318358
0.091,0.091,0.2851430797576905
0.091,0.091,0.39211831092834476
0.091,0.091,0.3615744972229004
0.091,0.091,0.4566891670227051
0.091,0.091,0.4491935729980469
0.091,0.091,0.36990203857421877
0.091,0.091,0.4269706726074219
0.091,0.091,0.3449134826660156
0.091,0.091,0.37357177734375
0.091,0.091,0.34995231628417967
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
