dhw_storage,electrical_storage,cooling_or_heating_device
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
0.091,0.091,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.4120703792572022
-0.08,-0.08,0.11762302398681641
-0.08,-0.08,0.44717507362365727
-0.08,-0.08,0.0
-0.08,-0.08,0.7378471946716308
-0.08,-0.08,0.0
-0.08,-0.08,0.7030847644805909
0.091,0.091,0.0
0.091,0.091,0.772337875366211
0.091,0.091,0.0
0.091,0.091,0.8056610107421875
0.091,0.091,0.0
0.091,0.091,0.7898017883300781
0.091,0.091,0.0
0.091,0.091,0.7994784164428712
0.091,0.091,0.0
0.091,0.091,0.7197623634338379
0.091,0.091,0.0
-0.08,-0.08,0.7735222339630127
-0.08,-0.08,0.0
-0.08,-0.08,0.672723503112793
-0.08,-0.08,0.0
-0.08,-0.08,0.6717498970031739
-0.08,-0.08,0.0
-0.08,-0.08,0.652438087463379
-0.08,-0.08,0.0
-0.08,-0.08,0.7550890159606934
-0.08,-0.08,0.0
-0.08,-0.08,0.7007899475097656
-0.08,-0.08,0.0
-0.08,-0.08,0.8334263801574707
0.091,0.091,0.0
0.091,0.091,0.8378285264968872
0.091,0.091,0.0
0.091,0.091,0.9820104026794434
0.091,0.091,0.0
0.091,0.091,0.9304309797286988
0.091,0.091,0.0
0.091,0.091,0.9964602422714234
0.091,0.091,0.0
0.091,0.091,0.9117471265792847
0.091,0.091,0.0
-0.08,-0.08,0.7487289047241211
-0.08,-0.08,0.0
-0.08,-0.08,0.46777120590209964
-0.08,-0.08,0.0
-0.08,-0.08,0.2242406463623047
-0.08,-0.08,0.0
-0.08,-0.08,0.11718151092529297
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.1276303768157959
-0.08,-0.08,0.0
-0.08,-0.08,0.19602327346801757
0.091,0.091,0.0
0.091,0.091,0.4882247543334961
0.091,0.091,0.0
0.091,0.091,0.5294430923461915
0.091,0.091,0.0
0.091,0.091,0.6304048728942871
0.091,0.091,0.0
0.091,0.091,0.46169340133667
0.091,0.091,0.0
0.091,0.091,0.5458348655700683
0.091,0.091,0.0
-0.08,-0.08,0.40645200729370123
-0.08,-0.08,0.0
-0.08,-0.08,0.15988176345825197
-0.08,-0.08,0.0
-0.08,-0.08,0.21776010513305666
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.0
-0.08,-0.08,0.12564132690429688
-0.08,-0.08,0.0
-0.08,-0.08,0.0
